Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
164,22100537962162,22100554732761,16.770599,0
164,22100554732761,22100571503640,16.770879,0
164,22100571503640,22100587843737,16.340097,0
164,22100587843737,22100604613642,16.769905,0
164,22100604613642,22100621383421,16.769779,0
164,22100621383421,22100638153127,16.769706,0
164,22100638153127,22100654923909,16.770782,0
164,22100654923909,22100671684007,16.760098,0
164,22100671684007,22100688449114,16.765107,0
164,22100688449114,22100705214257,16.765143,0
164,22100705214257,22100721980760,16.766503,0
164,22100721980760,22100738745224,16.764464,0
164,22100738745224,22100755511575,16.766351,0
164,22100755511575,22100772277680,16.766105,0
164,22100772277680,22100789044397,16.766717,0
164,22100789044397,22100805810337,16.76594,0
164,22100805810337,22100822575352,16.765015,0
164,22100822575352,22100839339822,16.76447,0
164,22100839339822,22100856105042,16.76522,0
164,22100856105042,22100872869838,16.764796,0
164,22100872869838,22100889636096,16.766258,0
164,22100889636096,22100906401930,16.765834,0
164,22100906401930,22100923168166,16.766236,0
164,22100923168166,22100939934716,16.76655,0
164,22100939934716,22100956700475,16.765759,0
164,22100956700475,22100973465358,16.764883,0
164,22100973465358,22100990231278,16.76592,0
164,22100990231278,22101006997208,16.76593,0
164,22101006997208,22101023762735,16.765527,0
164,22101023762735,22101040528343,16.765608,0
164,22101040528343,22101057294926,16.766583,0
164,22101057294926,22101074061264,16.766338,0
164,22101074061264,22101090826214,16.76495,0
164,22101090826214,22101107591663,16.765449,0
164,22101107591663,22101124357522,16.765859,0
164,22101124357522,22101141123134,16.765612,0
164,22101141123134,22101157889657,16.766523,0
164,22101157889657,22101174656181,16.766524,0
165,22101174656181,22101191422744,16.766563,0
165,22101191422744,22101208188588,16.765844,0
165,22101208188588,22101224954428,16.76584,0
165,22101224954428,22101241719980,16.765552,0
165,22101241719980,22101258486445,16.766465,0
165,22101258486445,22101275251461,16.765016,0
165,22101275251461,22101292016994,16.765533,0
165,22101292016994,22101308782666,16.765672,0
165,22101308782666,22101325549457,16.766791,0
165,22101325549457,22101342316250,16.766793,0
165,22101342316250,22101359082154,16.765904,0
165,22101359082154,22101375848642,16.766488,0
165,22101375848642,22101392612104,16.763462,0
165,22101392612104,22101409378239,16.766135,0
165,22101409378239,22101426144509,16.76627,0
165,22101426144509,22101442911010,16.766501,0
165,22101442911010,22101459677400,16.76639,0
165,22101459677400,22101476442973,16.765573,0
165,22101476442973,22101493209328,16.766355,0
165,22101493209328,22101509975229,16.765901,0
165,22101509975229,22101526741347,16.766118,0
165,22101526741347,22101543506611,16.765264,0
165,22101543506611,22101560273221,16.76661,0
165,22101560273221,22101577039537,16.766316,0
165,22101577039537,22101593806081,16.766544,0
165,22101593806081,22101610572381,16.7663,0
165,22101610572381,22101627338825,16.766444,0
165,22101627338825,22101644104989,16.766164,0
165,22101644104989,22101660870843,16.765854,0
165,22101660870843,22101677636290,16.765447,0
165,22101677636290,22101694402262,16.765972,0
165,22101694402262,22101711168592,16.76633,0
165,22101711168592,22101727935132,16.76654,0
165,22101727935132,22101744700593,16.765461,0
165,22101744700593,22101761466514,16.765921,0
165,22101761466514,22101778232081,16.765567,0
165,22101778232081,22101794997953,16.765872,0
165,22101794997953,22101811762767,16.764814,0
165,22101811762767,22101828529221,16.766454,0
165,22101828529221,22101845295368,16.766147,0
165,22101845295368,22101862061673,16.766305,0
165,22101862061673,22101878828151,16.766478,0
165,22101878828151,22101895595314,16.767163,0
165,22101895595314,22101912362301,16.766987,0
165,22101912362301,22101929127830,16.765529,0
165,22101929127830,22101945893219,16.765389,0
165,22101945893219,22101962660077,16.766858,0
165,22101962660077,22101979426227,16.76615,0
165,22101979426227,22101996192765,16.766538,0
165,22101996192765,22102012958940,16.766175,0
165,22102012958940,22102029725875,16.766935,0
165,22102029725875,22102046492185,16.76631,0
165,22102046492185,22102063258528,16.766343,0
165,22102063258528,22102080024081,16.765553,0
165,22102080024081,22102096789644,16.765563,0
165,22102096789644,22102113555344,16.7657,0
165,22102113555344,22102130321899,16.766555,0
165,22102130321899,22102147088268,16.766369,0
165,22102147088268,22102163854470,16.766202,0
165,22102163854470,22102180619809,16.765339,0
166,22102180619809,22102197386324,16.766515,0
166,22102197386324,22102214152286,16.765962,0
166,22102214152286,22102230918758,16.766472,0
166,22102230918758,22102247684897,16.766139,0
166,22102247684897,22102264451897,16.767,0
166,22102264451897,22102281218047,16.76615,0
166,22102281218047,22102297984311,16.766264,0
166,22102297984311,22102314751237,16.766926,0
166,22102314751237,22102331517798,16.766561,0
166,22102331517798,22102348284056,16.766258,0
166,22102348284056,22102365050029,16.765973,0
166,22102365050029,22102381816035,16.766006,0
166,22102381816035,22102398582869,16.766834,0
166,22102398582869,22102415349193,16.766324,0
166,22102415349193,22102432115614,16.766421,0
166,22102432115614,22102448881274,16.76566,0
166,22102448881274,22102465647300,16.766026,0
166,22102465647300,22102482412973,16.765673,0
166,22102482412973,22102499178841,16.765868,0
166,22102499178841,22102515944868,16.766027,0
166,22102515944868,22102532711403,16.766535,0
166,22102532711403,22102549477960,16.766557,0
166,22102549477960,22102566244559,16.766599,0
166,22102566244559,22102583010237,16.765678,0
166,22102583010237,22102599774688,16.764451,0
166,22102599774688,22102616540337,16.765649,0
166,22102616540337,22102633306504,16.766167,0
166,22102633306504,22102650071579,16.765075,0
166,22102650071579,22102666836729,16.76515,0
166,22102666836729,22102683603102,16.766373,0
166,22102683603102,22102700368323,16.765221,0
166,22102700368323,22102717133665,16.765342,0
166,22102717133665,22102733899808,16.766143,0
166,22102733899808,22102750664984,16.765176,0
166,22102750664984,22102767431603,16.766619,0
166,22102767431603,22102784197327,16.765724,0
166,22102784197327,22102800963612,16.766285,0
166,22102800963612,22102818116964,17.153352,0
166,22102818116964,22102834883048,16.766084,0
166,22102834883048,22102851648768,16.76572,0
166,22102851648768,22102868414200,16.765432,0
166,22102868414200,22102885179529,16.765329,0
166,22102885179529,22102901963101,16.783572,0
166,22102901963101,22102918726974,16.763873,0
166,22102918726974,22102935497326,16.770352,0
166,22102935497326,22102952265765,16.768439,0
166,22102952265765,22102969034083,16.768318,0
166,22102969034083,22102985802639,16.768556,0
166,22102985802639,22103002571823,16.769184,0
166,22103002571823,22103019340847,16.769024,0
166,22103019340847,22103036109390,16.768543,0
166,22103036109390,22103052877412,16.768022,0
166,22103052877412,22103069646808,16.769396,0
166,22103069646808,22103086415590,16.768782,0
166,22103086415590,22103103183399,16.767809,0
166,22103103183399,22103119951917,16.768518,0
166,22103119951917,22103136720701,16.768784,0
166,22103136720701,22103153488995,16.768294,0
166,22103153488995,22103170257587,16.768592,0
166,22103170257587,22103187026453,16.768866,0
167,22103187026453,22103203795118,16.768665,0
167,22103203795118,22103220563840,16.768722,0
167,22103220563840,22103237331528,16.767688,0
167,22103237331528,22103254099764,16.768236,0
167,22103254099764,22103270868813,16.769049,0
167,22103270868813,22103287637757,16.768944,0
167,22103287637757,22103304406973,16.769216,0
167,22103304406973,22103321175418,16.768445,0
167,22103321175418,22103337944198,16.76878,0
167,22103337944198,22103354712767,16.768569,0
167,22103354712767,22103371480621,16.767854,0
167,22103371480621,22103388246042,16.765421,0
167,22103388246042,22103405014472,16.76843,0
167,22103405014472,22103421783014,16.768542,0
167,22103421783014,22103438552122,16.769108,0
167,22103438552122,22103455320816,16.768694,0
167,22103455320816,22103472089001,16.768185,0
167,22103472089001,22103488857968,16.768967,0
167,22103488857968,22103505626507,16.768539,0
167,22103505626507,22103522395249,16.768742,0
167,22103522395249,22103539163325,16.768076,0
167,22103539163325,22103555932066,16.768741,0
167,22103555932066,22103572700427,16.768361,0
167,22103572700427,22103589469666,16.769239,0
167,22103589469666,22103606238981,16.769315,0
167,22103606238981,22103623007602,16.768621,0
167,22103623007602,22103639776760,16.769158,0
167,22103639776760,22103656545533,16.768773,0
167,22103656545533,22103673313679,16.768146,0
167,22103673313679,22103690082468,16.768789,0
167,22103690082468,22103706850133,16.767665,0
167,22103706850133,22103723618623,16.76849,0
167,22103723618623,22103740386657,16.768034,0
167,22103740386657,22103757154958,16.768301,0
167,22103757154958,22103773923050,16.768092,0
167,22103773923050,22103790691825,16.768775,0
167,22103790691825,22103807460338,16.768513,0
167,22103807460338,22103824228728,16.76839,0
167,22103824228728,22103840996931,16.768203,0
167,22103840996931,22103857766492,16.769561,0
167,22103857766492,22103874535410,16.768918,0
167,22103874535410,22103891304648,16.769238,0
167,22103891304648,22103908073696,16.769048,0
167,22103908073696,22103924842820,16.769124,0
167,22103924842820,22103941611276,16.768456,0
167,22103941611276,22103958379974,16.768698,0
167,22103958379974,22103975148547,16.768573,0
167,22103975148547,22103991917837,16.76929,0
167,22103991917837,22104008686006,16.768169,0
167,22104008686006,22104025454697,16.768691,0
167,22104025454697,22104042222617,16.76792,0
167,22104042222617,22104058991271,16.768654,0
167,22104058991271,22104075758039,16.766768,0
167,22104075758039,22104092526420,16.768381,0
167,22104092526420,22104109295238,16.768818,0
167,22104109295238,22104126063818,16.76858,0
167,22104126063818,22104142832329,16.768511,0
167,22104142832329,22104159601540,16.769211,0
167,22104159601540,22104176370841,16.769301,0
168,22104176370841,22104193139509,16.768668,0
168,22104193139509,22104209907974,16.768465,0
168,22104209907974,22104226676178,16.768204,0
168,22104226676178,22104243444293,16.768115,0
168,22104243444293,22104260213606,16.769313,0
168,22104260213606,22104276982316,16.76871,0
168,22104276982316,22104293750636,16.76832,0
168,22104293750636,22104310516790,16.766154,0
168,22104310516790,22104327284405,16.767615,0
168,22104327284405,22104344052113,16.767708,0
168,22104344052113,22104360820422,16.768309,0
168,22104360820422,22104377589309,16.768887,0
168,22104377589309,22104394358196,16.768887,0
168,22104394358196,22104411126521,16.768325,0
168,22104411126521,22104427894552,16.768031,0
168,22104427894552,22104444662104,16.767552,0
168,22104444662104,22104461430781,16.768677,0
168,22104461430781,22104478199551,16.76877,0
168,22104478199551,22104494968301,16.76875,0
168,22104494968301,22104511736607,16.768306,0
168,22104511736607,22104528505252,16.768645,0
168,22104528505252,22104545274252,16.769,0
168,22104545274252,22104562042913,16.768661,0
168,22104562042913,22104578811600,16.768687,0
168,22104578811600,22104595579865,16.768265,0
168,22104595579865,22104612347694,16.767829,0
168,22104612347694,22104629116405,16.768711,0
168,22104629116405,22104645884851,16.768446,0
168,22104645884851,22104662654166,16.769315,0
168,22104662654166,22104679423197,16.769031,0
168,22104679423197,22104696192066,16.768869,0
168,22104696192066,22104712960628,16.768562,0
168,22104712960628,22104729728375,16.767747,0
168,22104729728375,22104746494949,16.766574,0
168,22104746494949,22104763262019,16.76707,0
168,22104763262019,22104780030201,16.768182,0
168,22104780030201,22104796799472,16.769271,0
168,22104796799472,22104813568847,16.769375,0
168,22104813568847,22104830337329,16.768482,0
168,22104830337329,22104847105625,16.768296,0
168,22104847105625,22104863874275,16.76865,0
168,22104863874275,22104880642623,16.768348,0
168,22104880642623,22104897411691,16.769068,0
168,22104897411691,22104914180743,16.769052,0
168,22104914180743,22104930949730,16.768987,0
168,22104930949730,22104947718349,16.768619,0
168,22104947718349,22104964487189,16.76884,0
168,22104964487189,22104981256299,16.76911,0
168,22104981256299,22104998025105,16.768806,0
168,22104998025105,22105014792884,16.767779,0
168,22105014792884,22105031561280,16.768396,0
168,22105031561280,22105048329807,16.768527,0
168,22105048329807,22105065099197,16.76939,0
168,22105065099197,22105081866981,16.767784,0
168,22105081866981,22105098635179,16.768198,0
168,22105098635179,22105115403665,16.768486,0
168,22105115403665,22105132171478,16.767813,0
168,22105132171478,22105148939551,16.768073,0
168,22105148939551,22105165708502,16.768951,0
168,22105165708502,22105182477176,16.768674,0
169,22105182477176,22105199245882,16.768706,0
169,22105199245882,22105216013679,16.767797,0
169,22105216013679,22105232782887,16.769208,0
169,22105232782887,22105249552113,16.769226,0
169,22105249552113,22105266319656,16.767543,0
169,22105266319656,22105283087312,16.767656,0
169,22105283087312,22105299855670,16.768358,0
169,22105299855670,22105316624100,16.76843,0
169,22105316624100,22105333392706,16.768606,0
169,22105333392706,22105350160532,16.767826,0
169,22105350160532,22105366929567,16.769035,0
169,22105366929567,22105383698594,16.769027,0
169,22105383698594,22105400467930,16.769336,0
169,22105400467930,22105417236356,16.768426,0
169,22105417236356,22105434004242,16.767886,0
169,22105434004242,22105450772352,16.76811,0
169,22105450772352,22105467540985,16.768633,0
169,22105467540985,22105484309457,16.768472,0
169,22105484309457,22105501078507,16.76905,0
169,22105501078507,22105517847204,16.768697,0
169,22105517847204,22105534614978,16.767774,0
169,22105534614978,22105551382448,16.76747,0
169,22105551382448,22105568151067,16.768619,0
169,22105568151067,22105584920083,16.769016,0
169,22105584920083,22105601688336,16.768253,0
169,22105601688336,22105618455976,16.76764,0
169,22105618455976,22105635222949,16.766973,0
169,22105635222949,22105651991330,16.768381,0
169,22105651991330,22105668759492,16.768162,0
169,22105668759492,22105685527659,16.768167,0
169,22105685527659,22105702296114,16.768455,0
169,22105702296114,22105719064712,16.768598,0
169,22105719064712,22105735833665,16.768953,0
169,22105735833665,22105752602158,16.768493,0
169,22105752602158,22105769371600,16.769442,0
169,22105769371600,22105786140314,16.768714,0
169,22105786140314,22105802909546,16.769232,0
169,22105802909546,22105819677658,16.768112,0
169,22105819677658,22105836445857,16.768199,0
169,22105836445857,22105853214831,16.768974,0
169,22105853214831,22105869983934,16.769103,0
169,22105869983934,22105886753035,16.769101,0
169,22105886753035,22105903520077,16.767042,0
169,22105903520077,22105920287503,16.767426,0
169,22105920287503,22105937055640,16.768137,0
169,22105937055640,22105953821899,16.766259,0
169,22105953821899,22105970590921,16.769022,0
169,22105970590921,22105987359642,16.768721,0
169,22105987359642,22106004129115,16.769473,0
169,22106004129115,22106020898594,16.769479,0
169,22106020898594,22106037665688,16.767094,0
169,22106037665688,22106054433941,16.768253,0
169,22106054433941,22106071202267,16.768326,0
169,22106071202267,22106087969575,16.767308,0
169,22106087969575,22106104738222,16.768647,0
169,22106104738222,22106121506689,16.768467,0
169,22106121506689,22106138276012,16.769323,0
169,22106138276012,22106155044624,16.768612,0
169,22106155044624,22106171813021,16.768397,0
169,22106171813021,22106188581079,16.768058,0
170,22106188581079,22106205349268,16.768189,0
170,22106205349268,22106222117667,16.768399,0
170,22106222117667,22106238886067,16.7684,0
170,22106238886067,22106255654661,16.768594,0
170,22106255654661,22106272423856,16.769195,0
170,22106272423856,22106289192906,16.76905,0
170,22106289192906,22106305961957,16.769051,0
170,22106305961957,22106322730519,16.768562,0
170,22106322730519,22106339498850,16.768331,0
170,22106339498850,22106356267588,16.768738,0
170,22106356267588,22106373036013,16.768425,0
170,22106373036013,22106389805213,16.7692,0
170,22106389805213,22106406574700,16.769487,0
170,22106406574700,22106423343350,16.76865,0
170,22106423343350,22106440112759,16.769409,0
170,22106440112759,22106456881417,16.768658,0
170,22106456881417,22106473648965,16.767548,0
170,22106473648965,22106490417631,16.768666,0
170,22106490417631,22106507186263,16.768632,0
170,22106507186263,22106523954765,16.768502,0
170,22106523954765,22106540724164,16.769399,0
170,22106540724164,22106557493079,16.768915,0
170,22106557493079,22106574262317,16.769238,0
170,22106574262317,22106591030549,16.768232,0
170,22106591030549,22106607797103,16.766554,0
170,22106607797103,22106624562839,16.765736,0
170,22106624562839,22106641330679,16.76784,0
170,22106641330679,22106658099043,16.768364,0
170,22106658099043,22106674867763,16.76872,0
170,22106674867763,22106691636038,16.768275,0
170,22106691636038,22106708404568,16.76853,0
170,22106708404568,22106725172663,16.768095,0
170,22106725172663,22106741940992,16.768329,0
170,22106741940992,22106758709162,16.76817,0
170,22106758709162,22106775476401,16.767239,0
170,22106775476401,22106792244531,16.76813,0
170,22106792244531,22106809014070,16.769539,0
170,22106809014070,22106825783057,16.768987,0
170,22106825783057,22106842551693,16.768636,0
170,22106842551693,22106859319188,16.767495,0
170,22106859319188,22106876087771,16.768583,0
170,22106876087771,22106892856823,16.769052,0
170,22106892856823,22106909624687,16.767864,0
170,22106909624687,22106926392957,16.76827,0
170,22106926392957,22106943162318,16.769361,0
170,22106943162318,22106959931153,16.768835,0
170,22106959931153,22106976699639,16.768486,0
170,22106976699639,22106993468002,16.768363,0
170,22106993468002,22107010236665,16.768663,0
170,22107010236665,22107027005630,16.768965,0
170,22107027005630,22107043774337,16.768707,0
170,22107043774337,22107060543333,16.768996,0
170,22107060543333,22107077312120,16.768787,0
170,22107077312120,22107094080886,16.768766,0
170,22107094080886,22107110849711,16.768825,0
170,22107110849711,22107127618903,16.769192,0
170,22107127618903,22107144386799,16.767896,0
170,22107144386799,22107161155555,16.768756,0
170,22107161155555,22107177924051,16.768496,0
171,22107177924051,22107194692694,16.768643,0
171,22107194692694,22107211461879,16.769185,0
171,22107211461879,22107228230409,16.76853,0
171,22107228230409,22107244998714,16.768305,0
171,22107244998714,22107261766576,16.767862,0
171,22107261766576,22107278534934,16.768358,0
171,22107278534934,22107295303064,16.76813,0
171,22107295303064,22107312071736,16.768672,0
171,22107312071736,22107328840128,16.768392,0
171,22107328840128,22107345608430,16.768302,0
171,22107345608430,22107362376381,16.767951,0
171,22107362376381,22107379142813,16.766432,0
171,22107379142813,22107395910243,16.76743,0
171,22107395910243,22107412679060,16.768817,0
171,22107412679060,22107429447647,16.768587,0
171,22107429447647,22107446215657,16.76801,0
171,22107446215657,22107462984629,16.768972,0
171,22107462984629,22107479753307,16.768678,0
171,22107479753307,22107496522395,16.769088,0
171,22107496522395,22107513291594,16.769199,0
171,22107513291594,22107530060694,16.7691,0
171,22107530060694,22107546829584,16.76889,0
171,22107546829584,22107563598462,16.768878,0
171,22107563598462,22107580367128,16.768666,0
171,22107580367128,22107597136779,16.769651,0
171,22107597136779,22107613906269,16.76949,0
171,22107613906269,22107630674483,16.768214,0
171,22107630674483,22107647442616,16.768133,0
171,22107647442616,22107664208522,16.765906,0
171,22107664208522,22107680977116,16.768594,0
171,22107680977116,22107697746146,16.76903,0
171,22107697746146,22107714513882,16.767736,0
171,22107714513882,22107731282970,16.769088,0
171,22107731282970,22107748052279,16.769309,0
171,22107748052279,22107764821463,16.769184,0
171,22107764821463,22107781590585,16.769122,0
171,22107781590585,22107798359334,16.768749,0
171,22107798359334,22107815127887,16.768553,0
171,22107815127887,22107831896660,16.768773,0
171,22107831896660,22107848665118,16.768458,0
171,22107848665118,22107865433799,16.768681,0
171,22107865433799,22107882202783,16.768984,0
171,22107882202783,22107898971240,16.768457,0
171,22107898971240,22107915740455,16.769215,0
171,22107915740455,22107932508608,16.768153,0
171,22107932508608,22107949275829,16.767221,0
171,22107949275829,22107966044304,16.768475,0
171,22107966044304,22107982812961,16.768657,0
171,22107982812961,22107999581850,16.768889,0
171,22107999581850,22108016350985,16.769135,0
171,22108016350985,22108033120286,16.769301,0
171,22108033120286,22108049889205,16.768919,0
171,22108049889205,22108066657987,16.768782,0
171,22108066657987,22108083426053,16.768066,0
171,22108083426053,22108100194333,16.76828,0
171,22108100194333,22108116963295,16.768962,0
171,22108116963295,22108133732726,16.769431,0
171,22108133732726,22108150501353,16.768627,0
171,22108150501353,22108167270359,16.769006,0
171,22108167270359,22108184039236,16.768877,0
172,22108184039236,22108200807815,16.768579,0
172,22108200807815,22108217575605,16.76779,0
172,22108217575605,22108234343521,16.767916,0
172,22108234343521,22108251111970,16.768449,0
172,22108251111970,22108267881263,16.769293,0
172,22108267881263,22108284650388,16.769125,0
172,22108284650388,22108301419193,16.768805,0
172,22108301419193,22108318187398,16.768205,0
172,22108318187398,22108334956408,16.76901,0
172,22108334956408,22108351723534,16.767126,0
172,22108351723534,22108368491386,16.767852,0
172,22108368491386,22108385259925,16.768539,0
172,22108385259925,22108402029407,16.769482,0
172,22108402029407,22108418797412,16.768005,0
172,22108418797412,22108435566192,16.76878,0
172,22108435566192,22108452331687,16.765495,0
172,22108452331687,22108469099144,16.767457,0
172,22108469099144,22108485863921,16.764777,0
172,22108485863921,22108502632906,16.768985,0
172,22108502632906,22108519401769,16.768863,0
172,22108519401769,22108536171016,16.769247,0
172,22108536171016,22108552939767,16.768751,0
172,22108552939767,22108569708974,16.769207,0
172,22108569708974,22108586477803,16.768829,0
172,22108586477803,22108603245760,16.767957,0
172,22108603245760,22108620014400,16.76864,0
172,22108620014400,22108636782820,16.76842,0
172,22108636782820,22108653551180,16.76836,0
172,22108653551180,22108670320163,16.768983,0
172,22108670320163,22108687089356,16.769193,0
172,22108687089356,22108703858059,16.768703,0
172,22108703858059,22108720626987,16.768928,0
172,22108720626987,22108737395735,16.768748,0
172,22108737395735,22108754163328,16.767593,0
172,22108754163328,22108770931342,16.768014,0
172,22108770931342,22108787699461,16.768119,0
172,22108787699461,22108804468136,16.768675,0
172,22108804468136,22108821236867,16.768731,0
172,22108821236867,22108838006174,16.769307,0
172,22108838006174,22108854775170,16.768996,0
172,22108854775170,22108871543608,16.768438,0
172,22108871543608,22108888311284,16.767676,0
172,22108888311284,22108905080041,16.768757,0
172,22108905080041,22108921848694,16.768653,0
172,22108921848694,22108938618246,16.769552,0
172,22108938618246,22108955386629,16.768383,0
172,22108955386629,22108972154901,16.768272,0
172,22108972154901,22108988923009,16.768108,0
172,22108988923009,22109005691499,16.76849,0
172,22109005691499,22109022459647,16.768148,0
172,22109022459647,22109039227975,16.768328,0
172,22109039227975,22109055996473,16.768498,0
172,22109055996473,22109072765818,16.769345,0
172,22109072765818,22109089534976,16.769158,0
172,22109089534976,22109106304485,16.769509,0
172,22109106304485,22109123073340,16.768855,0
172,22109123073340,22109139840987,16.767647,0
172,22109139840987,22109156606929,16.765942,0
172,22109156606929,22109173374527,16.767598,0
172,22109173374527,22109190142663,16.768136,0
173,22109190142663,22109206911795,16.769132,0
173,22109206911795,22109223680213,16.768418,0
173,22109223680213,22109240448909,16.768696,0
173,22109240448909,22109257217988,16.769079,0
173,22109257217988,22109273986416,16.768428,0
173,22109273986416,22109290753814,16.767398,0
173,22109290753814,22109307522121,16.768307,0
173,22109307522121,22109324290833,16.768712,0
173,22109324290833,22109341059509,16.768676,0
173,22109341059509,22109357828414,16.768905,0
173,22109357828414,22109374597671,16.769257,0
173,22109374597671,22109391366888,16.769217,0
173,22109391366888,22109408135753,16.768865,0
173,22109408135753,22109424904117,16.768364,0
173,22109424904117,22109441672448,16.768331,0
173,22109441672448,22109458440967,16.768519,0
173,22109458440967,22109475210331,16.769364,0
173,22109475210331,22109491979559,16.769228,0
173,22109491979559,22109508748300,16.768741,0
173,22109508748300,22109525516513,16.768213,0
173,22109525516513,22109542285356,16.768843,0
173,22109542285356,22109559053550,16.768194,0
173,22109559053550,22109575821085,16.767535,0
173,22109575821085,22109592589458,16.768373,0
173,22109592589458,22109609358140,16.768682,0
173,22109609358140,22109626126217,16.768077,0
173,22109626126217,22109642894201,16.767984,0
173,22109642894201,22109659661033,16.766832,0
173,22109659661033,22109676429280,16.768247,0
173,22109676429280,22109693195699,16.766419,0
173,22109693195699,22109709964329,16.76863,0
173,22109709964329,22109726732289,16.76796,0
173,22109726732289,22109743501837,16.769548,0
173,22109743501837,22109760271101,16.769264,0
173,22109760271101,22109777040378,16.769277,0
173,22109777040378,22109793809187,16.768809,0
173,22109793809187,22109810577370,16.768183,0
173,22109810577370,22109827344810,16.76744,0
173,22109827344810,22109844112915,16.768105,0
173,22109844112915,22109860881596,16.768681,0
173,22109860881596,22109877651085,16.769489,0
173,22109877651085,22109894420133,16.769048,0
173,22109894420133,22109911189351,16.769218,0
173,22109911189351,22109927958218,16.768867,0
173,22109927958218,22109944726982,16.768764,0
173,22109944726982,22109961494952,16.76797,0
173,22109961494952,22109978263251,16.768299,0
173,22109978263251,22109995030872,16.767621,0
173,22109995030872,22110011799581,16.768709,0
173,22110011799581,22110028568606,16.769025,0
173,22110028568606,22110045337255,16.768649,0
173,22110045337255,22110062105271,16.768016,0
173,22110062105271,22110078873515,16.768244,0
173,22110078873515,22110095641633,16.768118,0
173,22110095641633,22110112410872,16.769239,0
173,22110112410872,22110129179619,16.768747,0
173,22110129179619,22110145949027,16.769408,0
173,22110145949027,22110162717527,16.7685,0
173,22110162717527,22110179484773,16.767246,0
174,22110179484773,22110196252335,16.767562,0
174,22110196252335,22110213020756,16.768421,0
174,22110213020756,22110229788211,16.767455,0
174,22110229788211,22110246557471,16.76926,0
174,22110246557471,22110263326002,16.768531,0
174,22110263326002,22110280094082,16.76808,0
174,22110280094082,22110296862749,16.768667,0
174,22110296862749,22110313631417,16.768668,0
174,22110313631417,22110330400458,16.769041,0
174,22110330400458,22110347168848,16.76839,0
174,22110347168848,22110363936910,16.768062,0
174,22110363936910,22110380705971,16.769061,0
174,22110380705971,22110397474766,16.768795,0
174,22110397474766,22110414243644,16.768878,0
174,22110414243644,22110431012306,16.768662,0
174,22110431012306,22110447779060,16.766754,0
174,22110447779060,22110464547060,16.768,0
174,22110464547060,22110481315348,16.768288,0
174,22110481315348,22110498082512,16.767164,0
174,22110498082512,22110514851487,16.768975,0
174,22110514851487,22110531620193,16.768706,0
174,22110531620193,22110548389676,16.769483,0
174,22110548389676,22110565158894,16.769218,0
174,22110565158894,22110581928549,16.769655,0
174,22110581928549,22110598698046,16.769497,0
174,22110598698046,22110615466693,16.768647,0
174,22110615466693,22110632235538,16.768845,0
174,22110632235538,22110649004228,16.76869,0
174,22110649004228,22110665773010,16.768782,0
174,22110665773010,22110682542002,16.768992,0
174,22110682542002,22110699310100,16.768098,0
174,22110699310100,22110716075415,16.765315,0
174,22110716075415,22110732843978,16.768563,0
174,22110732843978,22110749612577,16.768599,0
174,22110749612577,22110766380580,16.768003,0
174,22110766380580,22110783149315,16.768735,0
174,22110783149315,22110799918091,16.768776,0
174,22110799918091,22110816687148,16.769057,0
174,22110816687148,22110833456105,16.768957,0
174,22110833456105,22110850225240,16.769135,0
174,22110850225240,22110866993983,16.768743,0
174,22110866993983,22110883762188,16.768205,0
174,22110883762188,22110900528324,16.766136,0
174,22110900528324,22110917296490,16.768166,0
174,22110917296490,22110934064309,16.767819,0
174,22110934064309,22110950833267,16.768958,0
174,22110950833267,22110967602035,16.768768,0
174,22110967602035,22110984370888,16.768853,0
174,22110984370888,22111001139141,16.768253,0
174,22111001139141,22111017907713,16.768572,0
174,22111017907713,22111034676186,16.768473,0
174,22111034676186,22111051444875,16.768689,0
174,22111051444875,22111068213589,16.768714,0
174,22111068213589,22111084982994,16.769405,0
174,22111084982994,22111101751982,16.768988,0
174,22111101751982,22111118521091,16.769109,0
174,22111118521091,22111135290076,16.768985,0
174,22111135290076,22111152058768,16.768692,0
174,22111152058768,22111168827027,16.768259,0
174,22111168827027,22111185595626,16.768599,0
175,22111185595626,22111202364062,16.768436,0
175,22111202364062,22111219133354,16.769292,0
175,22111219133354,22111235902504,16.76915,0
175,22111235902504,22111252671103,16.768599,0
175,22111252671103,22111269439292,16.768189,0
175,22111269439292,22111286208062,16.76877,0
175,22111286208062,22111302976834,16.768772,0
175,22111302976834,22111319745506,16.768672,0
175,22111319745506,22111336514230,16.768724,0
175,22111336514230,22111353281937,16.767707,0
175,22111353281937,22111370050034,16.768097,0
175,22111370050034,22111386818962,16.768928,0
175,22111386818962,22111403586608,16.767646,0
175,22111403586608,22111420354625,16.768017,0
175,22111420354625,22111437122472,16.767847,0
175,22111437122472,22111453891326,16.768854,0
175,22111453891326,22111470659968,16.768642,0
175,22111470659968,22111487428892,16.768924,0
175,22111487428892,22111504197513,16.768621,0
175,22111504197513,22111520966468,16.768955,0
175,22111520966468,22111537735885,16.769417,0
175,22111537735885,22111554505086,16.769201,0
175,22111554505086,22111571273235,16.768149,0
175,22111571273235,22111588042134,16.768899,0
175,22111588042134,22111604810691,16.768557,0
175,22111604810691,22111621579823,16.769132,0
175,22111621579823,22111638348332,16.768509,0
175,22111638348332,22111655115807,16.767475,0
175,22111655115807,22111671882898,16.767091,0
