Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,,Time (sec),FPS
147,2.14621E+13,2.14621E+13,16.754344,0,,,,
147,2.14621E+13,2.14621E+13,16.753899,0,,,,
147,2.14621E+13,2.14621E+13,16.754271,0,,,,
147,2.14621E+13,2.14621E+13,16.75405,0,,,,
147,2.14621E+13,2.14621E+13,16.754916,0,,,,
147,2.14621E+13,2.14622E+13,16.754758,0,,,,
147,2.14622E+13,2.14622E+13,16.75477,0,,,,
147,2.14622E+13,2.14622E+13,16.753616,0,,,,
147,2.14622E+13,2.14622E+13,16.754059,0,,,,
147,2.14622E+13,2.14622E+13,16.754715,0,,,,
147,2.14622E+13,2.14622E+13,16.754873,0,,,,
147,2.14622E+13,2.14623E+13,16.753686,0,,,,
147,2.14623E+13,2.14623E+13,16.754761,0,,,,
147,2.14623E+13,2.14623E+13,16.754453,0,,,,
147,2.14623E+13,2.14623E+13,16.754636,0,,,,
147,2.14623E+13,2.14623E+13,16.753957,0,,,,
147,2.14623E+13,2.14623E+13,16.754433,0,,,,
147,2.14623E+13,2.14624E+13,16.754604,0,,,,
147,2.14624E+13,2.14624E+13,16.754166,0,,,,
147,2.14624E+13,2.14624E+13,16.753748,0,,,,
147,2.14624E+13,2.14624E+13,16.754653,0,,,,
148,2.14624E+13,2.14624E+13,16.753941,0,,,,
148,2.14624E+13,2.14624E+13,16.753167,0,,,,
148,2.14624E+13,2.14625E+13,16.752973,0,,,,
148,2.14625E+13,2.14625E+13,16.753361,0,,,,
148,2.14625E+13,2.14625E+13,16.753741,0,,,,
148,2.14625E+13,2.14625E+13,16.754248,0,,,,
148,2.14625E+13,2.14625E+13,16.754678,0,,,,
148,2.14625E+13,2.14625E+13,16.754844,0,,,,
148,2.14625E+13,2.14626E+13,16.753897,0,,,,
148,2.14626E+13,2.14626E+13,16.754512,0,,,,
148,2.14626E+13,2.14626E+13,16.754562,0,,,,
148,2.14626E+13,2.14626E+13,16.75426,0,,,,
148,2.14626E+13,2.14626E+13,16.753954,0,,,,
148,2.14626E+13,2.14626E+13,16.754451,0,,,,
148,2.14626E+13,2.14627E+13,16.754127,0,,,,
148,2.14627E+13,2.14627E+13,16.752268,0,,,,
148,2.14627E+13,2.14627E+13,16.754052,0,,,,
148,2.14627E+13,2.14627E+13,16.754103,0,,,,
148,2.14627E+13,2.14627E+13,16.7536,0,,,,
148,2.14627E+13,2.14627E+13,16.754283,0,,,,
148,2.14627E+13,2.14628E+13,16.752678,0,,,,
148,2.14628E+13,2.14628E+13,16.754032,0,,,,
148,2.14628E+13,2.14628E+13,16.753834,0,,,,
148,2.14628E+13,2.14628E+13,16.754512,0,,,,
148,2.14628E+13,2.14628E+13,16.754457,0,,,,
148,2.14628E+13,2.14629E+13,16.754219,0,,,,
148,2.14629E+13,2.14629E+13,16.75362,0,,,,
148,2.14629E+13,2.14629E+13,16.752708,0,,,,
148,2.14629E+13,2.14629E+13,16.753181,0,,,,
148,2.14629E+13,2.14629E+13,16.753401,0,,,,
148,2.14629E+13,2.14629E+13,16.754181,0,,,,
148,2.14629E+13,2.1463E+13,16.753673,0,,,,
148,2.1463E+13,2.1463E+13,16.75406,0,,,,
148,2.1463E+13,2.1463E+13,16.753476,0,,,,
148,2.1463E+13,2.1463E+13,16.753079,0,,,,
148,2.1463E+13,2.1463E+13,16.754266,0,,,,
148,2.1463E+13,2.1463E+13,16.75269,0,,,,
148,2.1463E+13,2.14631E+13,16.753704,0,,,,
148,2.14631E+13,2.14631E+13,16.753699,0,,,,
148,2.14631E+13,2.14631E+13,16.75494,0,,,,
148,2.14631E+13,2.14631E+13,16.754658,0,,,,
148,2.14631E+13,2.14631E+13,16.754901,0,,,,
148,2.14631E+13,2.14631E+13,16.754313,0,,,,
148,2.14631E+13,2.14632E+13,16.753537,0,,,,
148,2.14632E+13,2.14632E+13,16.753715,0,,,,
148,2.14632E+13,2.14632E+13,16.754083,0,,,,
148,2.14632E+13,2.14632E+13,16.753773,0,,,,
148,2.14632E+13,2.14632E+13,16.754932,0,,,,
148,2.14632E+13,2.14632E+13,16.754672,0,,,,
148,2.14632E+13,2.14633E+13,16.75465,0,,,,
148,2.14633E+13,2.14633E+13,16.753921,0,,,,
148,2.14633E+13,2.14633E+13,16.753819,0,,,,
148,2.14633E+13,2.14633E+13,16.753443,0,,,,
148,2.14633E+13,2.14633E+13,16.754092,0,,,,
148,2.14633E+13,2.14633E+13,16.754696,0,,,,
148,2.14633E+13,2.14634E+13,16.754745,0,,,,
148,2.14634E+13,2.14634E+13,16.754108,0,,,,
148,2.14634E+13,2.14634E+13,16.753796,0,,,,
148,2.14634E+13,2.14634E+13,16.753038,0,,,,
149,2.14634E+13,2.14634E+13,16.754275,0,,,,
149,2.14634E+13,2.14634E+13,16.752933,0,,,,
149,2.14634E+13,2.14635E+13,16.754334,0,,,,
149,2.14635E+13,2.14635E+13,16.754166,0,,,,
149,2.14635E+13,2.14635E+13,16.754549,0,,,,
149,2.14635E+13,2.14635E+13,16.754177,0,,,,
149,2.14635E+13,2.14635E+13,16.75414,0,,,,
149,2.14635E+13,2.14635E+13,16.753235,0,,,,
149,2.14635E+13,2.14636E+13,16.754336,0,,,,
149,2.14636E+13,2.14636E+13,16.753864,0,,,,
149,2.14636E+13,2.14636E+13,16.754109,0,,,,
149,2.14636E+13,2.14636E+13,16.75427,0,,,,
149,2.14636E+13,2.14636E+13,16.75369,0,,,,
149,2.14636E+13,2.14636E+13,16.753506,0,,,,
149,2.14636E+13,2.14637E+13,16.754215,0,,,,
149,2.14637E+13,2.14637E+13,16.753618,0,,,,
149,2.14637E+13,2.14637E+13,16.753479,0,,,,
149,2.14637E+13,2.14637E+13,16.75369,0,,,,
149,2.14637E+13,2.14637E+13,16.753913,0,,,,
149,2.14637E+13,2.14637E+13,16.753968,0,,,,
149,2.14637E+13,2.14638E+13,16.754823,0,,,,
149,2.14638E+13,2.14638E+13,16.754502,0,,,,
149,2.14638E+13,2.14638E+13,16.754365,0,,,,
149,2.14638E+13,2.14638E+13,16.753782,0,,,,
149,2.14638E+13,2.14638E+13,16.753901,0,,,,
149,2.14638E+13,2.14638E+13,16.753038,0,,,,
149,2.14638E+13,2.14639E+13,16.753689,0,,,,
149,2.14639E+13,2.14639E+13,16.753985,0,,,,
149,2.14639E+13,2.14639E+13,16.754782,0,,,,
149,2.14639E+13,2.14639E+13,16.754709,0,,,,
149,2.14639E+13,2.14639E+13,16.754155,0,,,,
149,2.14639E+13,2.14639E+13,16.753134,0,,,,
149,2.14639E+13,2.1464E+13,16.753875,0,,,,
149,2.1464E+13,2.1464E+13,16.75287,0,,,,
149,2.1464E+13,2.1464E+13,16.754481,0,,,,
149,2.1464E+13,2.1464E+13,16.754212,0,,,,
149,2.1464E+13,2.1464E+13,16.754967,0,,,,
149,2.1464E+13,2.1464E+13,16.75429,0,,,,
149,2.1464E+13,2.14641E+13,16.754297,0,,,,
149,2.14641E+13,2.14641E+13,16.305112,0,,,,
149,2.14641E+13,2.14641E+13,16.752994,0,,,,
149,2.14641E+13,2.14641E+13,16.752774,0,,,,
149,2.14641E+13,2.14641E+13,16.754706,0,,,,
149,2.14641E+13,2.14641E+13,16.754192,0,,,,
149,2.14641E+13,2.14642E+13,16.743726,0,,,,
149,2.14642E+13,2.14642E+13,16.752555,0,,,,
149,2.14642E+13,2.14642E+13,16.750865,0,,,,
149,2.14642E+13,2.14642E+13,16.750914,0,,,,
149,2.14642E+13,2.14642E+13,16.751635,0,,,,
149,2.14642E+13,2.14642E+13,16.749666,0,,,,
149,2.14642E+13,2.14643E+13,16.753014,0,,,,
149,2.14643E+13,2.14643E+13,16.75239,0,,,,
149,2.14643E+13,2.14643E+13,16.752921,0,,,,
149,2.14643E+13,2.14643E+13,16.751775,0,,,,
149,2.14643E+13,2.14643E+13,16.750788,0,,,,
149,2.14643E+13,2.14643E+13,16.749413,0,,,,
149,2.14643E+13,2.14644E+13,16.749752,0,,,,
149,2.14644E+13,2.14644E+13,16.750929,0,,,,
149,2.14644E+13,2.14644E+13,16.753211,0,,,,
149,2.14644E+13,2.14644E+13,16.753004,0,,,,
150,2.14644E+13,2.14644E+13,16.753229,0,,,,
150,2.14644E+13,2.14644E+13,16.753073,0,,,,
150,2.14644E+13,2.14645E+13,16.752586,0,,,,
150,2.14645E+13,2.14645E+13,16.751214,0,,,,
150,2.14645E+13,2.14645E+13,16.751746,0,,,,
150,2.14645E+13,2.14645E+13,16.752721,0,,,,
150,2.14645E+13,2.14645E+13,16.753492,0,,,,
150,2.14645E+13,2.14645E+13,16.752854,0,,,,
150,2.14645E+13,2.14646E+13,16.753291,0,,,,
150,2.14646E+13,2.14646E+13,16.752407,0,,,,
150,2.14646E+13,2.14646E+13,16.751372,0,,,,
150,2.14646E+13,2.14646E+13,16.751498,0,,,,
150,2.14646E+13,2.14646E+13,16.752065,0,,,,
150,2.14646E+13,2.14646E+13,16.750254,0,,,,
150,2.14646E+13,2.14647E+13,16.75209,0,,,,
150,2.14647E+13,2.14647E+13,16.752616,0,,,,
150,2.14647E+13,2.14647E+13,16.753748,0,,,,
150,2.14647E+13,2.14647E+13,16.753013,0,,,,
150,2.14647E+13,2.14647E+13,16.75331,0,,,,
150,2.14647E+13,2.14647E+13,16.753327,0,,,,
150,2.14647E+13,2.14648E+13,16.753039,0,,,,
150,2.14648E+13,2.14648E+13,16.751402,0,,,,
150,2.14648E+13,2.14648E+13,16.752663,0,,,,
150,2.14648E+13,2.14648E+13,16.752529,0,,,,
150,2.14648E+13,2.14648E+13,16.753472,0,,,,
150,2.14648E+13,2.14648E+13,16.753088,0,,,,
150,2.14648E+13,2.14649E+13,16.752719,0,,,,
150,2.14649E+13,2.14649E+13,16.752621,0,,,,
150,2.14649E+13,2.14649E+13,16.752297,0,,,,
150,2.14649E+13,2.14649E+13,16.751112,0,,,,
150,2.14649E+13,2.14649E+13,16.752674,0,,,,
150,2.14649E+13,2.14649E+13,16.75238,0,,,,
150,2.14649E+13,2.1465E+13,16.753182,0,,,,
150,2.1465E+13,2.1465E+13,16.753419,0,,,,
150,2.1465E+13,2.1465E+13,16.753053,0,,,,
150,2.1465E+13,2.1465E+13,16.751726,0,,,,
150,2.1465E+13,2.1465E+13,16.752536,0,,,,
150,2.1465E+13,2.1465E+13,16.752083,0,,,,
150,2.1465E+13,2.14651E+13,16.752312,0,,,,
150,2.14651E+13,2.14651E+13,16.752427,0,,,,
150,2.14651E+13,2.14651E+13,16.753317,0,,,,
150,2.14651E+13,2.14651E+13,16.753004,0,,,,
150,2.14651E+13,2.14651E+13,16.753432,0,,,,
150,2.14651E+13,2.14651E+13,16.75247,0,,,,
150,2.14651E+13,2.14652E+13,16.752102,0,,,,
150,2.14652E+13,2.14652E+13,16.752527,0,,,,
150,2.14652E+13,2.14652E+13,16.752933,0,,,,
150,2.14652E+13,2.14652E+13,16.752256,0,,,,
150,2.14652E+13,2.14652E+13,16.752279,0,,,,
150,2.14652E+13,2.14652E+13,16.751157,0,,,,
150,2.14652E+13,2.14653E+13,16.752371,0,,,,
150,2.14653E+13,2.14653E+13,16.751902,0,,,,
150,2.14653E+13,2.14653E+13,16.752337,0,,,,
150,2.14653E+13,2.14653E+13,16.751839,0,,,,
150,2.14653E+13,2.14653E+13,16.752404,0,,,,
150,2.14653E+13,2.14653E+13,16.75238,0,,,,
150,2.14653E+13,2.14654E+13,16.752933,0,,,,
150,2.14654E+13,2.14654E+13,16.752255,0,,,,
150,2.14654E+13,2.14654E+13,16.75291,0,,,,
150,2.14654E+13,2.14654E+13,16.752741,0,,,,
151,2.14654E+13,2.14654E+13,16.752298,0,,,,
151,2.14654E+13,2.14654E+13,16.751692,0,,,,
151,2.14654E+13,2.14655E+13,16.752579,0,,,,
151,2.14655E+13,2.14655E+13,16.752414,0,,,,
151,2.14655E+13,2.14655E+13,16.752878,0,,,,
151,2.14655E+13,2.14655E+13,16.752679,0,,,,
151,2.14655E+13,2.14655E+13,16.75298,0,,,,
151,2.14655E+13,2.14655E+13,16.751629,0,,,,
151,2.14655E+13,2.14656E+13,16.752343,0,,,,
151,2.14656E+13,2.14656E+13,16.752269,0,,,,
151,2.14656E+13,2.14656E+13,16.75269,0,,,,
151,2.14656E+13,2.14656E+13,16.7525,0,,,,
151,2.14656E+13,2.14656E+13,16.753369,0,,,,
151,2.14656E+13,2.14656E+13,16.752746,0,,,,
151,2.14656E+13,2.14657E+13,16.752721,0,,,,
151,2.14657E+13,2.14657E+13,16.752703,0,,,,
151,2.14657E+13,2.14657E+13,16.752336,0,,,,
151,2.14657E+13,2.14657E+13,16.751452,0,,,,
151,2.14657E+13,2.14657E+13,16.75273,0,,,,
151,2.14657E+13,2.14657E+13,16.752287,0,,,,
151,2.14657E+13,2.14658E+13,16.752856,0,,,,
151,2.14658E+13,2.14658E+13,16.752361,0,,,,
151,2.14658E+13,2.14658E+13,16.752487,0,,,,
151,2.14658E+13,2.14658E+13,16.752178,0,,,,
151,2.14658E+13,2.14658E+13,16.751089,0,,,,
151,2.14658E+13,2.14658E+13,16.752143,0,,,,
151,2.14658E+13,2.14659E+13,16.752804,0,,,,
151,2.14659E+13,2.14659E+13,16.752815,0,,,,
151,2.14659E+13,2.14659E+13,16.752755,0,,,,
151,2.14659E+13,2.14659E+13,16.75288,0,,,,
151,2.14659E+13,2.14659E+13,16.752877,0,,,,
151,2.14659E+13,2.14659E+13,16.752562,0,,,,
151,2.14659E+13,2.1466E+13,16.752865,0,,,,
151,2.1466E+13,2.1466E+13,16.752946,0,,,,
151,2.1466E+13,2.1466E+13,16.752428,0,,,,
151,2.1466E+13,2.1466E+13,16.752093,0,,,,
151,2.1466E+13,2.1466E+13,16.75258,0,,,,
151,2.1466E+13,2.1466E+13,16.752202,0,,,,
151,2.1466E+13,2.14661E+13,16.750836,0,,,,
151,2.14661E+13,2.14661E+13,16.752105,0,,,,
151,2.14661E+13,2.14661E+13,16.752184,0,,,,
151,2.14661E+13,2.14661E+13,16.751919,0,,,,
151,2.14661E+13,2.14661E+13,16.753002,0,,,,
151,2.14661E+13,2.14662E+13,16.752572,0,,,,
151,2.14662E+13,2.14662E+13,16.752797,0,,,,
151,2.14662E+13,2.14662E+13,16.752338,0,,,,
151,2.14662E+13,2.14662E+13,16.752515,0,,,,
151,2.14662E+13,2.14662E+13,16.752701,0,,,,
151,2.14662E+13,2.14662E+13,16.752135,0,,,,
151,2.14662E+13,2.14663E+13,16.751202,0,,,,
151,2.14663E+13,2.14663E+13,16.753054,0,,,,
151,2.14663E+13,2.14663E+13,16.752495,0,,,,
151,2.14663E+13,2.14663E+13,16.752628,0,,,,
151,2.14663E+13,2.14663E+13,16.75158,0,,,,
151,2.14663E+13,2.14663E+13,16.75213,0,,,,
151,2.14663E+13,2.14664E+13,16.752253,0,,,,
151,2.14664E+13,2.14664E+13,16.752051,0,,,,
151,2.14664E+13,2.14664E+13,16.751914,0,,,,
151,2.14664E+13,2.14664E+13,16.753097,0,,,,
152,2.14664E+13,2.14664E+13,16.751954,0,,,,
152,2.14664E+13,2.14664E+13,16.751731,0,,,,
152,2.14664E+13,2.14665E+13,16.751541,0,,,,
152,2.14665E+13,2.14665E+13,16.752458,0,,,,
152,2.14665E+13,2.14665E+13,16.752102,0,,,,
152,2.14665E+13,2.14665E+13,16.752578,0,,,,
152,2.14665E+13,2.14665E+13,16.75179,0,,,,
152,2.14665E+13,2.14665E+13,16.75243,0,,,,
152,2.14665E+13,2.14666E+13,16.752516,0,,,,
152,2.14666E+13,2.14666E+13,16.753256,0,,,,
152,2.14666E+13,2.14666E+13,16.753122,0,,,,
152,2.14666E+13,2.14666E+13,16.752183,0,,,,
152,2.14666E+13,2.14666E+13,16.752337,0,,,,
152,2.14666E+13,2.14666E+13,16.752382,0,,,,
152,2.14666E+13,2.14667E+13,16.752409,0,,,,
152,2.14667E+13,2.14667E+13,16.752859,0,,,,
152,2.14667E+13,2.14667E+13,16.752008,0,,,,
152,2.14667E+13,2.14667E+13,16.752477,0,,,,
152,2.14667E+13,2.14667E+13,16.752022,0,,,,
152,2.14667E+13,2.14667E+13,16.752465,0,,,,
152,2.14667E+13,2.14668E+13,16.752564,0,,,,
152,2.14668E+13,2.14668E+13,16.752577,0,,,,
152,2.14668E+13,2.14668E+13,16.751947,0,,,,
152,2.14668E+13,2.14668E+13,16.752261,0,,,,
152,2.14668E+13,2.14668E+13,16.752485,0,,,,
152,2.14668E+13,2.14668E+13,16.753069,0,,,,
152,2.14668E+13,2.14669E+13,16.75217,0,,,,
152,2.14669E+13,2.14669E+13,16.752426,0,,,,
152,2.14669E+13,2.14669E+13,16.751899,0,,,,
152,2.14669E+13,2.14669E+13,16.752625,0,,,,
152,2.14669E+13,2.14669E+13,16.75253,0,,,,
152,2.14669E+13,2.14669E+13,16.752439,0,,,,
152,2.14669E+13,2.1467E+13,16.752526,0,,,,
152,2.1467E+13,2.1467E+13,16.753216,0,,,,
152,2.1467E+13,2.1467E+13,16.752695,0,,,,
152,2.1467E+13,2.1467E+13,16.752558,0,,,,
152,2.1467E+13,2.1467E+13,16.752043,0,,,,
152,2.1467E+13,2.1467E+13,16.752655,0,,,,
152,2.1467E+13,2.14671E+13,16.75223,0,,,,
152,2.14671E+13,2.14671E+13,16.752758,0,,,,
152,2.14671E+13,2.14671E+13,16.751431,0,,,,
152,2.14671E+13,2.14671E+13,16.751666,0,,,,
152,2.14671E+13,2.14671E+13,16.752383,0,,,,
152,2.14671E+13,2.14671E+13,16.752697,0,,,,
152,2.14671E+13,2.14672E+13,16.751696,0,,,,
152,2.14672E+13,2.14672E+13,16.752026,0,,,,
152,2.14672E+13,2.14672E+13,16.752254,0,,,,
152,2.14672E+13,2.14672E+13,16.752886,0,,,,
152,2.14672E+13,2.14672E+13,16.752455,0,,,,
152,2.14672E+13,2.14672E+13,16.753017,0,,,,
152,2.14672E+13,2.14673E+13,16.752583,0,,,,
152,2.14673E+13,2.14673E+13,16.752208,0,,,,
152,2.14673E+13,2.14673E+13,16.752685,0,,,,
152,2.14673E+13,2.14673E+13,16.752588,0,,,,
152,2.14673E+13,2.14673E+13,16.752256,0,,,,
152,2.14673E+13,2.14673E+13,16.752779,0,,,,
152,2.14673E+13,2.14674E+13,16.752031,0,,,,
152,2.14674E+13,2.14674E+13,16.752473,0,,,,
152,2.14674E+13,2.14674E+13,16.752666,0,,,,
152,2.14674E+13,2.14674E+13,16.753215,0,,,,
153,2.14674E+13,2.14674E+13,16.75306,0,,,,
153,2.14674E+13,2.14674E+13,16.752333,0,,,,
153,2.14674E+13,2.14675E+13,16.752309,0,,,,
153,2.14675E+13,2.14675E+13,16.752104,0,,,,
153,2.14675E+13,2.14675E+13,16.752678,0,,,,
153,2.14675E+13,2.14675E+13,16.752283,0,,,,
153,2.14675E+13,2.14675E+13,16.752453,0,,,,
153,2.14675E+13,2.14675E+13,16.751914,0,,,,
153,2.14675E+13,2.14676E+13,16.75247,0,,,,
153,2.14676E+13,2.14676E+13,16.752523,0,,,,
153,2.14676E+13,2.14676E+13,16.752514,0,,,,
153,2.14676E+13,2.14676E+13,16.752094,0,,,,
153,2.14676E+13,2.14676E+13,16.753068,0,,,,
153,2.14676E+13,2.14676E+13,16.753036,0,,,,
153,2.14676E+13,2.14677E+13,16.752646,0,,,,
153,2.14677E+13,2.14677E+13,16.75184,0,,,,
153,2.14677E+13,2.14677E+13,16.752581,0,,,,
153,2.14677E+13,2.14677E+13,16.752751,0,,,,
153,2.14677E+13,2.14677E+13,16.752262,0,,,,
153,2.14677E+13,2.14677E+13,16.752288,0,,,,
153,2.14677E+13,2.14678E+13,16.752715,0,,,,
153,2.14678E+13,2.14678E+13,16.752632,0,,,,
153,2.14678E+13,2.14678E+13,16.752492,0,,,,
153,2.14678E+13,2.14678E+13,16.752606,0,,,,
153,2.14678E+13,2.14678E+13,16.753231,0,,,,
153,2.14678E+13,2.14678E+13,16.751528,0,,,,
153,2.14678E+13,2.14679E+13,16.752674,0,,,,
153,2.14679E+13,2.14679E+13,16.752497,0,,,,
153,2.14679E+13,2.14679E+13,16.751962,0,,,,
153,2.14679E+13,2.14679E+13,16.751634,0,,,,
153,2.14679E+13,2.14679E+13,16.752826,0,,,,
153,2.14679E+13,2.14679E+13,16.752469,0,,,,
153,2.14679E+13,2.1468E+13,16.752252,0,,,,
153,2.1468E+13,2.1468E+13,16.752265,0,,,,
153,2.1468E+13,2.1468E+13,16.751841,0,,,,
153,2.1468E+13,2.1468E+13,16.752325,0,,,,
153,2.1468E+13,2.1468E+13,16.75305,0,,,,
153,2.1468E+13,2.1468E+13,16.752507,0,,,,
153,2.1468E+13,2.14681E+13,16.753066,0,,,,
153,2.14681E+13,2.14681E+13,16.752813,0,,,,
153,2.14681E+13,2.14681E+13,16.752285,0,,,,
153,2.14681E+13,2.14681E+13,16.751036,0,,,,
153,2.14681E+13,2.14681E+13,16.751905,0,,,,
153,2.14681E+13,2.14681E+13,16.752998,0,,,,
153,2.14681E+13,2.14682E+13,16.752882,0,,,,
153,2.14682E+13,2.14682E+13,16.752285,0,,,,
153,2.14682E+13,2.14682E+13,16.753123,0,,,,
153,2.14682E+13,2.14682E+13,16.75237,0,,,,
153,2.14682E+13,2.14682E+13,16.75236,0,,,,
153,2.14682E+13,2.14682E+13,16.75181,0,,,,
153,2.14682E+13,2.14683E+13,16.751698,0,,,,
153,2.14683E+13,2.14683E+13,16.752098,0,,,,
153,2.14683E+13,2.14683E+13,16.752764,0,,,,
153,2.14683E+13,2.14683E+13,16.752692,0,,,,
153,2.14683E+13,2.14683E+13,16.752765,0,,,,
153,2.14683E+13,2.14683E+13,16.751928,0,,,,
153,2.14683E+13,2.14684E+13,16.752645,0,,,,
153,2.14684E+13,2.14684E+13,16.751905,0,,,,
153,2.14684E+13,2.14684E+13,16.752094,0,,,,
153,2.14684E+13,2.14684E+13,16.751945,0,,,,
154,2.14684E+13,2.14684E+13,16.752313,0,,,,
154,2.14684E+13,2.14684E+13,16.752337,0,,,,
154,2.14684E+13,2.14685E+13,16.751047,0,,,,
154,2.14685E+13,2.14685E+13,16.751561,0,,,,
154,2.14685E+13,2.14685E+13,16.752709,0,,,,
154,2.14685E+13,2.14685E+13,16.752251,0,,,,
154,2.14685E+13,2.14685E+13,16.752728,0,,,,
154,2.14685E+13,2.14685E+13,16.752446,0,,,,
154,2.14685E+13,2.14686E+13,16.753074,0,,,,
154,2.14686E+13,2.14686E+13,16.752785,0,,,,
154,2.14686E+13,2.14686E+13,16.752937,0,,,,
154,2.14686E+13,2.14686E+13,16.752624,0,,,,
154,2.14686E+13,2.14686E+13,16.751765,0,,,,
154,2.14686E+13,2.14686E+13,16.751908,0,,,,
154,2.14686E+13,2.14687E+13,16.752227,0,,,,
154,2.14687E+13,2.14687E+13,16.752062,0,,,,
154,2.14687E+13,2.14687E+13,16.752116,0,,,,
154,2.14687E+13,2.14687E+13,16.75161,0,,,,
154,2.14687E+13,2.14687E+13,16.752466,0,,,,
154,2.14687E+13,2.14687E+13,16.753204,0,,,,
154,2.14687E+13,2.14688E+13,16.75291,0,,,,
154,2.14688E+13,2.14688E+13,16.750489,0,,,,
154,2.14688E+13,2.14688E+13,16.752284,0,,,,
154,2.14688E+13,2.14688E+13,16.752172,0,,,,
154,2.14688E+13,2.14688E+13,16.752402,0,,,,
154,2.14688E+13,2.14688E+13,16.751519,0,,,,
154,2.14688E+13,2.14689E+13,16.751852,0,,,,
154,2.14689E+13,2.14689E+13,16.751247,0,,,,
154,2.14689E+13,2.14689E+13,16.752572,0,,,,
154,2.14689E+13,2.14689E+13,16.750963,0,,,,
154,2.14689E+13,2.14689E+13,16.752585,0,,,,
154,2.14689E+13,2.14689E+13,16.752404,0,,,,
154,2.14689E+13,2.1469E+13,16.752984,0,,,,
154,2.1469E+13,2.1469E+13,16.752732,0,,,,
154,2.1469E+13,2.1469E+13,16.753335,0,,,,
154,2.1469E+13,2.1469E+13,16.752415,0,,,,
154,2.1469E+13,2.1469E+13,16.752624,0,,,,
154,2.1469E+13,2.1469E+13,16.75301,0,,,,
154,2.1469E+13,2.14691E+13,16.751523,0,,,,
154,2.14691E+13,2.14691E+13,16.751855,0,,,,
154,2.14691E+13,2.14691E+13,16.752562,0,,,,
154,2.14691E+13,2.14691E+13,16.75283,0,,,,
154,2.14691E+13,2.14691E+13,16.75284,0,,,,
154,2.14691E+13,2.14691E+13,16.75205,0,,,,
154,2.14691E+13,2.14692E+13,16.752187,0,,,,
154,2.14692E+13,2.14692E+13,16.751827,0,,,,
154,2.14692E+13,2.14692E+13,16.752135,0,,,,
154,2.14692E+13,2.14692E+13,16.752295,0,,,,
154,2.14692E+13,2.14692E+13,17.143976,0,,,,
154,2.14692E+13,2.14692E+13,16.753,0,,,,
154,2.14692E+13,2.14693E+13,16.753112,0,,,,
154,2.14693E+13,2.14693E+13,16.752431,0,,,,
154,2.14693E+13,2.14693E+13,16.751324,0,,,,
154,2.14693E+13,2.14693E+13,16.758295,0,,,,
154,2.14693E+13,2.14693E+13,16.750346,0,,,,
154,2.14693E+13,2.14694E+13,16.752614,0,,,,
154,2.14694E+13,2.14694E+13,16.753293,0,,,,
154,2.14694E+13,2.14694E+13,16.75295,0,,,,
154,2.14694E+13,2.14694E+13,16.7526,0,,,,
154,2.14694E+13,2.14694E+13,16.751871,0,,,,
155,2.14694E+13,2.14694E+13,16.753047,0,,,,
155,2.14694E+13,2.14695E+13,16.752117,0,,,,
155,2.14695E+13,2.14695E+13,16.752254,0,,,,
155,2.14695E+13,2.14695E+13,16.752485,0,,,,
155,2.14695E+13,2.14695E+13,16.752187,0,,,,
155,2.14695E+13,2.14695E+13,16.752685,0,,,,
155,2.14695E+13,2.14695E+13,16.752122,0,,,,
155,2.14695E+13,2.14696E+13,16.752194,0,,,,
155,2.14696E+13,2.14696E+13,16.752419,0,,,,
155,2.14696E+13,2.14696E+13,16.751335,0,,,,
155,2.14696E+13,2.14696E+13,16.752814,0,,,,
155,2.14696E+13,2.14696E+13,16.753369,0,,,,
155,2.14696E+13,2.14696E+13,16.753342,0,,,,
155,2.14696E+13,2.14697E+13,16.753014,0,,,,
155,2.14697E+13,2.14697E+13,16.752866,0,,,,
155,2.14697E+13,2.14697E+13,16.752209,0,,,,
155,2.14697E+13,2.14697E+13,16.752614,0,,,,
155,2.14697E+13,2.14697E+13,16.751539,0,,,,
155,2.14697E+13,2.14697E+13,16.752839,0,,,,
155,2.14697E+13,2.14698E+13,16.752438,0,,,,
155,2.14698E+13,2.14698E+13,16.75351,0,,,,
155,2.14698E+13,2.14698E+13,16.753192,0,,,,
155,2.14698E+13,2.14698E+13,16.753276,0,,,,
155,2.14698E+13,2.14698E+13,16.75319,0,,,,
155,2.14698E+13,2.14698E+13,16.752892,0,,,,
155,2.14698E+13,2.14699E+13,16.75108,0,,,,
155,2.14699E+13,2.14699E+13,16.751109,0,,,,
155,2.14699E+13,2.14699E+13,16.752385,0,,,,
155,2.14699E+13,2.14699E+13,16.753374,0,,,,
155,2.14699E+13,2.14699E+13,16.752507,0,,,,
155,2.14699E+13,2.14699E+13,16.752499,0,,,,
155,2.14699E+13,2.147E+13,16.751872,0,,,,
155,2.147E+13,2.147E+13,16.751273,0,,,,
155,2.147E+13,2.147E+13,16.750677,0,,,,
155,2.147E+13,2.147E+13,16.752869,0,,,,
155,2.147E+13,2.147E+13,16.752926,0,,,,
155,2.147E+13,2.147E+13,16.75349,0,,,,
155,2.147E+13,2.14701E+13,16.751662,0,,,,
155,2.14701E+13,2.14701E+13,16.752701,0,,,,
155,2.14701E+13,2.14701E+13,16.752965,0,,,,
155,2.14701E+13,2.14701E+13,16.752597,0,,,,
155,2.14701E+13,2.14701E+13,16.752164,0,,,,
