Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS,Max FPS,Avg FPS
138,1.1461E+14,1.1461E+14,16.77716,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.776681,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777463,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777719,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.775522,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777017,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777077,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777372,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.776874,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.776868,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777265,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.77659,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777009,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777481,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777523,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777348,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.776291,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.776761,0,,,,,,,
138,1.1461E+14,1.1461E+14,16.777574,0,,,,,,,
138,1.1461E+14,1.14611E+14,16.777318,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777413,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777182,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777031,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.776762,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777211,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777847,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.776654,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777162,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.776929,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.776888,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777788,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.777602,0,,,,,,,
138,1.14611E+14,1.14611E+14,16.77781,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777287,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.775627,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777157,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.77782,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777778,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777953,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777575,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776378,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777168,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777896,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777761,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777253,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776789,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777092,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776307,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777561,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777779,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777955,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776978,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777126,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777361,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777904,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777823,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777796,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777081,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777045,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777534,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777799,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777582,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777122,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776209,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776409,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776848,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777212,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777536,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.77741,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777267,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776826,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.7773,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777499,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777445,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777136,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.775362,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.776324,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.77701,0,,,,,,,
139,1.14611E+14,1.14611E+14,16.777973,0,,,,,,,
139,1.14611E+14,1.14612E+14,16.777745,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.777549,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.776667,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.776027,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.777579,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.778052,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.777579,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.777989,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.775453,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.776606,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.77698,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.778017,0,,,,,,,
139,1.14612E+14,1.14612E+14,16.777565,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777489,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776712,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.774791,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777344,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777545,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777578,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777372,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777024,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777216,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777293,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777148,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777257,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777364,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776782,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777452,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776943,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777416,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776813,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776475,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776447,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777411,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777364,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777761,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777764,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777264,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776795,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777422,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777629,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777818,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777538,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777429,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777024,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777278,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.77754,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777873,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777656,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776679,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776621,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777053,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777182,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777218,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777666,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777002,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.776927,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777118,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777488,0,,,,,,,
140,1.14612E+14,1.14612E+14,16.777428,0,,,,,,,
140,1.14612E+14,1.14613E+14,16.7777,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777612,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777029,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777389,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777739,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777676,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777411,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777653,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.776963,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.776871,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.77738,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777453,0,,,,,,,
140,1.14613E+14,1.14613E+14,16.777381,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77719,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.776859,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.776887,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777578,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777441,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777364,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.775617,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77711,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77464,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777234,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777537,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777876,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777677,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77765,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777599,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777573,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777293,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777329,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77562,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777176,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777005,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.77774,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.7777,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777826,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777162,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.775897,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777222,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777548,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777362,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777108,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.776786,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777059,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777418,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777416,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777484,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777778,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777033,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.775538,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.776885,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777938,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777707,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777087,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777166,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.776784,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777078,0,,,,,,,
141,1.14613E+14,1.14613E+14,16.777537,0,,,,,,,
141,1.14613E+14,1.14614E+14,16.777726,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777482,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.776818,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.776973,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777269,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777109,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777381,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777535,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.776826,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.77698,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777468,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777863,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.7776,0,,,,,,,
141,1.14614E+14,1.14614E+14,16.777645,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777027,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776635,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777367,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777446,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776929,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777181,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.77572,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776983,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777397,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777041,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777583,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777752,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777456,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776746,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776686,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777508,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777247,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777507,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776628,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776975,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776762,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777076,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777225,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776787,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776342,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776383,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776825,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777462,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777185,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.77739,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776471,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776151,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777744,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777003,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777737,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777512,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776731,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.776617,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.77694,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777972,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.77771,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777912,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777127,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777246,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.77753,0,,,,,,,
142,1.14614E+14,1.14614E+14,16.777835,0,,,,,,,
142,1.14614E+14,1.14615E+14,16.777129,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777491,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.776409,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.77684,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.77712,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777256,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.77766,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777828,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.776534,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.776482,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777309,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777236,0,,,,,,,
142,1.14615E+14,1.14615E+14,16.777757,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777229,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776667,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777357,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777548,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776785,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777675,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777746,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777079,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776932,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777036,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777385,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777264,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776756,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776969,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.775721,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777584,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777132,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777356,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776478,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.77558,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776955,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777971,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777457,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.778094,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776852,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776999,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776967,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777761,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777773,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777953,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777717,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777669,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777425,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777775,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777683,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777125,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776756,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777043,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776921,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777889,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777676,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.77732,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776338,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.776746,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777306,0,,,,,,,
143,1.14615E+14,1.14615E+14,16.777786,0,,,,,,,
143,1.14615E+14,1.14616E+14,16.777447,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777612,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777403,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.776517,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.776988,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777435,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777411,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777209,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777038,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.77709,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.776707,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777206,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777472,0,,,,,,,
143,1.14616E+14,1.14616E+14,16.777399,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777258,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777404,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776944,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777294,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777752,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.77767,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777242,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777228,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.77724,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777576,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777608,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777612,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777245,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776228,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777369,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777646,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777354,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777226,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776905,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777106,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776576,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777553,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777674,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777004,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.77557,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776305,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777038,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777643,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777588,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777562,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776588,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776396,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776374,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.778007,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777296,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777075,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776673,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776549,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777554,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777894,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777156,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777419,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.77751,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.775602,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.776869,0,,,,,,,
144,1.14616E+14,1.14616E+14,16.777391,0,,,,,,,
144,1.14616E+14,1.14617E+14,16.777534,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777813,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.775587,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.775814,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777535,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.778051,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.77771,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777269,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.776739,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.776529,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777538,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777279,0,,,,,,,
144,1.14617E+14,1.14617E+14,16.777479,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777382,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776244,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.775287,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777096,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.778058,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.77759,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.778005,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.7773,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777335,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777632,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777673,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777644,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777659,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776552,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777007,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777112,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.775448,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777884,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777586,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776815,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777544,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777229,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777413,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777134,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777391,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777114,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777176,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776576,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777479,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777827,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777597,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.77643,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776527,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777593,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777781,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777854,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.77736,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777206,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776924,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.776935,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777038,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777466,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777884,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777733,0,,,,,,,
145,1.14617E+14,1.14617E+14,16.777091,0,,,,,,,
