Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
11,1.89E+14,1.89E+14,3.042605,1.89E+14,1.89E+14,74.691674,roses,0.7546682,,,77.734279,,107,10,,,,
11,1.89E+14,1.89E+14,3.033021,1.89E+14,1.89E+14,73.110163,roses,0.7946816,,,76.143184,,108,10,,,,
11,1.89E+14,1.89E+14,3.259115,1.89E+14,1.89E+14,71.565215,roses,0.755688,,,74.82433,,109,10,,,,
11,1.89E+14,1.89E+14,3.115261,1.89E+14,1.89E+14,75.27058,roses,0.7785727,,,78.385841,,110,10,,,,
11,1.89E+14,1.89E+14,9.682501,1.89E+14,1.89E+14,70.001205,roses,0.78084075,,,79.683706,,111,10,,,,
11,1.89E+14,1.89E+14,10.095522,1.89E+14,1.89E+14,71.50308,roses,0.79943025,,,81.598602,,112,10,,,,
11,1.89E+14,1.89E+14,3.304427,1.89E+14,1.89E+14,72.785632,roses,0.7415878,,,76.090059,,113,10,,,,
12,1.89E+14,1.89E+14,2.888386,1.89E+14,1.89E+14,74.386622,roses,0.7876207,,,77.275008,,114,10,,,,
12,1.89E+14,1.89E+14,2.967136,1.89E+14,1.89E+14,72.183913,roses,0.7781204,,,75.151049,,115,10,,,,
12,1.89E+14,1.89E+14,2.864844,1.89E+14,1.89E+14,72.471049,roses,0.76744676,,,75.335893,,116,10,,,,
12,1.89E+14,1.89E+14,3.904844,1.89E+14,1.89E+14,81.689019,roses,0.8176698,,,85.593863,,117,10,,,,
12,1.89E+14,1.89E+14,2.833021,1.89E+14,1.89E+14,74.601153,roses,0.826016,,,77.434174,,118,10,,,,
12,1.89E+14,1.89E+14,2.892917,1.89E+14,1.89E+14,69.826934,roses,0.8230785,,,72.719851,,119,10,,,,
12,1.89E+14,1.89E+14,2.865417,1.89E+14,1.89E+14,83.501519,roses,0.8061234,,,86.366936,,120,10,,,,
12,1.89E+14,1.89E+14,3.009532,1.89E+14,1.89E+14,71.581621,roses,0.8026362,,,74.591153,,121,10,,,,
12,1.89E+14,1.89E+14,2.874479,1.89E+14,1.89E+14,76.319382,roses,0.778777,,,79.193861,,122,10,,,,
12,1.89E+14,1.89E+14,2.851563,1.89E+14,1.89E+14,78.785217,roses,0.8015916,,,81.63678,,123,10,,,,
13,1.89E+14,1.89E+14,12.052605,1.89E+14,1.89E+14,78.358185,roses,0.77797556,,,90.41079,,124,10,,,,
13,1.89E+14,1.89E+14,2.885625,1.89E+14,1.89E+14,77.438705,roses,0.7661017,,,80.32433,,125,10,,,,
13,1.89E+14,1.89E+14,2.997396,1.89E+14,1.89E+14,71.427924,roses,0.7900111,,,74.42532,,126,10,,,,
13,1.89E+14,1.89E+14,2.840834,1.89E+14,1.89E+14,72.297872,roses,0.7795844,,,75.138706,,127,10,,,,
13,1.89E+14,1.89E+14,4.496772,1.89E+14,1.89E+14,74.392143,roses,0.7688123,,,78.888915,,128,10,,,,
13,1.89E+14,1.89E+14,2.804323,1.89E+14,1.89E+14,72.519643,roses,0.7876032,,,75.323966,,129,10,,,,
13,1.89E+14,1.89E+14,3.047708,1.89E+14,1.89E+14,71.074486,roses,0.79694873,,,74.122194,,130,10,,,,
13,1.89E+14,1.89E+14,2.905365,1.89E+14,1.89E+14,73.453341,roses,0.76326555,,,76.358706,,131,10,,,,
13,1.89E+14,1.89E+14,2.85526,1.89E+14,1.89E+14,72.137663,roses,0.785276,,,74.992923,,132,10,,,,
13,1.89E+14,1.89E+14,4.026823,1.89E+14,1.89E+14,76.740685,roses,0.7764209,,,80.767508,,133,10,,,,
14,1.89E+14,1.89E+14,6.872345,1.89E+14,1.89E+14,73.862143,roses,0.80276966,,,80.734488,,134,10,,,,
14,1.89E+14,1.89E+14,8.921199,1.89E+14,1.89E+14,81.810894,roses,0.75308824,,,90.732093,,135,10,,,,
14,1.89E+14,1.89E+14,3.220574,1.89E+14,1.89E+14,69.353757,roses,0.77000433,,,72.574331,,136,10,,,,
14,1.89E+14,1.89E+14,11.864219,1.89E+14,1.89E+14,78.464591,roses,0.79046875,,,90.32881,,137,10,,,,
14,1.89E+14,1.89E+14,7.374272,1.89E+14,1.89E+14,70.327403,roses,0.7973689,,,77.701675,,138,10,,,,
14,1.89E+14,1.89E+14,3.021458,1.89E+14,1.89E+14,73.130007,roses,0.769576,,,76.151465,,139,10,,,,
14,1.89E+14,1.89E+14,2.924636,1.89E+14,1.89E+14,71.533757,roses,0.7353622,,,74.458393,,140,10,,,,
14,1.89E+14,1.89E+14,3.429376,1.89E+14,1.89E+14,84.26329,roses,0.8015686,,,87.692666,,141,10,,,,
14,1.89E+14,1.89E+14,2.8775,1.89E+14,1.89E+14,74.951205,roses,0.7593332,,,77.828705,,142,10,,,,
14,1.89E+14,1.89E+14,3.729167,1.89E+14,1.89E+14,69.286257,roses,0.7601585,,,73.015424,,143,10,,,,
15,1.89E+14,1.89E+14,9.335366,1.89E+14,1.89E+14,79.925008,roses,0.8008405,,,89.260374,,144,10,,,,
15,1.89E+14,1.89E+14,8.640938,1.89E+14,1.89E+14,70.379538,roses,0.7981668,,,79.020476,,145,10,,,,
15,1.89E+14,1.89E+14,2.867813,1.89E+14,1.89E+14,68.433288,roses,0.76824784,,,71.301101,,146,10,,,,
15,1.89E+14,1.89E+14,2.881615,1.89E+14,1.89E+14,76.906206,roses,0.7438447,,,79.787821,,147,10,,,,
15,1.89E+14,1.89E+14,2.974115,1.89E+14,1.89E+14,69.977298,roses,0.7262113,,,72.951413,,148,10,,,,
15,1.89E+14,1.89E+14,9.034376,1.89E+14,1.89E+14,77.984226,roses,0.7437334,,,87.018602,,149,10,,,,
15,1.89E+14,1.89E+14,2.873542,1.89E+14,1.89E+14,73.938133,roses,0.73158914,,,76.811675,,150,10,,,,
15,1.89E+14,1.89E+14,3.53698,1.89E+14,1.89E+14,70.285997,roses,0.7221103,,,73.822977,,151,10,,,,
15,1.89E+14,1.89E+14,13.765939,1.89E+14,1.89E+14,79.345476,roses,0.72784346,,,93.111415,,152,10,,,,
15,1.89E+14,1.89E+14,2.898854,1.89E+14,1.89E+14,78.372143,roses,0.76183206,,,81.270997,,153,10,,,,
16,1.89E+14,1.89E+14,3.002813,1.89E+14,1.89E+14,72.699903,roses,0.7581286,,,75.702716,,154,10,,,,
16,1.89E+14,1.89E+14,10.611511,1.89E+14,1.89E+14,74.868185,roses,0.76532537,,,85.479696,,155,10,,,,
16,1.89E+14,1.89E+14,4.860105,1.89E+14,1.89E+14,72.081726,roses,0.76607597,,,76.941831,,156,10,,,,
16,1.89E+14,1.89E+14,3.991146,1.89E+14,1.89E+14,73.494174,roses,0.7196941,,,77.48532,,157,10,,,,
16,1.89E+14,1.89E+14,2.834688,1.89E+14,1.89E+14,81.267977,roses,0.7613167,,,84.102665,,158,10,,,,
16,1.89E+14,1.89E+14,2.860782,1.89E+14,1.89E+14,75.123653,roses,0.77187234,,,77.984435,,159,10,,,,
16,1.89E+14,1.89E+14,2.862604,1.89E+14,1.89E+14,72.857715,roses,0.76522404,,,75.720319,,160,10,,,,
