Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
63,1.78E+14,1.78E+14,247.826014,1.78E+14,1.78E+14,79.322821,roses,0.6107772,,,327.148835,,185,3,,,,
64,1.78E+14,1.78E+14,255.734245,1.78E+14,1.78E+14,79.343393,roses,0.5685877,,,335.077638,,186,3,,,,
64,1.78E+14,1.78E+14,248.657993,1.78E+14,1.78E+14,66.35334,roses,0.5847381,,,315.011333,,187,2,,,,
64,1.78E+14,1.78E+14,255.151484,1.78E+14,1.78E+14,83.205998,roses,0.7713528,,,338.357482,,188,3,,,,
65,1.78E+14,1.78E+14,250.01841,1.78E+14,1.78E+14,71.425476,tulips,0.55446744,,,321.443886,,189,3,,,,
65,1.78E+14,1.78E+14,255.015807,1.78E+14,1.78E+14,67.978132,roses,0.66407925,,,322.993939,,190,3,,,,
65,1.78E+14,1.78E+14,252.01466,1.78E+14,1.78E+14,76.824747,roses,0.58643705,,,328.839407,,191,2,,,,
66,1.78E+14,1.78E+14,254.171848,1.78E+14,1.78E+14,73.316883,roses,0.5000338,,,327.488731,,192,3,,,,
66,1.78E+14,1.78E+14,250.467577,1.78E+14,1.78E+14,76.386831,roses,0.5106339,,,326.854408,,193,3,,,,
67,1.78E+14,1.78E+14,248.117212,1.78E+14,1.78E+14,79.72256,roses,0.60109854,,,327.839772,,194,3,,,,
67,1.78E+14,1.78E+14,251.437838,1.78E+14,1.78E+14,68.372403,roses,0.70080936,,,319.810241,,195,2,,,,
67,1.78E+14,1.78E+14,253.922161,1.78E+14,1.78E+14,76.851257,roses,0.72899234,,,330.773418,,196,3,,,,
68,1.78E+14,1.78E+14,248.227889,1.78E+14,1.78E+14,67.275267,roses,0.71572703,,,315.503156,,197,3,,,,
68,1.78E+14,1.78E+14,258.21513,1.78E+14,1.78E+14,73.318132,roses,0.58482444,,,331.533262,,198,2,,,,
68,1.78E+14,1.78E+14,248.781535,1.78E+14,1.78E+14,71.676414,roses,0.6472386,,,320.457949,,199,3,,,,
69,1.78E+14,1.78E+14,247.593618,1.78E+14,1.78E+14,76.150632,roses,0.6816915,,,323.74425,,200,3,,,,
69,1.78E+14,1.78E+14,248.053201,1.78E+14,1.78E+14,82.5573,roses,0.68773323,,,330.610501,,201,3,,,,
69,1.78E+14,1.78E+14,253.911692,1.78E+14,1.78E+14,76.190268,roses,0.62019086,,,330.10196,,202,2,,,,
70,1.78E+14,1.78E+14,249.555024,1.78E+14,1.78E+14,75.547716,roses,0.5552716,,,325.10274,,203,3,,,,
70,1.78E+14,1.78E+14,256.685338,1.78E+14,1.78E+14,81.053133,roses,0.6753535,,,337.738471,,204,3,,,,
