Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
2,1.18E+14,1.18E+14,16.753644,0,,,161,60,
2,1.18E+14,1.18E+14,16.754609,0,,,162,60,
2,1.18E+14,1.18E+14,16.754383,0,,,163,59,
2,1.18E+14,1.18E+14,16.754502,0,,,164,60,
2,1.18E+14,1.18E+14,16.754362,0,,,165,60,
2,1.18E+14,1.18E+14,16.753752,0,,,166,59,
2,1.18E+14,1.18E+14,16.754262,0,,,167,60,
3,1.18E+14,1.18E+14,16.754644,0,,,168,60,
3,1.18E+14,1.18E+14,16.754064,0,,,169,59,
3,1.18E+14,1.18E+14,16.754466,0,,,170,60,
3,1.18E+14,1.18E+14,16.753672,0,,,171,60,
3,1.18E+14,1.18E+14,16.75238,0,,,172,59,
3,1.18E+14,1.18E+14,16.754486,0,,,173,60,
3,1.18E+14,1.18E+14,16.754869,0,,,174,60,
3,1.18E+14,1.18E+14,16.754233,0,,,175,59,
3,1.18E+14,1.18E+14,16.754363,0,,,176,60,
3,1.18E+14,1.18E+14,16.754014,0,,,177,60,
3,1.18E+14,1.18E+14,16.753349,0,,,178,59,
3,1.18E+14,1.18E+14,16.754811,0,,,179,60,
3,1.18E+14,1.18E+14,16.754159,0,,,180,60,
3,1.18E+14,1.18E+14,16.75445,0,,,181,59,
3,1.18E+14,1.18E+14,16.754572,0,,,182,60,
3,1.18E+14,1.18E+14,16.754411,0,,,183,60,
3,1.18E+14,1.18E+14,16.754127,0,,,184,59,
3,1.18E+14,1.18E+14,16.754416,0,,,185,60,
3,1.18E+14,1.18E+14,16.75431,0,,,186,60,
3,1.18E+14,1.18E+14,16.753818,0,,,187,59,
3,1.18E+14,1.18E+14,16.754122,0,,,188,60,
3,1.18E+14,1.18E+14,16.753335,0,,,189,60,
3,1.18E+14,1.18E+14,16.754705,0,,,190,59,
3,1.18E+14,1.18E+14,16.754256,0,,,191,60,
3,1.18E+14,1.18E+14,16.754221,0,,,192,60,
3,1.18E+14,1.18E+14,16.749968,0,,,193,59,
3,1.18E+14,1.18E+14,16.750691,0,,,194,60,
3,1.18E+14,1.18E+14,16.748032,0,,,195,60,
3,1.18E+14,1.18E+14,16.75073,0,,,196,59,
3,1.18E+14,1.18E+14,16.751126,0,,,197,60,
3,1.18E+14,1.18E+14,16.75433,0,,,198,59,
3,1.18E+14,1.18E+14,16.750507,0,,,199,60,
3,1.18E+14,1.18E+14,16.753952,0,,,200,60,
3,1.18E+14,1.18E+14,16.751413,0,,,201,60,
3,1.18E+14,1.18E+14,16.754722,0,,,202,59,
3,1.18E+14,1.18E+14,16.752118,0,,,203,60,
3,1.18E+14,1.18E+14,16.752708,0,,,204,59,
3,1.18E+14,1.18E+14,16.754443,0,,,205,60,
3,1.18E+14,1.18E+14,16.753472,0,,,206,60,
3,1.18E+14,1.18E+14,16.755007,0,,,207,59,
3,1.18E+14,1.18E+14,16.754525,0,,,208,60,
3,1.18E+14,1.18E+14,16.755286,0,,,209,60,
3,1.18E+14,1.18E+14,16.753918,0,,,210,59,
3,1.18E+14,1.18E+14,16.755094,0,,,211,60,
3,1.18E+14,1.18E+14,16.754904,0,,,212,60,
3,1.18E+14,1.18E+14,16.754866,0,,,213,59,
3,1.18E+14,1.18E+14,16.753522,0,,,214,60,
3,1.18E+14,1.18E+14,16.753848,0,,,215,60,
3,1.18E+14,1.18E+14,16.754837,0,,,216,59,
3,1.18E+14,1.18E+14,16.754697,0,,,217,60,
3,1.18E+14,1.18E+14,16.754196,0,,,218,60,
3,1.18E+14,1.18E+14,16.754891,0,,,219,59,
3,1.18E+14,1.18E+14,16.754072,0,,,220,60,
3,1.18E+14,1.18E+14,16.75565,0,,,221,60,
3,1.18E+14,1.18E+14,16.754633,0,,,222,59,
3,1.18E+14,1.18E+14,16.754517,0,,,223,60,
3,1.18E+14,1.18E+14,16.754432,0,,,224,60,
3,1.18E+14,1.18E+14,16.748824,0,,,225,59,
3,1.18E+14,1.18E+14,16.748459,0,,,226,60,
3,1.18E+14,1.18E+14,16.750752,0,,,227,60,
4,1.18E+14,1.18E+14,16.752165,0,,,228,59,
4,1.18E+14,1.18E+14,16.752586,0,,,229,60,
4,1.18E+14,1.18E+14,16.753245,0,,,230,60,
4,1.18E+14,1.18E+14,16.753021,0,,,231,59,
4,1.18E+14,1.18E+14,16.753255,0,,,232,60,
4,1.18E+14,1.18E+14,16.753072,0,,,233,60,
4,1.18E+14,1.18E+14,16.753135,0,,,234,59,
4,1.18E+14,1.18E+14,16.752394,0,,,235,60,
4,1.18E+14,1.18E+14,16.754972,0,,,236,60,
4,1.18E+14,1.18E+14,16.754841,0,,,237,59,
4,1.18E+14,1.18E+14,16.754866,0,,,238,60,
4,1.18E+14,1.18E+14,16.755578,0,,,239,60,
4,1.18E+14,1.18E+14,16.753337,0,,,240,59,
4,1.18E+14,1.18E+14,16.755588,0,,,241,60,
4,1.18E+14,1.18E+14,16.755753,0,,,242,60,
4,1.18E+14,1.18E+14,16.754684,0,,,243,59,
4,1.18E+14,1.18E+14,16.755217,0,,,244,60,
4,1.18E+14,1.18E+14,16.755509,0,,,245,60,
4,1.18E+14,1.18E+14,16.755177,0,,,246,59,
4,1.18E+14,1.19E+14,16.755908,0,,,247,60,
4,1.19E+14,1.19E+14,16.755095,0,,,248,60,
4,1.19E+14,1.19E+14,16.7555,0,,,249,59,
4,1.19E+14,1.19E+14,16.755429,0,,,250,60,
4,1.19E+14,1.19E+14,16.755351,0,,,251,60,
4,1.19E+14,1.19E+14,16.754957,0,,,252,59,
4,1.19E+14,1.19E+14,16.755521,0,,,253,60,
4,1.19E+14,1.19E+14,16.754526,0,,,254,60,
4,1.19E+14,1.19E+14,16.755232,0,,,255,59,
4,1.19E+14,1.19E+14,16.75466,0,,,256,60,
4,1.19E+14,1.19E+14,16.755259,0,,,257,60,
4,1.19E+14,1.19E+14,16.7557,0,,,258,59,
4,1.19E+14,1.19E+14,16.754523,0,,,259,60,
4,1.19E+14,1.19E+14,16.753538,0,,,260,59,
4,1.19E+14,1.19E+14,16.75387,0,,,261,60,
4,1.19E+14,1.19E+14,16.754088,0,,,262,60,
4,1.19E+14,1.19E+14,16.752013,0,,,263,59,
4,1.19E+14,1.19E+14,16.754496,0,,,264,60,
4,1.19E+14,1.19E+14,16.754088,0,,,265,60,
4,1.19E+14,1.19E+14,16.754761,0,,,266,59,
4,1.19E+14,1.19E+14,16.753596,0,,,267,60,
4,1.19E+14,1.19E+14,16.75416,0,,,268,60,
4,1.19E+14,1.19E+14,16.75052,0,,,269,59,
4,1.19E+14,1.19E+14,16.754616,0,,,270,60,
4,1.19E+14,1.19E+14,16.755041,0,,,271,60,
4,1.19E+14,1.19E+14,16.755029,0,,,272,59,
4,1.19E+14,1.19E+14,16.755013,0,,,273,60,
4,1.19E+14,1.19E+14,16.754836,0,,,274,60,
4,1.19E+14,1.19E+14,16.755298,0,,,275,59,
4,1.19E+14,1.19E+14,16.755318,0,,,276,60,
4,1.19E+14,1.19E+14,16.753957,0,,,277,60,
4,1.19E+14,1.19E+14,16.754891,0,,,278,59,
4,1.19E+14,1.19E+14,16.754975,0,,,279,60,
4,1.19E+14,1.19E+14,16.755113,0,,,280,60,
4,1.19E+14,1.19E+14,16.755548,0,,,281,59,
4,1.19E+14,1.19E+14,16.755712,0,,,282,60,
4,1.19E+14,1.19E+14,16.755583,0,,,283,59,
4,1.19E+14,1.19E+14,16.756014,0,,,284,60,
4,1.19E+14,1.19E+14,16.755578,0,,,285,60,
4,1.19E+14,1.19E+14,16.755697,0,,,286,59,
4,1.19E+14,1.19E+14,16.755672,0,,,287,60,
5,1.19E+14,1.19E+14,16.75503,0,,,288,60,
5,1.19E+14,1.19E+14,16.75553,0,,,289,59,
5,1.19E+14,1.19E+14,16.753081,0,,,290,60,
5,1.19E+14,1.19E+14,16.755417,0,,,291,60,
5,1.19E+14,1.19E+14,16.753887,0,,,292,59,
5,1.19E+14,1.19E+14,16.753649,0,,,293,60,
5,1.19E+14,1.19E+14,16.753858,0,,,294,60,
5,1.19E+14,1.19E+14,16.754664,0,,,295,59,
5,1.19E+14,1.19E+14,16.752941,0,,,296,60,
5,1.19E+14,1.19E+14,16.754326,0,,,297,60,
5,1.19E+14,1.19E+14,16.754144,0,,,298,59,
5,1.19E+14,1.19E+14,16.754377,0,,,299,56,
5,1.19E+14,1.19E+14,16.75449,0,,,300,25,
5,1.19E+14,1.19E+14,16.753969,0,,,,,
5,1.19E+14,1.19E+14,16.753884,0,,,,,
5,1.19E+14,1.19E+14,16.753732,0,,,,,
5,1.19E+14,1.19E+14,16.753825,0,,,,,
5,1.19E+14,1.19E+14,16.75413,0,,,,,
5,1.19E+14,1.19E+14,16.751636,0,,,,,
5,1.19E+14,1.19E+14,16.754228,0,,,,,
5,1.19E+14,1.19E+14,16.754292,0,,,,,
5,1.19E+14,1.19E+14,16.754824,0,,,,,
5,1.19E+14,1.19E+14,16.754525,0,,,,,
5,1.19E+14,1.19E+14,16.755067,0,,,,,
5,1.19E+14,1.19E+14,16.754894,0,,,,,
5,1.19E+14,1.19E+14,16.755332,0,,,,,
5,1.19E+14,1.19E+14,16.755212,0,,,,,
5,1.19E+14,1.19E+14,16.754685,0,,,,,
5,1.19E+14,1.19E+14,16.754467,0,,,,,
5,1.19E+14,1.19E+14,16.755473,0,,,,,
5,1.19E+14,1.19E+14,16.755095,0,,,,,
5,1.19E+14,1.19E+14,16.755592,0,,,,,
5,1.19E+14,1.19E+14,16.755346,0,,,,,
5,1.19E+14,1.19E+14,16.755174,0,,,,,
5,1.19E+14,1.19E+14,16.754969,0,,,,,
5,1.19E+14,1.19E+14,16.754474,0,,,,,
5,1.19E+14,1.19E+14,16.75387,0,,,,,
5,1.19E+14,1.19E+14,16.753889,0,,,,,
5,1.19E+14,1.19E+14,16.753866,0,,,,,
5,1.19E+14,1.19E+14,16.751531,0,,,,,
5,1.19E+14,1.19E+14,16.754236,0,,,,,
5,1.19E+14,1.19E+14,16.752229,0,,,,,
5,1.19E+14,1.19E+14,16.750554,0,,,,,
5,1.19E+14,1.19E+14,16.751261,0,,,,,
5,1.19E+14,1.19E+14,16.754392,0,,,,,
5,1.19E+14,1.19E+14,16.75245,0,,,,,
5,1.19E+14,1.19E+14,16.751867,0,,,,,
5,1.19E+14,1.19E+14,16.75272,0,,,,,
5,1.19E+14,1.19E+14,16.749814,0,,,,,
5,1.19E+14,1.19E+14,16.75469,0,,,,,
5,1.19E+14,1.19E+14,16.754631,0,,,,,
5,1.19E+14,1.19E+14,16.755196,0,,,,,
5,1.19E+14,1.19E+14,16.754811,0,,,,,
5,1.19E+14,1.19E+14,16.754872,0,,,,,
5,1.19E+14,1.19E+14,16.755285,0,,,,,
5,1.19E+14,1.19E+14,16.755385,0,,,,,
5,1.19E+14,1.19E+14,16.754828,0,,,,,
5,1.19E+14,1.19E+14,16.754571,0,,,,,
5,1.19E+14,1.19E+14,16.755106,0,,,,,
6,1.19E+14,1.19E+14,16.754102,0,,,,,
6,1.19E+14,1.19E+14,16.755417,0,,,,,
6,1.19E+14,1.19E+14,16.755248,0,,,,,
6,1.19E+14,1.19E+14,16.754792,0,,,,,
6,1.19E+14,1.19E+14,16.754855,0,,,,,
6,1.19E+14,1.19E+14,16.754771,0,,,,,
6,1.19E+14,1.19E+14,16.755055,0,,,,,
6,1.19E+14,1.19E+14,16.755384,0,,,,,
6,1.19E+14,1.19E+14,16.755,0,,,,,
6,1.19E+14,1.19E+14,16.755127,0,,,,,
6,1.19E+14,1.19E+14,16.754328,0,,,,,
6,1.19E+14,1.19E+14,16.754284,0,,,,,
6,1.19E+14,1.19E+14,16.754671,0,,,,,
6,1.19E+14,1.19E+14,16.74094,0,,,,,
6,1.19E+14,1.19E+14,16.753835,0,,,,,
6,1.19E+14,1.19E+14,16.751718,0,,,,,
