Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
18,367565252342238,367565201321140,-51.021098,367565201330619,367565261475885,60.145266,stop,0.2718476
18,367565371903292,367565293207190,-78.696102,367565293225211,367565380623657,87.398446,stop,0.23346718
18,367565452419342,367565410950223,-41.469119,367565410954390,367565488508720,77.55433,up,0.23862949
18,367565572447895,367565520293984,-52.153911,367565520312421,367565608105295,87.792874,up,0.29495546
18,367565693387439,367565640162537,-53.224902,367565640169204,367565710163794,69.99459,stop,0.28544354
19,367565812537398,367565742371193,-70.166205,367565742392391,367565820909535,78.517144,up,0.362083
19,367565891725219,367565851464017,-40.261202,367565851468965,367565921961211,70.492246,up,0.363663
19,367566012825856,367565952742360,-60.083496,367565952746527,367566022356273,69.609746,up,0.3389071
19,367566132864930,367566053843516,-79.021414,367566053856329,367566137968941,84.112612,up,0.40322924
19,367566212595719,367566169583788,-43.011931,367566169590403,367566229695461,60.105058,up,0.39275604
19,367566292207863,367566260329839,-31.878024,367566260336558,367566326949116,66.612558,up,0.35867804
19,367566412094594,367566357344223,-54.750371,367566357347765,367566434860377,77.512612,up,0.4311422
19,367566532152105,367566467192203,-64.959902,367566467214286,367566560958619,93.744333,up,0.42187357
19,367566651510399,367566591999091,-59.511308,367566592005341,367566674191807,82.186466,up,0.38693196
20,367566772766504,367566705509571,-67.256933,367566705513425,367566773878536,68.365111,up,0.51420003
20,367566853142554,367566805247341,-47.895213,367566805253226,367566867480472,62.227246,up,0.5561075
20,367566932350322,367566898093965,-34.256357,367566898097142,367566963595586,65.498444,up,0.4865108
20,367567051923355,367566994052256,-57.871099,367566994056370,367567080055441,85.999071,up,0.44181553
20,367567212393423,367567111095913,-101.29751,367567111115496,367567216662590,105.547094,up,0.50376236
20,367567292081035,367567247798791,-44.282244,367567247805614,367567324055153,76.249539,up,0.516679
20,367567412158391,367567354664271,-57.49412,367567354668750,367567414566725,59.897975,up,0.5105637
20,367567492529337,367567445389905,-47.139432,367567445397509,367567522297569,76.90006,up,0.6124928
20,367567612452942,367567553690384,-58.762558,367567553696478,367567624864558,71.16808,up,0.5403436
20,367567733162746,367567657936801,-75.225945,367567657957947,367567744778997,86.82105,up,0.57311416
21,367567812278952,367567775353479,-36.925473,367567775357281,367567833462756,58.105475,up,0.5917776
21,367567931690734,367567864570363,-67.120371,367567864580311,367567934627297,70.046986,up,0.57539093
21,367568012029649,367567965956988,-46.072661,367567965965530,367568035526578,69.561048,up,0.5525845
21,367568091555490,367568066471425,-25.084065,367568066476737,367568119246586,52.769849,up,0.61370164
21,367568213413158,367568149893829,-63.519329,367568149911902,367568242518943,92.607041,up,0.45914623
21,367568333146243,367568273172279,-59.973964,367568273177331,367568334082962,60.905631,up,0.4283945
21,367568411979584,367568365417861,-46.561723,367568365430882,367568442257504,76.826622,up,0.5077672
21,367568531490378,367568473857663,-57.632715,367568473878549,367568560813922,86.935373,up,0.4506898
21,367568651988098,367568592367467,-59.620631,367568592373873,367568658504765,66.130892,up,0.46603933
22,367568732757221,367568690505914,-42.251307,367568690515498,367568766810766,76.295268,up,0.40690333
22,367568851690774,367568797658633,-54.032141,367568797671550,367568863195098,65.523548,up,0.4880577
22,367568973224536,367568893699737,-79.524799,367568893704424,367568978204485,84.500061,up,0.5205031
