Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
23,368589143371268,368589091746055,-51.625213,368589091752669,368589166207052,74.454383,stop,0.3763321
23,368589265246124,368589196650805,-68.595319,368589196655857,368589279642219,82.986362,stop,0.44083637
23,368589384558271,368589311401441,-73.15683,368589311408368,368589387361605,75.953237,stop,0.49551487
23,368589504250158,368589419506556,-84.743602,368589419518691,368589505408648,85.889957,stop,0.4720159
23,368589583249749,368589537215005,-46.034744,368589537226880,368589618831993,81.605113,stop,0.5237406
23,368589704005751,368589650653402,-53.352349,368589650659965,368589722463982,71.804017,stop,0.48646098
23,368589783644144,368589754078985,-29.565159,368589754084923,368589823839617,69.754694,stop,0.47438884
23,368589904020979,368589855761443,-48.259536,368589855767329,368589924848638,69.081309,stop,0.37412688
23,368589984118696,368589956070672,-28.048024,368589956075985,368590014750053,58.674068,up,0.36452872
24,368590103628499,368590045879587,-57.748912,368590045888754,368590119215324,73.32657,up,0.45354208
24,368590224632157,368590149920795,-74.711362,368590149925535,368590224671376,74.745841,up,0.31459627
24,368590303516384,368590256984348,-46.532036,368590257006171,368590336043574,79.037403,up,0.32998556
24,368590423371239,368590366747328,-56.623911,368590366765505,368590456229368,89.463863,up,0.23746036
24,368590584619380,368590487278798,-97.340582,368590487292600,368590585708443,98.415843,yes,0.17295915
24,368590664927982,368590618663498,-46.264484,368590618668603,368590672667723,53.99912,stop,0.21565375
24,368590744401115,368590704788142,-39.612973,368590704826528,368590775048879,70.222351,stop,0.31383836
24,368590863933992,368590806207007,-57.726985,368590806219611,368590884587119,78.367508,stop,0.2619524
24,368590983769056,368590917543268,-66.225788,368590917563580,368591005955360,88.39178,stop,0.4083282
25,368591063155834,368591036238280,-26.917554,368591036241821,368591083063805,46.821984,stop,0.476181
25,368591143582040,368591113565058,-30.016982,368591113568756,368591161879542,48.310786,stop,0.30157772
25,368591224337517,368591193238660,-31.098857,368591193244129,368591251111374,57.867245,stop,0.36749497
25,368591343812060,368591281813252,-61.998808,368591281817315,368591355116541,73.299226,stop,0.313226
25,368591423260818,368591385735554,-37.525264,368591385740554,368591456221499,70.480945,stop,0.37665182
25,368591543706039,368591487036502,-56.669537,368591487043585,368591553124946,66.081361,stop,0.33311367
25,368591623466671,368591583976772,-39.489899,368591583982136,368591644743653,60.761517,stop,0.3545396
25,368591744755173,368591675925375,-68.829798,368591675943760,368591758220174,82.276414,stop,0.2542499
25,368591823117837,368591788540386,-34.577451,368591788543823,368591829621952,41.078129,stop,0.44433755
25,368591904122376,368591862059404,-42.062972,368591862072581,368591927745764,65.673183,stop,0.39206257
25,368592025542180,368591958974361,-66.567819,368591958978424,368592030970618,71.992194,stop,0.41163197
26,368592103572396,368592062271663,-41.300733,368592062279267,368592135368702,73.089435,stop,0.35806397
26,368592223823398,368592167273132,-56.550266,368592167288444,368592257738766,90.450322,stop,0.31698936
26,368592343777681,368592288449654,-55.328027,368592288455904,368592357119974,68.66407,stop,0.30993807
26,368592424518262,368592389032737,-35.485525,368592389040341,368592463939672,74.899331,stop,0.29495937
26,368592544396607,368592495275612,-49.120995,368592495280717,368592549957545,54.676828,stop,0.29516575
26,368592624673282,368592580277704,-44.395578,368592580297131,368592654064899,73.767768,stop,0.2983628
26,368592743949908,368592685081986,-58.867922,368592685090736,368592763013035,77.922299,stop,0.19361211
26,368592824184551,368592795505955,-28.678596,368592795511997,368592861444503,65.932506,stop,0.29928356
