Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Time (sec),FPS,
4,3.99171E+12,3.99173E+12,16.764044,0,,,270,59,
4,3.99173E+12,3.99174E+12,16.76417,0,,,271,60,
4,3.99174E+12,3.99176E+12,16.764105,0,,,272,60,
4,3.99176E+12,3.99178E+12,16.763625,0,,,273,59,
4,3.99178E+12,3.99179E+12,16.763609,0,,,274,60,
4,3.99179E+12,3.99181E+12,16.763285,0,,,275,60,
4,3.99181E+12,3.99183E+12,16.763679,0,,,276,59,
4,3.99183E+12,3.99184E+12,16.764022,0,,,277,60,
4,3.99184E+12,3.99186E+12,16.764299,0,,,278,60,
4,3.99186E+12,3.99188E+12,16.763913,0,,,279,59,
4,3.99188E+12,3.99189E+12,16.763621,0,,,280,60,
4,3.99189E+12,3.99191E+12,16.763219,0,,,281,60,
4,3.99191E+12,3.99193E+12,16.763304,0,,,282,59,
4,3.99193E+12,3.99194E+12,16.76351,0,,,283,60,
4,3.99194E+12,3.99196E+12,16.763735,0,,,284,59,
4,3.99196E+12,3.99198E+12,16.763487,0,,,285,60,
4,3.99198E+12,3.99199E+12,16.763499,0,,,286,60,
5,3.99199E+12,3.99201E+12,16.763693,0,,,287,59,
5,3.99201E+12,3.99203E+12,16.763868,0,,,288,60,
5,3.99203E+12,3.99205E+12,16.763341,0,,,289,60,
5,3.99205E+12,3.99206E+12,16.762646,0,,,290,59,
5,3.99206E+12,3.99208E+12,16.762653,0,,,291,60,
5,3.99208E+12,3.9921E+12,16.762105,0,,,292,60,
5,3.9921E+12,3.99211E+12,16.763815,0,,,293,59,
5,3.99211E+12,3.99213E+12,16.76378,0,,,294,60,
5,3.99213E+12,3.99215E+12,16.763528,0,,,295,59,
5,3.99215E+12,3.99216E+12,16.763672,0,,,296,60,
5,3.99216E+12,3.99218E+12,16.76338,0,,,297,60,
5,3.99218E+12,3.9922E+12,16.763151,0,,,298,59,
5,3.9922E+12,3.99221E+12,16.762925,0,,,299,55,
5,3.99221E+12,3.99223E+12,16.762975,0,,,300,18,
5,3.99223E+12,3.99225E+12,16.76306,0,,,,,
5,3.99225E+12,3.99226E+12,16.763581,0,,,,,
5,3.99226E+12,3.99228E+12,16.76365,0,,,,,
5,3.99228E+12,3.9923E+12,16.762726,0,,,,,
5,3.9923E+12,3.99231E+12,16.763583,0,,,,,
5,3.99231E+12,3.99233E+12,16.763492,0,,,,,
5,3.99233E+12,3.99235E+12,16.763842,0,,,,,
5,3.99235E+12,3.99236E+12,16.7643,0,,,,,
5,3.99236E+12,3.99238E+12,16.76405,0,,,,,
5,3.99238E+12,3.9924E+12,16.763439,0,,,,,
5,3.9924E+12,3.99241E+12,16.76373,0,,,,,
5,3.99241E+12,3.99243E+12,16.762562,0,,,,,
5,3.99243E+12,3.99245E+12,16.763041,0,,,,,
5,3.99245E+12,3.99246E+12,16.763933,0,,,,,
5,3.99246E+12,3.99248E+12,16.763842,0,,,,,
5,3.99248E+12,3.9925E+12,16.763866,0,,,,,
5,3.9925E+12,3.99251E+12,16.763556,0,,,,,
5,3.99251E+12,3.99253E+12,16.763867,0,,,,,
5,3.99253E+12,3.99255E+12,16.763561,0,,,,,
5,3.99255E+12,3.99256E+12,16.764013,0,,,,,
5,3.99256E+12,3.99258E+12,16.763867,0,,,,,
5,3.99258E+12,3.9926E+12,16.763432,0,,,,,
5,3.9926E+12,3.99262E+12,16.763787,0,,,,,
5,3.99262E+12,3.99263E+12,16.763793,0,,,,,
5,3.99263E+12,3.99265E+12,16.764272,0,,,,,
5,3.99265E+12,3.99267E+12,16.763789,0,,,,,
5,3.99267E+12,3.99268E+12,16.763569,0,,,,,
5,3.99268E+12,3.9927E+12,16.763322,0,,,,,
5,3.9927E+12,3.99272E+12,16.763299,0,,,,,
5,3.99272E+12,3.99273E+12,16.7636,0,,,,,
5,3.99273E+12,3.99275E+12,16.763983,0,,,,,
5,3.99275E+12,3.99277E+12,16.763963,0,,,,,
5,3.99277E+12,3.99278E+12,16.764081,0,,,,,
5,3.99278E+12,3.9928E+12,16.763795,0,,,,,
5,3.9928E+12,3.99282E+12,16.763675,0,,,,,
5,3.99282E+12,3.99283E+12,16.763887,0,,,,,
5,3.99283E+12,3.99285E+12,16.763933,0,,,,,
5,3.99285E+12,3.99287E+12,16.763232,0,,,,,
5,3.99287E+12,3.99288E+12,16.763298,0,,,,,
5,3.99288E+12,3.9929E+12,16.762464,0,,,,,
5,3.9929E+12,3.99292E+12,16.763611,0,,,,,
5,3.99292E+12,3.99293E+12,16.763694,0,,,,,
5,3.99293E+12,3.99295E+12,16.763282,0,,,,,
5,3.99295E+12,3.99297E+12,16.762927,0,,,,,
5,3.99297E+12,3.99298E+12,16.763708,0,,,,,
5,3.99298E+12,3.993E+12,16.762074,0,,,,,
6,3.993E+12,3.99302E+12,16.76329,0,,,,,
6,3.99302E+12,3.99303E+12,16.76364,0,,,,,
6,3.99303E+12,3.99305E+12,16.763986,0,,,,,
6,3.99305E+12,3.99307E+12,16.763785,0,,,,,
6,3.99307E+12,3.99308E+12,16.763976,0,,,,,
6,3.99308E+12,3.9931E+12,16.763246,0,,,,,
6,3.9931E+12,3.99312E+12,16.763399,0,,,,,
6,3.99312E+12,3.99313E+12,16.763859,0,,,,,
6,3.99313E+12,3.99315E+12,16.763025,0,,,,,
6,3.99315E+12,3.99317E+12,16.763564,0,,,,,
6,3.99317E+12,3.99319E+12,16.763674,0,,,,,
6,3.99319E+12,3.9932E+12,16.763669,0,,,,,
6,3.9932E+12,3.99322E+12,16.763867,0,,,,,
6,3.99322E+12,3.99324E+12,16.763735,0,,,,,
6,3.99324E+12,3.99325E+12,16.763884,0,,,,,
6,3.99325E+12,3.99327E+12,16.763586,0,,,,,
6,3.99327E+12,3.99329E+12,16.763079,0,,,,,
6,3.99329E+12,3.9933E+12,16.76279,0,,,,,
6,3.9933E+12,3.99332E+12,16.764111,0,,,,,
6,3.99332E+12,3.99334E+12,16.763998,0,,,,,
6,3.99334E+12,3.99335E+12,16.764057,0,,,,,
6,3.99335E+12,3.99337E+12,16.764312,0,,,,,
6,3.99337E+12,3.99339E+12,16.762642,0,,,,,
6,3.99339E+12,3.9934E+12,16.763,0,,,,,
6,3.9934E+12,3.99342E+12,16.763888,0,,,,,
6,3.99342E+12,3.99344E+12,16.764152,0,,,,,
6,3.99344E+12,3.99345E+12,16.764079,0,,,,,
6,3.99345E+12,3.99347E+12,16.763807,0,,,,,
6,3.99347E+12,3.99349E+12,16.762724,0,,,,,
6,3.99349E+12,3.9935E+12,16.762385,0,,,,,
6,3.9935E+12,3.99352E+12,16.763999,0,,,,,
6,3.99352E+12,3.99354E+12,16.764002,0,,,,,
6,3.99354E+12,3.99355E+12,16.763925,0,,,,,
6,3.99355E+12,3.99357E+12,16.763234,0,,,,,
6,3.99357E+12,3.99359E+12,16.763702,0,,,,,
6,3.99359E+12,3.9936E+12,16.764177,0,,,,,
6,3.9936E+12,3.99362E+12,16.763506,0,,,,,
6,3.99362E+12,3.99364E+12,16.762871,0,,,,,
6,3.99364E+12,3.99365E+12,16.763349,0,,,,,
6,3.99365E+12,3.99367E+12,16.763826,0,,,,,
6,3.99367E+12,3.99369E+12,16.763086,0,,,,,
6,3.99369E+12,3.9937E+12,16.76314,0,,,,,
6,3.9937E+12,3.99372E+12,16.763797,0,,,,,
6,3.99372E+12,3.99374E+12,16.763942,0,,,,,
6,3.99374E+12,3.99376E+12,16.763163,0,,,,,
6,3.99376E+12,3.99377E+12,16.763327,0,,,,,
6,3.99377E+12,3.99379E+12,16.763488,0,,,,,
6,3.99379E+12,3.99381E+12,16.763971,0,,,,,
6,3.99381E+12,3.99382E+12,16.763931,0,,,,,
6,3.99382E+12,3.99384E+12,16.762822,0,,,,,
6,3.99384E+12,3.99386E+12,16.762629,0,,,,,
6,3.99386E+12,3.99387E+12,16.763567,0,,,,,
6,3.99387E+12,3.99389E+12,16.763873,0,,,,,
6,3.99389E+12,3.99391E+12,16.763589,0,,,,,
6,3.99391E+12,3.99392E+12,16.763204,0,,,,,
6,3.99392E+12,3.99394E+12,16.761606,0,,,,,
6,3.99394E+12,3.99396E+12,16.76379,0,,,,,
6,3.99396E+12,3.99397E+12,16.763909,0,,,,,
6,3.99397E+12,3.99399E+12,16.76394,0,,,,,
6,3.99399E+12,3.99401E+12,16.763924,0,,,,,
7,3.99401E+12,3.99402E+12,16.763839,0,,,,,
7,3.99402E+12,3.99404E+12,16.763901,0,,,,,
7,3.99404E+12,3.99406E+12,16.76376,0,,,,,
7,3.99406E+12,3.99407E+12,16.763957,0,,,,,
7,3.99407E+12,3.99409E+12,16.764353,0,,,,,
7,3.99409E+12,3.99411E+12,16.76341,0,,,,,
7,3.99411E+12,3.99412E+12,16.762374,0,,,,,
7,3.99412E+12,3.99414E+12,16.763598,0,,,,,
7,3.99414E+12,3.99416E+12,16.764314,0,,,,,
7,3.99416E+12,3.99417E+12,16.764203,0,,,,,
7,3.99417E+12,3.99419E+12,16.763991,0,,,,,
7,3.99419E+12,3.99421E+12,16.763333,0,,,,,
7,3.99421E+12,3.99422E+12,16.761479,0,,,,,
7,3.99422E+12,3.99424E+12,16.762172,0,,,,,
7,3.99424E+12,3.99426E+12,16.763878,0,,,,,
7,3.99426E+12,3.99427E+12,16.76359,0,,,,,
7,3.99427E+12,3.99429E+12,16.763829,0,,,,,
7,3.99429E+12,3.99431E+12,16.763299,0,,,,,
7,3.99431E+12,3.99433E+12,16.762352,0,,,,,
7,3.99433E+12,3.99434E+12,16.76306,0,,,,,
7,3.99434E+12,3.99436E+12,16.763915,0,,,,,
7,3.99436E+12,3.99438E+12,16.763751,0,,,,,
7,3.99438E+12,3.99439E+12,16.763485,0,,,,,
7,3.99439E+12,3.99441E+12,16.762866,0,,,,,
7,3.99441E+12,3.99443E+12,16.762894,0,,,,,
7,3.99443E+12,3.99444E+12,16.762773,0,,,,,
7,3.99444E+12,3.99446E+12,16.763727,0,,,,,
7,3.99446E+12,3.99448E+12,16.763759,0,,,,,
7,3.99448E+12,3.99449E+12,16.764165,0,,,,,
7,3.99449E+12,3.99451E+12,16.763065,0,,,,,
7,3.99451E+12,3.99453E+12,16.763081,0,,,,,
7,3.99453E+12,3.99454E+12,16.763724,0,,,,,
7,3.99454E+12,3.99456E+12,16.764174,0,,,,,
7,3.99456E+12,3.99458E+12,16.763818,0,,,,,
7,3.99458E+12,3.99459E+12,16.764323,0,,,,,
