Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
5,1.14E+14,1.14E+14,16.77502,0,,,,,
5,1.14E+14,1.14E+14,16.775207,0,,,,,
5,1.14E+14,1.14E+14,16.773557,0,,,,,
5,1.14E+14,1.14E+14,16.773522,0,,,,,
5,1.14E+14,1.14E+14,16.775599,0,,,,,
5,1.14E+14,1.14E+14,16.776,0,,,,,
5,1.14E+14,1.14E+14,16.776082,0,,,,,
5,1.14E+14,1.14E+14,16.776127,0,,,,,
5,1.14E+14,1.14E+14,16.77569,0,,,,,
5,1.14E+14,1.14E+14,17.245047,0,,,,,
5,1.14E+14,1.14E+14,16.774845,0,,,,,
5,1.14E+14,1.14E+14,16.775636,0,,,,,
5,1.14E+14,1.14E+14,16.775389,0,,,,,
5,1.14E+14,1.14E+14,16.775628,0,,,,,
5,1.14E+14,1.14E+14,16.800295,0,,,,,
5,1.14E+14,1.14E+14,16.779563,0,,,,,
5,1.14E+14,1.14E+14,16.778611,0,,,,,
5,1.14E+14,1.14E+14,16.779145,0,,,,,
5,1.14E+14,1.14E+14,16.777874,0,,,,,
5,1.14E+14,1.14E+14,16.778224,0,,,,,
5,1.14E+14,1.14E+14,16.778462,0,,,,,
5,1.14E+14,1.14E+14,16.778981,0,,,,,
5,1.14E+14,1.14E+14,16.778768,0,,,,,
5,1.14E+14,1.14E+14,16.778704,0,,,,,
5,1.14E+14,1.14E+14,16.777839,0,,,,,
5,1.14E+14,1.14E+14,16.777864,0,,,,,
5,1.14E+14,1.14E+14,16.777935,0,,,,,
5,1.14E+14,1.14E+14,16.777688,0,,,,,
5,1.14E+14,1.14E+14,16.777674,0,,,,,
5,1.14E+14,1.14E+14,16.777779,0,,,,,
6,1.14E+14,1.14E+14,16.774503,0,,,,,
6,1.14E+14,1.14E+14,16.776928,0,,,,,
6,1.14E+14,1.14E+14,16.777753,0,,,,,
6,1.14E+14,1.14E+14,16.777663,0,,,,,
6,1.14E+14,1.14E+14,16.777816,0,,,,,
6,1.14E+14,1.14E+14,16.777478,0,,,,,
6,1.14E+14,1.14E+14,16.775521,0,,,,,
6,1.14E+14,1.14E+14,16.777856,0,,,,,
6,1.14E+14,1.14E+14,16.775682,0,,,,,
6,1.14E+14,1.14E+14,16.776446,0,,,,,
6,1.14E+14,1.14E+14,16.774361,0,,,,,
6,1.14E+14,1.14E+14,16.77521,0,,,,,
6,1.14E+14,1.14E+14,16.772758,0,,,,,
6,1.14E+14,1.14E+14,16.778246,0,,,,,
6,1.14E+14,1.14E+14,16.778041,0,,,,,
6,1.14E+14,1.14E+14,16.778184,0,,,,,
6,1.14E+14,1.14E+14,16.778603,0,,,,,
6,1.14E+14,1.14E+14,16.778791,0,,,,,
6,1.14E+14,1.14E+14,16.778193,0,,,,,
6,1.14E+14,1.14E+14,16.778268,0,,,,,
6,1.14E+14,1.14E+14,16.777225,0,,,,,
6,1.14E+14,1.14E+14,16.778703,0,,,,,
6,1.14E+14,1.14E+14,16.776795,0,,,,,
6,1.14E+14,1.14E+14,16.779237,0,,,,,
6,1.14E+14,1.14E+14,16.776663,0,,,,,
6,1.14E+14,1.14E+14,16.778357,0,,,,,
6,1.14E+14,1.14E+14,16.779423,0,,,,,
6,1.14E+14,1.14E+14,16.778788,0,,,,,
6,1.14E+14,1.14E+14,16.778307,0,,,,,
6,1.14E+14,1.14E+14,16.777734,0,,,,,
6,1.14E+14,1.14E+14,16.777485,0,,,,,
6,1.14E+14,1.14E+14,16.778445,0,,,,,
6,1.14E+14,1.14E+14,16.776994,0,,,,,
