Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
23,115633516546587,115633548312528,31.765941,115633548416173,115633691272646,142.856473,nematode,0.1885134
23,115633716746659,115633746964266,30.217607,115633747131974,115633906176574,159.0446,nematode,0.1826925
23,115633916830220,115633932410639,15.580419,115633932508295,115634094703155,162.19486,nematode,0.15062527
24,115634117510240,115634130065971,12.555731,115634130163054,115634273790673,143.627619,nematode,0.19301291
24,115634318576198,115634341615732,23.039534,115634341716304,115634481155954,139.43965,nematode,0.16302079
24,115634519554812,115634540411012,20.8562,115634540524658,115634678133369,137.608711,nematode,0.21617799
24,115634718218582,115634743394157,25.175575,115634743487022,115634886399744,142.912722,nematode,0.15670413
24,115634919329383,115634933046415,13.717032,115634933137040,115635070717523,137.580483,nematode,0.14997233
25,115635121195757,115635148718781,27.523024,115635148865447,115635296625098,147.759651,nematode,0.1919135
25,115635320228485,115635360161406,39.932921,115635360290833,115635498485170,138.194337,nematode,0.17782171
25,115635520532203,115635536339132,15.806929,115635536441684,115635679015084,142.5734,nematode,0.2013791
25,115635723915244,115635754701810,30.786566,115635754828737,115635901744897,146.91616,nematode,0.1850147
25,115635921288285,115635933739640,12.451355,115635933833130,115636070646373,136.813243,nematode,0.17879152
26,115636123617784,115636152379245,28.761461,115636152506641,115636298625510,146.118869,nematode,0.18402983
26,115636322113637,115636343151087,21.03745,115636343245566,115636485324539,142.078973,nematode,0.15258491
26,115636525212772,115636556736942,31.52417,115636556954286,115636725257323,168.303037,nematode,0.19520532
26,115636791729465,115636824263479,32.534014,115636824418323,115636982544068,158.125745,nematode,0.17664355
26,115636991735839,115637006979070,15.243231,115637007068185,115637148246636,141.178451,nematode,0.18241987
27,115637192724088,115637219672945,26.948857,115637219823727,115637355326605,135.502878,nematode,0.17460027
27,115637392921140,115637423412601,30.491461,115637423511664,115637563775011,140.263347,nematode,0.17256063
27,115637591705326,115637606247411,14.542085,115637606351421,115637763316750,156.965329,nematode,0.19606513
27,115637792663836,115637828874412,36.210576,115637828984881,115637981356459,152.371578,nematode,0.16145122
27,115637992486772,115638005249013,12.762241,115638005332972,115638151275799,145.942827,nematode,0.18576826
28,115638195030074,115638224150441,29.120367,115638224272941,115638372157748,147.884807,nematode,0.14370555
28,115638393818479,115638409394053,15.575574,115638409484262,115638570794226,161.309964,nematode,0.14882627
28,115638594067093,115638623946314,29.879221,115638624032044,115638783402112,159.370068,nematode,0.17036776
28,115638796885342,115638809831437,12.946095,115638809920812,115638954677806,144.756994,nematode,0.17546177
29,115638995934112,115639027421667,31.487555,115639027539428,115639175032515,147.493087,nematode,0.1657689
29,115639195439601,115639224268301,28.8287,115639224367416,115639387055557,162.688141,nematode,0.16384248
29,115639396047954,115639408550247,12.502293,115639408633788,115639551398855,142.765067,nematode,0.12675843
29,115639597464953,115639620834955,23.370002,115639620929226,115639755284083,134.354857,nematode,0.13755485
29,115639797551275,115639825211069,27.659794,115639825301382,115639964560302,139.25892,nematode,0.16549793
30,115639997080774,115640021358381,24.277607,115640021465412,115640181947511,160.482099,nematode,0.19889684
30,115640197710898,115640224482984,26.772086,115640224580588,115640358367060,133.786472,nematode,0.1707457
30,115640398818002,115640419714983,20.896981,115640419831181,115640561564476,141.733295,nematode,0.15103002
30,115640598407188,115640619052867,20.645679,115640619158492,115640762869392,143.7109,nematode,0.16667305
30,115640799382937,115640842395962,43.013025,115640842484817,115640982602799,140.117982,nematode,0.15784846
31,115640998883634,115641011883688,13.000054,115641011975979,115641186613080,174.637101,nematode,0.20332873
31,115641199225633,115641211862926,12.637293,115641211945843,115641369606328,157.660485,nematode,0.20379326
31,115641399161955,115641412188832,13.026877,115641412286540,115641551911710,139.62517,nematode,0.13519205
31,115641603833903,115641637120000,33.286097,115641637241771,115641777314493,140.072722,nematode,0.21738075
31,115641800733298,115641822781112,22.047814,115641822848091,115641960270761,137.42267,nematode,0.16257764
31,115642001596182,115642018290090,16.693908,115642018393840,115642155532656,137.138816,nematode,0.13934998
32,115642202313129,115642235457039,33.14391,115642235585528,115642377456584,141.871056,nematode,0.16269515
32,115642401889087,115642421316328,19.427241,115642421407057,115642555915560,134.508503,nematode,0.18056457
32,115642604909888,115642636889266,31.979378,115642637015933,115642782671260,145.655327,nematode,0.15205759
32,115642802233658,115642816816263,14.582605,115642816933868,115642959372892,142.439024,nematode,0.18120986
33,115643005008938,115643035493368,30.48443,115643035780243,115643228963752,193.183509,nematode,0.13300233
33,115643272137298,115643302077978,29.94068,115643302273187,115643476045652,173.772465,nematode,0.18836826
33,115643539016544,115643561255400,22.238856,115643561384879,115643705698227,144.313348,nematode,0.21598057
33,115643737749741,115643751146669,13.396928,115643751228284,115643902847882,151.619598,nematode,0.18327567
33,115643938486688,115643963390128,24.90344,115643963477055,115644123528529,160.051474,nematode,0.18698467
34,115644138939728,115644156595095,17.655367,115644156712543,115644289360577,132.648034,nematode,0.15583189
34,115644341467717,115644370708658,29.240941,115644370818033,115644536628726,165.810693,nematode,0.17154539
34,115644539775289,115644552652738,12.877449,115644552747999,115644695439836,142.691837,nematode,0.15003684
34,115644742551247,115644771061614,28.510367,115644771212083,115644913202410,141.990327,nematode,0.15080874
34,115644940564287,115644956380279,15.815992,115644956571685,115645093202844,136.631159,nematode,0.17200743
35,115645143593110,115645175297071,31.703961,115645175492905,115645318133388,142.640483,nematode,0.20166418
