Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
10,1.64E+14,1.64E+14,4.375209164,,1.64E+14,76.59782,roses,,80.97302916,,,103,10,,,
11,1.64E+14,1.64E+14,2.898646164,,1.64E+14,72.618184,roses,,75.51683016,,,104,10,,,
11,1.64E+14,1.64E+14,2.949063164,,1.64E+14,76.146101,roses,,79.09516416,,,105,10,,,
11,1.64E+14,1.64E+14,2.850782164,,1.64E+14,72.640372,roses,,75.49115416,,,106,10,,,
11,1.64E+14,1.64E+14,3.562032164,,1.64E+14,72.665164,roses,,76.22719616,,,107,10,,,
11,1.64E+14,1.64E+14,2.901771164,,1.64E+14,70.672038,daisy,,73.57380916,,,108,10,,,
11,1.64E+14,1.64E+14,2.971042164,,1.64E+14,74.776153,roses,,77.74719516,,,109,10,,,
11,1.64E+14,1.64E+14,2.947604164,,1.64E+14,76.127664,daisy,,79.07526816,,,110,10,,,
11,1.64E+14,1.64E+14,2.852969164,,1.64E+14,79.558862,roses,,82.41183116,,,111,10,,,
11,1.64E+14,1.64E+14,2.869219164,,1.64E+14,74.352091,roses,,77.22131016,,,112,10,,,
11,1.64E+14,1.64E+14,2.846981637,,1.64E+14,74.661466,roses,,77.50844764,,,113,10,,,
12,1.64E+14,1.64E+14,2.838073164,,1.64E+14,74.629799,roses,,77.46787216,,,114,10,,,
12,1.64E+14,1.64E+14,2.834584164,,1.64E+14,66.848027,roses,,69.68261116,,,115,10,,,
12,1.64E+14,1.64E+14,9.510471637,,1.64E+14,79.403289,roses,,88.91376064,,,116,10,,,
12,1.64E+14,1.64E+14,7.934636164,,1.64E+14,70.347819,roses,,78.28245516,,,117,10,,,
12,1.64E+14,1.64E+14,4.494167164,,1.64E+14,72.824278,roses,,77.31844516,,,118,10,,,
12,1.64E+14,1.64E+14,4.191511637,,1.64E+14,71.03683,roses,,75.22834164,,,119,10,,,
12,1.64E+14,1.64E+14,3.344375164,,1.64E+14,73.352299,roses,,76.69667416,,,120,10,,,
12,1.64E+14,1.64E+14,2.991721637,,1.64E+14,79.158289,roses,,82.15001064,,,121,10,,,
12,1.64E+14,1.64E+14,3.113906164,,1.64E+14,70.54209,daisy,,73.65599616,,,122,10,,,
12,1.64E+14,1.64E+14,2.841094164,,1.64E+14,76.303497,roses,,79.14459116,,,123,10,,,
13,1.64E+14,1.64E+14,3.085052164,,1.64E+14,73.044486,daisy,,76.12953816,,,124,10,,,
13,1.64E+14,1.64E+14,2.869219164,,1.64E+14,76.906466,roses,,79.77568516,,,125,10,,,
13,1.64E+14,1.64E+14,12.31109516,,1.64E+14,74.112559,roses,,86.42365416,,,126,10,,,
13,1.64E+14,1.64E+14,3.001094164,,1.64E+14,76.020268,roses,,79.02136216,,,127,10,,,
13,1.64E+14,1.64E+14,2.908022164,,1.64E+14,68.521882,daisy,,71.42990416,,,128,10,,,
13,1.64E+14,1.64E+14,2.881251637,,1.64E+14,72.775111,daisy,,75.65636264,,,129,10,,,
13,1.64E+14,1.64E+14,2.824323164,,1.64E+14,78.685008,roses,,81.50933116,,,130,10,,,
13,1.64E+14,1.64E+14,2.886981637,,1.64E+14,72.023705,roses,,74.91068664,,,131,10,,,
13,1.64E+14,1.64E+14,3.024323164,,1.64E+14,75.118758,daisy,,78.14308116,,,132,10,,,
13,1.64E+14,1.64E+14,2.885573164,,1.64E+14,74.752976,roses,,77.63854916,,,133,10,,,
14,1.64E+14,1.64E+14,2.849375164,,1.64E+14,74.647559,daisy,,77.49693416,,,134,10,,,
14,1.64E+14,1.64E+14,8.260782164,,1.64E+14,75.37584,daisy,,83.63662216,,,135,10,,,
14,1.64E+14,1.64E+14,2.852292164,,1.64E+14,76.96605,daisy,,79.81834216,,,136,10,,,
14,1.64E+14,1.64E+14,2.843803164,,1.64E+14,70.833705,roses,,73.67750816,,,137,10,,,
14,1.64E+14,1.64E+14,2.872188164,,1.64E+14,76.245164,roses,,79.11735216,,,138,10,,,
14,1.64E+14,1.64E+14,2.846146164,,1.64E+14,72.495372,roses,,75.34151816,,,139,10,,,
14,1.64E+14,1.64E+14,8.167084164,,1.64E+14,67.771933,roses,,75.93901716,,,140,10,,,
14,1.64E+14,1.64E+14,2.842083164,,1.64E+14,86.44105,daisy,,89.28313316,,,141,10,,,
14,1.64E+14,1.64E+14,2.839688164,,1.64E+14,73.781934,daisy,,76.62162216,,,142,10,,,
14,1.64E+14,1.64E+14,2.962709164,,1.64E+14,76.686414,roses,,79.64912316,,,143,10,,,
15,1.64E+14,1.64E+14,3.704011164,,1.64E+14,75.646883,daisy,,79.35089416,,,144,10,,,
15,1.64E+14,1.64E+14,3.492969164,,1.64E+14,81.198706,roses,,84.69167516,,,145,10,,,
15,1.64E+14,1.64E+14,2.887709164,,1.64E+14,70.849434,daisy,,73.73714316,,,146,10,,,
15,1.64E+14,1.64E+14,2.826667164,,1.64E+14,73.09808,roses,,75.92474716,,,147,10,,,
15,1.64E+14,1.64E+14,2.837969164,,1.64E+14,74.854017,daisy,,77.69198616,,,148,10,,,
15,1.64E+14,1.64E+14,2.869427164,,1.64E+14,75.708862,daisy,,78.57828916,,,149,10,,,
15,1.64E+14,1.64E+14,2.877449164,,1.64E+14,79.644747,daisy,,82.52219616,,,150,10,,,
15,1.64E+14,1.64E+14,3.579792164,,1.64E+14,72.10084,daisy,,75.68063216,,,151,10,,,
15,1.64E+14,1.64E+14,2.863542164,,1.64E+14,81.910789,daisy,,84.77433116,,,152,10,,,
15,1.64E+14,1.64E+14,3.317188164,,1.64E+14,70.796153,roses,,74.11334116,,,153,10,,,
16,1.64E+14,1.64E+14,5.121198164,,1.64E+14,76.611414,daisy,,81.73261216,,,154,10,,,
16,1.64E+14,1.64E+14,2.997917164,,1.64E+14,73.44683,roses,,76.44474716,,,155,10,,,
16,1.64E+14,1.64E+14,3.380208164,,1.64E+14,78.286153,daisy,,81.66636116,,,156,10,,,
16,1.64E+14,1.64E+14,2.916198164,,1.64E+14,77.998081,roses,,80.91427916,,,157,10,,,
16,1.64E+14,1.64E+14,2.809271164,,1.64E+14,68.841777,daisy,,71.65104816,,,158,10,,,
16,1.64E+14,1.64E+14,2.821251637,,1.64E+14,75.573705,daisy,,78.39495664,,,159,11,,,
16,1.64E+14,1.64E+14,3.101824164,,1.64E+14,78.905059,daisy,,82.00688316,,,160,10,,,
16,1.64E+14,1.64E+14,2.802864164,,1.64E+14,73.448706,roses,,76.25157016,,,161,9,,,
16,1.64E+14,1.64E+14,4.729896164,,1.64E+14,78.316414,roses,,83.04631016,,,162,10,,,
16,1.64E+14,1.64E+14,3.628542164,,1.64E+14,78.668445,daisy,,82.29698716,,,163,11,,,
17,1.64E+14,1.64E+14,2.848698164,,1.64E+14,73.666934,roses,,76.51563216,,,164,9,,,
17,1.64E+14,1.64E+14,4.525731637,,1.64E+14,77.876466,roses,,82.40219764,,,165,10,,,
17,1.64E+14,1.64E+14,2.862865164,,1.64E+14,73.363288,roses,,76.22615316,,,166,10,,,
17,1.64E+14,1.64E+14,2.879427164,,1.64E+14,77.814174,roses,,80.69360116,,,167,10,,,
17,1.64E+14,1.64E+14,2.919011164,,1.64E+14,76.609018,roses,,79.52802916,,,168,10,,,
17,1.64E+14,1.64E+14,3.676459164,,1.64E+14,73.892038,roses,,77.56849716,,,169,10,,,
17,1.64E+14,1.64E+14,2.857448164,,1.64E+14,78.395008,roses,,81.25245616,,,170,10,,,
17,1.64E+14,1.64E+14,2.821303164,,1.64E+14,71.584955,roses,,74.40625816,,,171,10,,,
17,1.64E+14,1.64E+14,10.84838716,,1.64E+14,71.304017,roses,,82.15240416,,,172,10,,,
17,1.64E+14,1.64E+14,2.977604164,,1.64E+14,72.595267,roses,,75.57287116,,,173,10,,,
18,1.64E+14,1.64E+14,3.310782164,,1.64E+14,76.936674,roses,,80.24745616,,,174,10,,,
18,1.64E+14,1.64E+14,6.581719164,,1.64E+14,73.358341,roses,,79.94006016,,,175,10,,,
18,1.64E+14,1.64E+14,2.832516367,,1.64E+14,80.378081,roses,,83.21059737,,,176,10,,,
18,1.64E+14,1.64E+14,2.841198164,,1.64E+14,75.806309,daisy,,78.64750716,,,177,10,,,
18,1.64E+14,1.64E+14,5.681042164,,1.64E+14,69.861518,roses,,75.54256016,,,178,10,,,
18,1.64E+14,1.64E+14,2.914844164,,1.64E+14,76.965111,roses,,79.87995516,,,179,10,,,
18,1.64E+14,1.64E+14,2.878958164,,1.64E+14,73.717091,roses,,76.59604916,,,180,10,,,
18,1.64E+14,1.64E+14,2.886355164,,1.64E+14,74.892976,daisy,,77.77933116,,,181,10,,,
18,1.64E+14,1.64E+14,3.064062164,,1.64E+14,65.249381,daisy,,68.31344316,,,182,10,,,
18,1.64E+14,1.64E+14,7.466095164,,1.64E+14,89.918082,roses,,97.38417716,,,183,11,,,
19,1.64E+14,1.64E+14,3.319428164,,1.64E+14,77.902769,daisy,,81.22219716,,,184,10,,,
19,1.64E+14,1.64E+14,2.843959164,,1.64E+14,66.268653,daisy,,69.11261216,,,185,10,,,
19,1.64E+14,1.64E+14,5.670157164,,1.64E+14,69.984174,roses,,75.65433116,,,186,10,,,
19,1.64E+14,1.64E+14,5.559063164,,1.64E+14,77.310893,roses,,82.86995616,,,187,10,,,
19,1.64E+14,1.64E+14,2.922605164,,1.64E+14,73.593236,roses,,76.51584116,,,188,10,,,
19,1.64E+14,1.64E+14,2.855991637,,1.64E+14,69.124225,daisy,,71.98021664,,,189,9,,,
19,1.64E+14,1.64E+14,2.824115164,,1.64E+14,74.455163,roses,,77.27927816,,,190,11,,,
19,1.64E+14,1.64E+14,3.124531164,,1.64E+14,74.41381,roses,,77.53834116,,,191,10,,,
19,1.64E+14,1.64E+14,2.908021164,,1.64E+14,83.956728,daisy,,86.86474916,,,192,10,,,
19,1.64E+14,1.64E+14,2.846563164,,1.64E+14,70.45433,roses,,73.30089316,,,193,9,,,
20,1.64E+14,1.64E+14,2.813958164,,1.64E+14,74.563132,daisy,,77.37709016,,,194,10,,,
20,1.64E+14,1.64E+14,2.804687164,,1.64E+14,72.649486,daisy,,75.45417316,,,195,11,,,
20,1.64E+14,1.64E+14,2.861094164,,1.64E+14,69.936725,daisy,,72.79781916,,,196,10,,,
20,1.64E+14,1.64E+14,3.080678164,,1.64E+14,71.646935,daisy,,74.72761316,,,197,10,,,
20,1.64E+14,1.64E+14,3.172084164,,1.64E+14,71.34735,roses,,74.51943416,,,198,10,,,
20,1.64E+14,1.64E+14,2.831719164,,1.64E+14,79.787925,daisy,,82.61964416,,,199,10,,,
20,1.64E+14,1.64E+14,2.837344164,,1.64E+14,71.784278,daisy,,74.62162216,,,200,10,,,
20,1.64E+14,1.64E+14,2.805782164,,1.64E+14,76.03032,daisy,,78.83610216,,,201,10,,,
20,1.64E+14,1.64E+14,3.210782164,,1.64E+14,73.549642,daisy,,76.76042416,,,202,10,,,
20,1.64E+14,1.64E+14,7.203231637,,1.64E+14,75.043132,roses,,82.24636364,,,203,10,,,
21,1.64E+14,1.64E+14,2.817031164,,1.64E+14,75.329435,daisy,,78.14646616,,,204,10,,,
21,1.64E+14,1.64E+14,3.094896164,,1.64E+14,72.190893,daisy,,75.28578916,,,205,9,,,
21,1.64E+14,1.64E+14,6.980521164,,1.64E+14,81.575893,daisy,,88.55641416,,,206,10,,,
21,1.64E+14,1.64E+14,2.826771164,,1.64E+14,71.235163,roses,,74.06193416,,,207,10,,,
21,1.64E+14,1.64E+14,9.591615164,,1.64E+14,72.173236,daisy,,81.76485116,,,208,10,,,
21,1.64E+14,1.64E+14,2.991094164,,1.64E+14,75.530841,roses,,78.52193516,,,209,10,,,
21,1.64E+14,1.64E+14,3.005104164,,1.64E+14,73.711101,daisy,,76.71620516,,,210,10,,,
21,1.64E+14,1.64E+14,3.024479164,,1.64E+14,68.762247,daisy,,71.78672616,,,211,11,,,
21,1.64E+14,1.64E+14,2.828334164,,1.64E+14,72.274539,daisy,,75.10287316,,,212,10,,,
21,1.64E+14,1.64E+14,2.900678164,,1.64E+14,73.952299,daisy,,76.85297716,,,213,10,,,
22,1.64E+14,1.64E+14,2.915521164,,1.64E+14,72.647976,daisy,,75.56349716,,,214,10,,,
22,1.64E+14,1.64E+14,2.930104164,,1.64E+14,73.369174,roses,,76.29927816,,,215,10,,,
22,1.64E+14,1.64E+14,7.306042164,,1.64E+14,73.206257,daisy,,80.51229916,,,216,10,,,
22,1.64E+14,1.64E+14,2.823125164,,1.64E+14,76.738393,daisy,,79.56151816,,,217,10,,,
22,1.64E+14,1.64E+14,2.893126164,,1.64E+14,72.787195,daisy,,75.68032116,,,218,10,,,
22,1.64E+14,1.64E+14,2.928751637,,1.64E+14,68.973757,daisy,,71.90250864,,,219,10,,,
22,1.64E+14,1.64E+14,2.979688164,,1.64E+14,73.986987,daisy,,76.96667516,,,220,10,,,
22,1.64E+14,1.64E+14,2.880209164,,1.64E+14,75.455008,daisy,,78.33521716,,,221,10,,,
22,1.64E+14,1.64E+14,2.919479164,,1.64E+14,75.299956,roses,,78.21943516,,,222,10,,,
22,1.64E+14,1.64E+14,2.853282164,,1.64E+14,75.464018,daisy,,78.31730016,,,223,10,,,
23,1.64E+14,1.64E+14,2.805313164,,1.64E+14,69.422194,roses,,72.22750716,,,224,10,,,
23,1.64E+14,1.64E+14,2.838334164,,1.64E+14,68.56959,daisy,,71.40792416,,,225,10,,,
23,1.64E+14,1.64E+14,2.820053164,,1.64E+14,70.024226,roses,,72.84427916,,,226,10,,,
23,1.64E+14,1.64E+14,2.843022164,,1.64E+14,70.862872,roses,,73.70589416,,,227,10,,,
23,1.64E+14,1.64E+14,2.830313164,,1.64E+14,67.28657,roses,,70.11688316,,,228,10,,,
23,1.64E+14,1.64E+14,3.016823164,,1.64E+14,76.810945,daisy,,79.82776816,,,229,10,,,
23,1.64E+14,1.64E+14,2.778751637,,1.64E+14,70.361673,roses,,73.14042464,,,230,10,,,
23,1.64E+14,1.64E+14,2.810573164,,1.64E+14,77.015893,roses,,79.82646616,,,231,10,,,
23,1.64E+14,1.64E+14,2.836981637,,1.64E+14,68.579017,roses,,71.41599864,,,232,10,,,
23,1.64E+14,1.64E+14,2.797344164,,1.64E+14,74.480841,roses,,77.27818516,,,233,10,,,
24,1.64E+14,1.64E+14,2.828073164,,1.64E+14,74.959175,daisy,,77.78724816,,,234,10,,,
24,1.64E+14,1.64E+14,2.774323164,,1.64E+14,72.650528,daisy,,75.42485116,,,235,10,,,
24,1.64E+14,1.64E+14,2.846771164,,1.64E+14,73.126934,daisy,,75.97370516,,,236,10,,,
24,1.64E+14,1.64E+14,3.102084164,,1.64E+14,74.524226,daisy,,77.62631016,,,237,10,,,
24,1.64E+14,1.64E+14,3.122344164,,1.64E+14,69.044642,roses,,72.16698616,,,238,10,,,
24,1.64E+14,1.64E+14,3.208854164,,1.64E+14,74.428653,roses,,77.63750716,,,239,10,,,
24,1.64E+14,1.64E+14,2.846771164,,1.64E+14,70.415371,daisy,,73.26214216,,,240,10,,,
24,1.64E+14,1.64E+14,2.845991637,,1.64E+14,70.142559,roses,,72.98855064,,,241,10,,,
24,1.64E+14,1.64E+14,2.826979164,,1.64E+14,74.270268,daisy,,77.09724716,,,242,10,,,
24,1.64E+14,1.64E+14,2.808594164,,1.64E+14,70.884538,daisy,,73.69313216,,,243,10,,,
25,1.64E+14,1.64E+14,2.864844164,,1.64E+14,71.792976,roses,,74.65782016,,,244,10,,,
25,1.64E+14,1.64E+14,2.808385164,,1.64E+14,69.139382,roses,,71.94776716,,,245,10,,,
25,1.64E+14,1.64E+14,2.865209164,,1.64E+14,73.181727,daisy,,76.04693616,,,246,10,,,
25,1.64E+14,1.64E+14,2.845938164,,1.64E+14,77.775529,daisy,,80.62146716,,,247,10,,,
