Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Total Time Elapsed (ms)
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.484221,24.256877
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.072762,23.845418
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.885315,24.657971
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.235836,24.008492
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.346408,24.119064
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.853179,23.625835
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.463544,24.2362
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.910835,23.683491
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.881305,23.653961
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.815367,23.588023
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.831773,23.604429
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.585002,24.357658
266,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.736356,24.509012
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.181773,23.954429
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.485211,24.257867
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.229794,24.00245
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.855627,23.628283
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.3162,24.088856
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.100106,23.872762
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.866304,23.63896
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.205888,23.978544
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.319273,24.091929
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.493387,24.266043
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.137554,23.91021
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.997137,23.769793
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.015471,23.788127
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.727033,23.499689
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.917138,23.689794
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.278335,24.050991
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.810211,23.582867
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.877867,23.650523
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.196044,23.9687
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.807814,24.58047
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.661253,24.433909
267,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.284846,24.057502
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.623388,24.396044
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.086096,23.858752
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.015314,23.78797
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.313752,24.086408
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.986044,23.7587
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.544221,24.316877
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.064273,23.836929
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.358127,24.130783
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.583284,24.35594
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.111408,23.884064
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.908284,23.68094
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.902034,23.67469
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.939065,23.711721
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.851877,23.624533
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.931096,23.703752
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.66094,24.433596
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.953596,23.726252
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.283128,24.055784
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.315992,24.088648
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.239638,24.012294
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.874429,24.647085
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.1862,23.958856
268,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.223596,23.996252
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.377294,24.14995
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.106825,23.879481
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.084169,23.856825
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.008752,23.781408
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.02719,23.799846
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.220471,23.993127
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.411981,24.184637
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.033908,23.806564
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.534898,24.307554
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.235679,24.008335
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.876668,23.649324
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.047293,23.819949
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.750471,23.523127
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.616513,24.389169
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.105366,23.878022
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.447294,24.21995
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.262867,24.035523
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.748284,24.52094
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.956252,23.728908
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.205939,23.978595
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.037346,23.810002
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.076668,23.849324
269,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.267555,24.040211
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.273179,24.045835
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.393544,24.1662
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.588179,24.360835
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.096825,23.869481
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.920054,23.69271
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.392866,24.165522
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.018336,23.790992
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.945888,23.718544
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.835315,23.607971
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.556721,24.329377
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.56094,24.333596
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.143491,23.916147
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.416043,24.188699
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.205054,23.97771
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.828648,24.601304
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.034325,23.806981
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.354898,24.127554
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.094013,23.866669
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.535315,24.307971
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.791148,24.563804
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.757867,24.530523
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.093804,23.86646
270,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.265315,24.037971
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.242815,24.015471
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.590315,24.362971
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.791669,23.564325
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.19094,23.963596
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.853439,23.626095
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.102189,23.874845
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.742137,23.514793
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.054898,23.827554
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.026669,23.799325
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.198075,23.970731
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.470575,24.243231
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.032555,23.805211
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.126148,23.898804
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.258075,24.030731
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.404273,24.176929
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.724169,23.496825
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.151669,23.924325
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.095627,23.868283
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.427346,24.200002
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.278961,24.051617
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.686201,25.458857
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.140784,23.91344
271,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.882814,23.65547
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.830106,23.602762
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.044846,23.817502
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.91745,23.690106
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.824481,23.597137
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.69771,23.470366
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.163596,23.936252
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.042033,23.814689
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.535575,24.308231
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.961981,23.734637
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.837294,24.60995
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.622034,24.39469
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.251252,24.023908
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.058335,23.830991
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.163075,23.935731
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.121773,23.894429
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.990732,23.763388
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.453804,24.22646
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.176617,23.949273
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.426409,24.199065
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.330315,24.102971
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.568596,24.341252
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.845262,23.617918
272,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.891929,23.664585
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.886252,23.658908
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.833648,23.606304
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.774013,23.546669
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.798752,23.571408
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.840106,23.612762
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.74719,23.519846
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.071773,23.844429
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.160055,23.932711
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.183804,23.95646
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.519169,24.291825
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.552085,24.324741
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.489326,24.261982
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.285888,24.058544
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.021981,23.794637
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.018023,23.790679
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.901981,23.674637
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.170367,24.943023
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.01995,23.792606
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.154846,23.927502
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.302398,24.075054
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.370784,24.14344
273,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.141877,23.914533
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.754638,23.527294
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.366148,24.138804
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.816564,23.58922
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.7812,23.553856
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.229116,24.001772
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.111252,23.883908
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.550575,24.323231
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.563127,24.335783
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.004065,23.776721
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.000888,24.773544
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.133961,23.906617
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.143648,23.916304
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.363701,24.136357
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.035576,23.808232
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.183127,23.955783
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.332346,24.105002
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.680575,25.453231
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.054585,23.827241
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.167867,23.940523
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.918908,23.691564
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.637346,23.410002
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.860367,23.633023
274,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.991721,23.764377
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.6887,23.461356
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.769221,23.541877
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.706669,24.479325
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.540158,24.312814
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.193648,23.966304
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.327971,24.100627
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.126096,23.898752
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.217346,23.990002
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.78844,24.561096
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.630367,24.403023
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.003283,23.775939
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.965992,23.738648
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.074221,23.846877
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.574169,24.346825
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.752554,24.52521
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.87693,24.649586
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.920679,23.693335
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.989845,23.762501
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.896773,23.669429
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.99771,23.770366
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.861409,23.634065
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.839377,23.612033
275,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.822346,23.595002
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.07094,23.843596
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.578231,24.350887
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.486356,24.259012
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.839064,24.61172
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.582033,24.354689
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.261305,24.033961
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.493075,24.265731
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.967398,23.740054
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.375315,24.147971
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.643909,24.416565
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.986877,23.759533
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.72094,24.493596
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.252762,24.025418
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.797606,23.570262
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.823023,23.595679
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.738857,23.511513
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.865836,23.638492
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.889117,23.661773
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.846565,23.619221
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.956773,23.729429
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.955835,23.728491
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.199429,23.972085
276,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.262554,24.03521
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.283439,24.056095
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.505418,24.278074
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.229533,24.002189
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.673909,24.446565
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.387398,24.160054
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.434951,25.207607
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.258439,24.031095
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.075055,23.847711
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.332711,24.105367
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.452919,24.225575
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.165054,23.93771
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.944794,23.71745
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.291617,24.064273
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.118544,24.8912
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.90844,23.681096
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.924741,23.697397
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.75844,23.531096
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.229064,24.00172
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.881616,23.654272
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.10495,23.877606
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.79443,23.567086
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.019377,23.792033
277,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.516669,24.289325
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.948491,23.721147
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.312137,24.084793
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.053596,23.826252
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.500627,24.273283
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.296252,24.068908
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.298648,24.071304
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.295211,24.067867
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.481565,24.254221
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.754794,24.52745
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.670679,24.443335
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.198127,23.970783
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.794273,23.566929
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.541096,24.313752
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.101513,23.874169
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.121617,23.894273
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.022763,23.795419
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.196982,23.969638
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.25943,24.032086
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.10245,23.875106
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.029742,24.802398
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.035575,23.808231
278,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.056721,23.829377
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.737242,24.509898
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.304482,24.077138
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.252867,24.025523
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.026357,23.799013
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.036565,23.809221
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.970679,23.743335
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.270992,24.043648
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.956877,23.729533
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.829325,23.601981
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.734742,23.507398
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.90745,23.680106
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.929013,23.701669
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.843388,23.616044
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.787867,23.560523
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.348648,24.121304
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,24.503544,26.2762
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.191513,23.964169
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.349898,24.122554
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.352658,24.125314
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.110263,23.882919
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.089377,23.862033
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.179793,23.952449
279,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.105315,23.877971
