Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS,Max FPS,Avg FPS
92,2.51E+14,2.51E+14,16.775921,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77058,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774831,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775165,0,,,,,,,,
92,2.51E+14,2.51E+14,16.766685,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774168,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774218,0,,,,,,,,
92,2.51E+14,2.51E+14,16.771771,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774863,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774446,0,,,,,,,,
92,2.51E+14,2.51E+14,16.768961,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772557,0,,,,,,,,
92,2.51E+14,2.51E+14,16.771345,0,,,,,,,,
92,2.51E+14,2.51E+14,16.776634,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774643,0,,,,,,,,
92,2.51E+14,2.51E+14,16.771204,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775812,0,,,,,,,,
92,2.51E+14,2.51E+14,16.769925,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774501,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775706,0,,,,,,,,
92,2.51E+14,2.51E+14,16.773602,0,,,,,,,,
92,2.51E+14,2.51E+14,16.76931,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772647,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772398,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77463,0,,,,,,,,
92,2.51E+14,2.51E+14,16.767271,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775121,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77637,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774103,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775053,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77126,0,,,,,,,,
92,2.51E+14,2.51E+14,16.776108,0,,,,,,,,
92,2.51E+14,2.51E+14,16.7706,0,,,,,,,,
92,2.51E+14,2.51E+14,16.773276,0,,,,,,,,
92,2.51E+14,2.51E+14,16.769928,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772575,0,,,,,,,,
92,2.51E+14,2.51E+14,16.775114,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772624,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774488,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774028,0,,,,,,,,
92,2.51E+14,2.51E+14,16.770285,0,,,,,,,,
92,2.51E+14,2.51E+14,16.773137,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772956,0,,,,,,,,
92,2.51E+14,2.51E+14,16.770672,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772781,0,,,,,,,,
92,2.51E+14,2.51E+14,16.768712,0,,,,,,,,
92,2.51E+14,2.51E+14,16.769214,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77521,0,,,,,,,,
92,2.51E+14,2.51E+14,16.77655,0,,,,,,,,
92,2.51E+14,2.51E+14,16.777104,0,,,,,,,,
92,2.51E+14,2.51E+14,16.774291,0,,,,,,,,
92,2.51E+14,2.51E+14,16.773489,0,,,,,,,,
92,2.51E+14,2.51E+14,16.767162,0,,,,,,,,
92,2.51E+14,2.51E+14,16.772813,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771627,0,,,,,,,,
93,2.51E+14,2.51E+14,16.766621,0,,,,,,,,
93,2.51E+14,2.51E+14,16.772948,0,,,,,,,,
93,2.51E+14,2.51E+14,16.776345,0,,,,,,,,
93,2.51E+14,2.51E+14,16.772357,0,,,,,,,,
93,2.51E+14,2.51E+14,16.770507,0,,,,,,,,
93,2.51E+14,2.51E+14,16.769188,0,,,,,,,,
93,2.51E+14,2.51E+14,16.772733,0,,,,,,,,
93,2.51E+14,2.51E+14,16.77118,0,,,,,,,,
93,2.51E+14,2.51E+14,16.775825,0,,,,,,,,
93,2.51E+14,2.51E+14,16.77389,0,,,,,,,,
93,2.51E+14,2.51E+14,16.768305,0,,,,,,,,
93,2.51E+14,2.51E+14,16.769215,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771647,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771247,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771273,0,,,,,,,,
93,2.51E+14,2.51E+14,16.760478,0,,,,,,,,
93,2.51E+14,2.51E+14,16.775738,0,,,,,,,,
93,2.51E+14,2.51E+14,16.773061,0,,,,,,,,
93,2.51E+14,2.51E+14,16.776153,0,,,,,,,,
93,2.51E+14,2.51E+14,16.773584,0,,,,,,,,
93,2.51E+14,2.51E+14,16.776652,0,,,,,,,,
93,2.51E+14,2.51E+14,16.7752,0,,,,,,,,
93,2.51E+14,2.51E+14,16.770851,0,,,,,,,,
93,2.51E+14,2.51E+14,16.773531,0,,,,,,,,
93,2.51E+14,2.51E+14,16.77626,0,,,,,,,,
93,2.51E+14,2.51E+14,16.772249,0,,,,,,,,
93,2.51E+14,2.51E+14,16.775869,0,,,,,,,,
93,2.51E+14,2.51E+14,16.777222,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771463,0,,,,,,,,
93,2.51E+14,2.51E+14,16.773814,0,,,,,,,,
93,2.51E+14,2.51E+14,16.776865,0,,,,,,,,
93,2.51E+14,2.51E+14,17.092503,0,,,,,,,,
93,2.51E+14,2.51E+14,16.764929,0,,,,,,,,
93,2.51E+14,2.51E+14,16.771561,0,,,,,,,,
93,2.51E+14,2.51E+14,16.772948,0,,,,,,,,
93,2.51E+14,2.51E+14,16.776716,0,,,,,,,,
93,2.51E+14,2.51E+14,16.576675,0,,,,,,,,
93,2.51E+14,2.51E+14,16.738686,0,,,,,,,,
93,2.51E+14,2.51E+14,16.738661,0,,,,,,,,
93,2.51E+14,2.51E+14,16.737101,0,,,,,,,,
93,2.51E+14,2.51E+14,16.73769,0,,,,,,,,
93,2.51E+14,2.51E+14,16.737001,0,,,,,,,,
93,2.51E+14,2.51E+14,16.736946,0,,,,,,,,
93,2.51E+14,2.51E+14,16.734905,0,,,,,,,,
93,2.51E+14,2.51E+14,17.093964,0,,,,,,,,
93,2.51E+14,2.51E+14,16.739814,0,,,,,,,,
93,2.51E+14,2.51E+14,16.736386,0,,,,,,,,
93,2.51E+14,2.51E+14,16.739454,0,,,,,,,,
93,2.51E+14,2.51E+14,16.739782,0,,,,,,,,
93,2.51E+14,2.51E+14,17.057587,0,,,,,,,,
93,2.51E+14,2.51E+14,16.804136,0,,,,,,,,
93,2.51E+14,2.51E+14,16.815856,0,,,,,,,,
93,2.51E+14,2.51E+14,16.812999,0,,,,,,,,
93,2.51E+14,2.51E+14,16.812346,0,,,,,,,,
93,2.51E+14,2.51E+14,16.810558,0,,,,,,,,
93,2.51E+14,2.51E+14,16.80833,0,,,,,,,,
93,2.51E+14,2.51E+14,16.813843,0,,,,,,,,
93,2.51E+14,2.51E+14,16.810926,0,,,,,,,,
93,2.51E+14,2.51E+14,16.814956,0,,,,,,,,
94,2.51E+14,2.51E+14,16.811358,0,,,,,,,,
94,2.51E+14,2.51E+14,16.808267,0,,,,,,,,
94,2.51E+14,2.51E+14,16.815903,0,,,,,,,,
94,2.51E+14,2.51E+14,16.806602,0,,,,,,,,
94,2.51E+14,2.51E+14,16.815337,0,,,,,,,,
94,2.51E+14,2.51E+14,16.81266,0,,,,,,,,
94,2.51E+14,2.51E+14,16.813589,0,,,,,,,,
94,2.51E+14,2.51E+14,16.812787,0,,,,,,,,
94,2.51E+14,2.51E+14,16.810033,0,,,,,,,,
94,2.51E+14,2.51E+14,16.815258,0,,,,,,,,
94,2.51E+14,2.51E+14,16.817389,0,,,,,,,,
94,2.51E+14,2.51E+14,16.812029,0,,,,,,,,
94,2.51E+14,2.51E+14,15.83871,0,,,,,,,,
94,2.51E+14,2.51E+14,16.81641,0,,,,,,,,
94,2.51E+14,2.51E+14,16.813485,0,,,,,,,,
94,2.51E+14,2.51E+14,16.817128,0,,,,,,,,
94,2.51E+14,2.51E+14,16.813661,0,,,,,,,,
94,2.51E+14,2.51E+14,16.769619,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779696,0,,,,,,,,
94,2.51E+14,2.51E+14,16.770554,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776692,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778751,0,,,,,,,,
94,2.51E+14,2.51E+14,16.780529,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778704,0,,,,,,,,
94,2.51E+14,2.51E+14,16.77813,0,,,,,,,,
94,2.51E+14,2.51E+14,16.771373,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778692,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778045,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776516,0,,,,,,,,
94,2.51E+14,2.51E+14,16.774179,0,,,,,,,,
94,2.51E+14,2.51E+14,16.774318,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778777,0,,,,,,,,
94,2.51E+14,2.51E+14,16.777091,0,,,,,,,,
94,2.51E+14,2.51E+14,16.77788,0,,,,,,,,
94,2.51E+14,2.51E+14,16.774756,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776576,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779552,0,,,,,,,,
94,2.51E+14,2.51E+14,16.771149,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779909,0,,,,,,,,
94,2.51E+14,2.51E+14,16.780237,0,,,,,,,,
94,2.51E+14,2.51E+14,16.780261,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779163,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779986,0,,,,,,,,
94,2.51E+14,2.51E+14,16.774881,0,,,,,,,,
94,2.51E+14,2.51E+14,16.778831,0,,,,,,,,
94,2.51E+14,2.51E+14,16.773361,0,,,,,,,,
94,2.51E+14,2.51E+14,16.775602,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776623,0,,,,,,,,
94,2.51E+14,2.51E+14,16.77918,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776517,0,,,,,,,,
94,2.51E+14,2.51E+14,16.771637,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776918,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776982,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776869,0,,,,,,,,
94,2.51E+14,2.51E+14,16.779358,0,,,,,,,,
94,2.51E+14,2.51E+14,16.780086,0,,,,,,,,
94,2.51E+14,2.51E+14,16.777495,0,,,,,,,,
94,2.51E+14,2.51E+14,16.77852,0,,,,,,,,
94,2.51E+14,2.51E+14,16.776718,0,,,,,,,,
95,2.51E+14,2.51E+14,16.773926,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778559,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777491,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776263,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774378,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778559,0,,,,,,,,
95,2.51E+14,2.51E+14,16.780068,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779485,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779246,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777557,0,,,,,,,,
95,2.51E+14,2.51E+14,16.772642,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774017,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775379,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778965,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777812,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775488,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779365,0,,,,,,,,
95,2.51E+14,2.51E+14,16.77778,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777375,0,,,,,,,,
95,2.51E+14,2.51E+14,16.77882,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775302,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775177,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775806,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777333,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774305,0,,,,,,,,
95,2.51E+14,2.51E+14,16.773891,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776612,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776266,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776429,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776301,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775078,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778421,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779066,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776731,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777532,0,,,,,,,,
95,2.51E+14,2.51E+14,16.776388,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774621,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779346,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778135,0,,,,,,,,
95,2.51E+14,2.51E+14,16.773259,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778667,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778461,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779352,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779688,0,,,,,,,,
95,2.51E+14,2.51E+14,16.773993,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777584,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777245,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774057,0,,,,,,,,
95,2.51E+14,2.51E+14,16.779327,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778912,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778815,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778892,0,,,,,,,,
95,2.51E+14,2.51E+14,16.778449,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777088,0,,,,,,,,
95,2.51E+14,2.51E+14,16.772979,0,,,,,,,,
95,2.51E+14,2.51E+14,16.774648,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775165,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777082,0,,,,,,,,
95,2.51E+14,2.51E+14,16.775501,0,,,,,,,,
95,2.51E+14,2.51E+14,16.777918,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778485,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776936,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77691,0,,,,,,,,
96,2.51E+14,2.51E+14,16.779075,0,,,,,,,,
96,2.51E+14,2.51E+14,16.775326,0,,,,,,,,
96,2.51E+14,2.51E+14,16.773353,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777361,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778876,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777479,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778134,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777092,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777802,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776489,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774463,0,,,,,,,,
96,2.51E+14,2.51E+14,16.775057,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776646,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774748,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77591,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776613,0,,,,,,,,
96,2.51E+14,2.51E+14,16.779013,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776038,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77797,0,,,,,,,,
96,2.51E+14,2.51E+14,16.773468,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77793,0,,,,,,,,
96,2.51E+14,2.51E+14,16.773886,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778293,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777107,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776986,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776531,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778053,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778931,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778248,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777382,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777866,0,,,,,,,,
96,2.51E+14,2.51E+14,16.772951,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776872,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776161,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77766,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777205,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774616,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774483,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777601,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778279,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776828,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778118,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778095,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778468,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774038,0,,,,,,,,
96,2.51E+14,2.51E+14,16.772614,0,,,,,,,,
96,2.51E+14,2.51E+14,16.773728,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777242,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776444,0,,,,,,,,
96,2.51E+14,2.51E+14,16.776362,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777932,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777638,0,,,,,,,,
96,2.51E+14,2.51E+14,16.778546,0,,,,,,,,
96,2.51E+14,2.51E+14,16.774557,0,,,,,,,,
96,2.51E+14,2.51E+14,16.77152,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777494,0,,,,,,,,
96,2.51E+14,2.51E+14,16.777989,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773765,0,,,,,,,,
97,2.51E+14,2.51E+14,16.778615,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773357,0,,,,,,,,
97,2.51E+14,2.51E+14,16.778346,0,,,,,,,,
97,2.51E+14,2.51E+14,16.778378,0,,,,,,,,
97,2.51E+14,2.51E+14,16.770216,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773591,0,,,,,,,,
97,2.51E+14,2.51E+14,16.776268,0,,,,,,,,
97,2.51E+14,2.51E+14,16.776976,0,,,,,,,,
97,2.51E+14,2.51E+14,16.779227,0,,,,,,,,
97,2.51E+14,2.51E+14,16.776814,0,,,,,,,,
97,2.51E+14,2.51E+14,16.777965,0,,,,,,,,
97,2.51E+14,2.51E+14,16.333493,0,,,,,,,,
97,2.51E+14,2.51E+14,16.779104,0,,,,,,,,
97,2.51E+14,2.51E+14,16.775043,0,,,,,,,,
97,2.51E+14,2.51E+14,16.777279,0,,,,,,,,
97,2.51E+14,2.51E+14,16.778968,0,,,,,,,,
97,2.51E+14,2.51E+14,16.604748,0,,,,,,,,
97,2.51E+14,2.51E+14,16.715553,0,,,,,,,,
97,2.51E+14,2.51E+14,16.716062,0,,,,,,,,
97,2.51E+14,2.51E+14,16.715512,0,,,,,,,,
97,2.51E+14,2.51E+14,16.717105,0,,,,,,,,
97,2.51E+14,2.51E+14,16.714411,0,,,,,,,,
97,2.51E+14,2.51E+14,16.713305,0,,,,,,,,
97,2.51E+14,2.51E+14,16.713851,0,,,,,,,,
97,2.51E+14,2.51E+14,16.716741,0,,,,,,,,
97,2.51E+14,2.51E+14,16.712167,0,,,,,,,,
97,2.51E+14,2.51E+14,17.322044,0,,,,,,,,
97,2.51E+14,2.51E+14,16.717263,0,,,,,,,,
97,2.51E+14,2.51E+14,16.714183,0,,,,,,,,
97,2.51E+14,2.51E+14,16.716174,0,,,,,,,,
97,2.51E+14,2.51E+14,16.711989,0,,,,,,,,
97,2.51E+14,2.51E+14,17.001117,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773003,0,,,,,,,,
97,2.51E+14,2.51E+14,16.76929,0,,,,,,,,
97,2.51E+14,2.51E+14,16.769682,0,,,,,,,,
97,2.51E+14,2.51E+14,16.771004,0,,,,,,,,
97,2.51E+14,2.51E+14,16.771843,0,,,,,,,,
97,2.51E+14,2.51E+14,16.771723,0,,,,,,,,
97,2.51E+14,2.51E+14,16.771982,0,,,,,,,,
97,2.51E+14,2.51E+14,16.772476,0,,,,,,,,
97,2.51E+14,2.51E+14,16.772549,0,,,,,,,,
97,2.51E+14,2.51E+14,16.769536,0,,,,,,,,
97,2.51E+14,2.51E+14,16.774096,0,,,,,,,,
97,2.51E+14,2.51E+14,16.772086,0,,,,,,,,
97,2.51E+14,2.51E+14,16.769821,0,,,,,,,,
97,2.51E+14,2.51E+14,16.774043,0,,,,,,,,
97,2.51E+14,2.51E+14,16.769354,0,,,,,,,,
97,2.51E+14,2.51E+14,16.768106,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773448,0,,,,,,,,
97,2.51E+14,2.51E+14,16.768869,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773131,0,,,,,,,,
97,2.51E+14,2.51E+14,16.774335,0,,,,,,,,
97,2.51E+14,2.51E+14,16.77094,0,,,,,,,,
97,2.51E+14,2.51E+14,16.773387,0,,,,,,,,
97,2.51E+14,2.51E+14,16.771442,0,,,,,,,,
97,2.51E+14,2.51E+14,16.770486,0,,,,,,,,
97,2.51E+14,2.51E+14,16.770943,0,,,,,,,,
97,2.51E+14,2.51E+14,16.772176,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771585,0,,,,,,,,
98,2.51E+14,2.51E+14,16.760282,0,,,,,,,,
98,2.51E+14,2.51E+14,16.77373,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773766,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770318,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773512,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772396,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770913,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774104,0,,,,,,,,
98,2.51E+14,2.51E+14,16.769279,0,,,,,,,,
98,2.51E+14,2.51E+14,16.76684,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773967,0,,,,,,,,
98,2.51E+14,2.51E+14,16.766071,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770046,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770197,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773396,0,,,,,,,,
98,2.51E+14,2.51E+14,16.7703,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774269,0,,,,,,,,
98,2.51E+14,2.51E+14,16.768743,0,,,,,,,,
98,2.51E+14,2.51E+14,16.769534,0,,,,,,,,
98,2.51E+14,2.51E+14,16.768139,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771227,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771638,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774671,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770792,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773992,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774753,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771552,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773956,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772616,0,,,,,,,,
98,2.51E+14,2.51E+14,16.76709,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772747,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773935,0,,,,,,,,
98,2.51E+14,2.51E+14,16.77327,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771142,0,,,,,,,,
98,2.51E+14,2.51E+14,16.768681,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773255,0,,,,,,,,
98,2.51E+14,2.51E+14,16.7741,0,,,,,,,,
98,2.51E+14,2.51E+14,16.769284,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773593,0,,,,,,,,
98,2.51E+14,2.51E+14,16.767566,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773699,0,,,,,,,,
98,2.51E+14,2.51E+14,16.769173,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772942,0,,,,,,,,
98,2.51E+14,2.51E+14,16.771226,0,,,,,,,,
98,2.51E+14,2.51E+14,16.767147,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773731,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774495,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774542,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772589,0,,,,,,,,
98,2.51E+14,2.51E+14,16.768405,0,,,,,,,,
98,2.51E+14,2.51E+14,16.77361,0,,,,,,,,
98,2.51E+14,2.51E+14,16.774202,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772523,0,,,,,,,,
98,2.51E+14,2.51E+14,16.770665,0,,,,,,,,
98,2.51E+14,2.51E+14,16.769238,0,,,,,,,,
98,2.51E+14,2.51E+14,16.76633,0,,,,,,,,
98,2.51E+14,2.51E+14,16.772251,0,,,,,,,,
98,2.51E+14,2.51E+14,16.773991,0,,,,,,,,
99,2.51E+14,2.51E+14,16.766255,0,,,,,,,,
99,2.51E+14,2.51E+14,16.772963,0,,,,,,,,
99,2.51E+14,2.51E+14,16.772384,0,,,,,,,,
99,2.51E+14,2.51E+14,16.76719,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774716,0,,,,,,,,
99,2.51E+14,2.51E+14,16.770638,0,,,,,,,,
99,2.51E+14,2.51E+14,16.77165,0,,,,,,,,
99,2.51E+14,2.51E+14,16.773701,0,,,,,,,,
99,2.51E+14,2.51E+14,16.767486,0,,,,,,,,
99,2.51E+14,2.51E+14,16.767991,0,,,,,,,,
99,2.51E+14,2.51E+14,16.771315,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774142,0,,,,,,,,
99,2.51E+14,2.51E+14,16.772729,0,,,,,,,,
99,2.51E+14,2.51E+14,16.770184,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774581,0,,,,,,,,
99,2.51E+14,2.51E+14,16.768131,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774142,0,,,,,,,,
99,2.51E+14,2.51E+14,16.773918,0,,,,,,,,
99,2.51E+14,2.51E+14,16.767622,0,,,,,,,,
99,2.51E+14,2.51E+14,16.990731,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774304,0,,,,,,,,
99,2.51E+14,2.51E+14,16.773775,0,,,,,,,,
99,2.51E+14,2.51E+14,16.774807,0,,,,,,,,
99,2.51E+14,2.51E+14,16.772642,0,,,,,,,,
99,2.51E+14,2.51E+14,16.910262,0,,,,,,,,
99,2.51E+14,2.51E+14,16.813029,0,,,,,,,,
99,2.51E+14,2.51E+14,16.813201,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814476,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814702,0,,,,,,,,
99,2.51E+14,2.51E+14,16.813733,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814364,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814586,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814909,0,,,,,,,,
99,2.51E+14,2.51E+14,16.814913,0,,,,,,,,
99,2.51E+14,2.51E+14,16.81482,0,,,,,,,,
99,2.51E+14,2.51E+14,16.811886,0,,,,,,,,
99,2.51E+14,2.51E+14,16.809215,0,,,,,,,,
