,BT 1,BT 2,BT 3,BT 4,BT 5,AT 1,AT 2,AT 3,AT 4,AT 5
868,55.976881,64.92558,61.555527,64.594799,54.811203,,,,,
869,56.881932,61.525266,57.845422,62.218079,54.435995,,,,,
870,60.707454,66.882506,58.993912,66.43709,55.927974,,,,,
871,63.727402,60.934954,58.710787,74.535633,62.640371,,,,,
872,59.401464,63.363913,59.992193,72.663132,53.074224,,,,,
873,62.788756,63.670319,59.367194,63.896933,55.047141,,,,,
874,65.912037,62.302819,52.947401,59.751776,58.28485,,,,,
875,60.17386,59.661204,58.239433,61.932662,85.249071,,,,,
876,59.291569,64.570892,57.27136,67.008861,58.9511,,,,,
877,58.866673,60.211985,56.772089,67.353548,54.487141,,,,,
878,57.039276,68.183913,57.112402,61.274538,58.978079,,,,,
879,55.02485,63.648184,57.690578,65.167142,57.345631,,,,,
880,54.481151,55.746568,61.795162,56.895005,59.419016,,,,,
881,62.939902,61.205995,55.106672,60.024433,57.300631,,,,,
882,63.043339,62.976465,61.497037,67.023392,58.403027,,,,,
883,61.00136,66.015579,58.782662,64.238808,55.407818,,,,,
884,56.779485,58.716621,55.789537,66.770423,56.459433,,,,,
885,54.311568,58.491204,56.562714,67.66558,60.416672,,,,,
886,56.900787,58.61287,60.126777,57.732819,62.185006,,,,,
887,54.859172,63.026465,64.760423,63.457975,61.665266,,,,,
888,63.104329,60.332506,62.618652,58.989694,51.104588,,,,,
889,57.986829,57.624954,56.285422,67.613236,56.165474,,,,,
890,60.069849,66.130006,63.944434,69.321673,53.127505,,,,,
891,60.408965,60.461152,53.201568,65.456673,58.828131,,,,,
892,59.031672,63.227298,59.188392,65.287142,60.020111,,,,,
893,57.726516,59.545631,58.181464,58.010214,61.152142,,,,,
894,63.344954,65.285788,56.811411,58.518808,55.360838,,,,,
895,62.969225,66.456361,58.935943,53.355994,57.606047,,,,,
896,56.389953,65.607194,57.581308,58.659746,58.667037,,,,,
897,60.513652,61.881361,59.952662,66.016517,62.318131,,,,,
898,53.925631,64.908132,57.881204,67.164174,59.914173,,,,,
899,60.234693,62.707089,61.089745,56.190891,57.969642,,,,,
900,64.554329,63.837663,57.526307,66.287976,58.90261,,,,,
901,59.066829,66.192142,60.865423,83.154227,60.593131,,,,,
902,61.803131,59.389329,71.409903,65.740736,72.664383,,,,,
903,62.626516,65.701309,55.538443,59.285787,58.981569,,,,,
904,57.454277,63.328079,61.928652,61.312559,66.744746,,,,,
905,55.839693,69.57183,62.379798,59.477818,62.927975,,,,,
906,65.167663,59.227141,63.795423,60.756569,59.002974,,,,,
907,65.723704,62.367038,52.762297,63.543028,55.7336,,,,,
908,54.230057,60.168236,54.879068,68.180267,54.273183,,,,,
909,60.960631,63.77735,55.829485,61.555892,52.202244,,,,,
910,59.901985,61.243079,62.21985,63.324277,53.902245,,,,,
911,60.149694,63.800215,57.832245,61.116152,64.668028,,,,,
912,57.533183,58.145787,56.465474,61.5586,60.181881,,,,,
913,58.574433,61.241204,55.822245,65.655788,62.031985,,,,,
914,59.463808,68.874226,61.955632,68.035007,61.727975,,,,,
915,54.282089,63.434225,55.565058,65.78834,58.929745,,,,,
916,50.494328,68.932247,58.560214,66.109798,65.514017,,,,,
917,56.509068,63.8286,59.240631,58.974589,57.644798,,,,,
918,53.829588,61.099381,52.550318,65.776413,60.78235,,,,,
919,58.890995,57.630422,64.970996,65.096413,59.603495,,,,,
920,71.539747,60.966517,62.038339,66.074538,55.971152,,,,,
921,59.238392,60.744485,53.484276,67.264642,53.746881,,,,,
922,58.283964,61.837037,57.074537,63.151777,61.617663,,,,,
923,58.335579,60.514276,62.4636,63.981204,66.948705,,,,,
924,59.603391,65.504642,60.562923,60.338912,56.466985,,,,,
925,51.370787,61.444277,61.556777,63.884589,64.998757,,,,,
926,60.003912,61.189641,57.025422,59.19136,67.136049,,,,,
927,57.815474,62.963913,61.803079,61.588652,59.136308,,,,,
928,59.989328,69.182195,58.697142,61.815111,64.195683,,,,,
929,57.542558,60.090266,59.642558,64.378548,55.074276,,,,,
930,57.195422,57.798027,58.089485,67.12808,67.004434,,,,,
931,63.737558,59.308079,58.996412,66.522246,55.513547,,,,,
932,61.090162,62.987662,54.485058,65.382454,62.041517,,,,,
933,53.109016,62.5686,59.590267,65.99084,65.797976,,,,,
934,56.436047,63.256569,62.592766,65.010632,60.602715,,,,,
935,59.736829,63.433027,57.084745,62.412141,60.469694,,,,,
936,63.20735,64.227662,60.405996,62.076985,78.992873,,,,,
937,64.622558,61.420943,56.410995,64.452298,55.786203,,,,,
938,56.839328,58.634641,65.24584,69.906309,58.325787,,,,,
939,64.227663,62.705162,56.039225,67.009903,56.478287,,,,,
940,57.06938,60.243079,59.267558,62.854746,64.877767,,,,,
941,59.74261,65.304017,55.778287,63.649017,59.900891,,,,,
942,61.086829,59.9611,60.797506,61.84459,57.872714,,,,,
943,59.245683,63.844434,57.197089,61.480527,64.311465,,,,,
944,62.360892,60.723912,58.744276,63.478236,59.730162,,,,,
945,53.788651,65.414642,53.488339,66.103809,62.018027,,,,,
946,60.518339,60.882246,56.01412,65.733964,58.538027,,,,,
947,58.974642,63.051465,54.085734,59.670371,59.43261,,,,,
948,63.609538,65.834225,56.112089,58.564693,60.192142,,,,,
949,58.056673,62.496985,58.675058,62.173756,67.326257,,,,,
950,58.0761,59.367037,59.460527,62.586725,59.175578,,,,,
951,60.277818,60.56584,59.413808,72.281622,59.724276,,,,,
952,60.739538,56.672766,60.602194,60.009694,59.278964,,,,,
953,58.734224,61.563913,60.666412,65.743444,61.000215,,,,,
954,52.095162,57.762297,58.702974,61.292871,62.192507,,,,,
955,61.942194,58.417974,63.804537,61.824746,61.139225,,,,,
956,53.646776,57.418599,59.200891,63.772506,59.270214,,,,,
957,58.908287,62.663548,55.229224,69.937143,57.488131,,,,,
958,63.184538,60.295318,59.048912,74.169903,62.614329,,,,,
959,60.629485,54.18037,57.22011,91.577561,61.295996,,,,,
960,62.415266,61.809172,56.054901,64.761725,65.01959,,,,,
961,68.690476,54.303755,58.398391,58.387037,56.620578,,,,,
962,66.35584,59.082454,55.112557,62.293288,63.798809,,,,,
963,64.768392,75.897403,61.08537,62.106777,60.01084,,,,,
964,60.113392,59.231568,64.984486,65.59584,60.402453,,,,,
965,65.523392,59.75084,52.504224,63.585267,60.23537,,,,,
966,62.574641,57.854433,57.804537,68.577039,62.958027,,,,,
967,62.276256,60.525839,58.893495,73.515424,62.886725,,,,,
968,57.610266,58.522922,53.390422,71.019642,65.504069,,,,,
969,59.510631,57.339433,55.219901,69.002976,60.852246,,,,,
970,60.889693,62.089277,61.542819,70.239643,53.694744,,,,,
971,59.370578,62.931308,55.395578,67.917663,59.970474,,,,,
972,54.886047,57.813964,55.015526,68.788757,59.975839,,,,,
973,60.183444,61.994589,56.389433,70.905632,58.432141,,,,,
974,61.408443,59.03011,57.001099,71.28381,56.109589,,,,,
975,60.533548,60.341569,59.658287,69.471048,61.611464,,,,,
976,63.296725,60.100944,51.707922,69.769174,54.395109,,,,,
977,59.495527,57.838391,58.918392,68.479173,58.327662,,,,,
978,60.592922,64.374694,59.979069,71.064955,55.458703,,,,,
979,53.412922,68.959903,59.309745,72.298757,62.915996,,,,,
980,66.198549,66.544798,53.283911,62.06136,59.608756,,,,,
981,60.456933,65.779173,58.008443,66.294538,58.430579,,,,,
982,57.712975,65.999277,54.970735,63.918705,57.967558,,,,,
983,53.928808,61.93183,66.793913,61.597141,60.656777,,,,,
984,63.209798,81.175477,61.33834,61.333756,62.74485,,,,,
985,64.812871,56.882506,65.245163,64.189173,58.349642,,,,,
986,60.586725,60.815736,54.224484,66.609329,63.54334,,,,,
987,58.250214,57.072194,55.721932,66.311517,63.06084,,,,,
988,58.33636,62.45834,64.043391,62.915006,58.666829,,,,,
989,56.082818,64.109902,58.426152,65.129746,61.704329,,,,,
990,58.395735,65.80261,55.972558,76.778289,57.726933,,,,,
991,61.520788,64.953027,55.222141,62.537871,54.363234,,,,,
992,67.130684,60.528964,54.740266,65.99235,61.009277,,,,,
993,63.287767,68.277819,57.953496,68.257142,55.364016,,,,,
994,58.078235,68.272455,63.414121,63.943183,59.839381,,,,,
995,67.869226,80.503966,55.58688,73.200528,66.02709,,,,,
996,65.876569,62.089537,58.652767,68.737246,60.27011,,,,,
997,62.195006,66.061465,60.663861,67.883965,56.501568,,,,,
998,63.319225,59.982871,56.901829,70.488861,58.560423,,,,,
999,62.485423,64.952767,54.110005,70.993809,65.855892,,,,,
1000,59.743444,60.73136,62.241725,72.243913,60.630215,,,,,
1001,60.4961,62.885058,55.347245,72.838914,57.234225,,,,,
1002,63.788704,63.752246,61.356673,69.60907,57.178027,,,,,
1003,57.8011,62.978183,56.209902,68.014694,57.098027,,,,,
1004,61.726881,64.837402,56.367402,70.858288,55.089016,,,,,
1005,60.90985,59.099225,53.543651,67.769382,53.598859,,,,,
1006,57.835943,61.838496,56.663547,74.888757,57.460058,,,,,
1007,66.964538,64.700632,57.383131,72.927299,56.55386,,,,,
1008,54.452193,62.091048,56.5436,73.944018,62.07485,,,,,
1009,65.967923,68.045319,52.765578,66.015579,57.557975,,,,,
1010,62.409902,66.1761,59.748495,72.182299,59.169173,,,,,
1011,53.585422,61.108079,59.510006,68.898913,57.620943,,,,,
1012,55.268078,67.018288,56.869954,69.505215,59.590318,,,,,
1013,61.163339,65.822714,61.433079,78.457456,83.421884,,,,,
1014,58.799954,62.769016,59.506725,71.523497,61.332193,,,,,
1015,62.357402,59.469954,59.649225,69.695372,62.120683,,,,,
1016,55.521412,66.240007,53.606047,70.382038,57.391932,,,,,
1017,59.606725,69.410423,56.1836,73.744955,54.434068,,,,,
1018,55.52537,66.205111,51.920109,69.901049,63.954329,,,,,
1019,59.988027,59.806412,59.770318,79.52605,64.007975,,,,,
1020,60.274225,56.611568,58.913496,75.404903,58.399433,,,,,
1021,58.782037,63.298027,62.085995,67.190058,61.462767,,,,,
1022,61.625006,63.446256,54.674485,82.428445,62.707923,,,,,
1023,65.031986,66.563548,55.854172,72.638809,59.720787,,,,,
1024,58.752506,66.545423,61.250735,71.384799,57.003131,,,,,
1025,57.027193,61.65084,54.546047,76.944279,56.183443,,,,,
1026,55.240162,64.432142,59.513704,66.927767,56.320371,,,,,
1027,58.4511,58.762663,52.403546,79.412144,59.91886,,,,,
1028,57.999954,58.798547,55.285943,73.34131,54.520578,,,,,
1029,72.551674,56.961516,55.414172,74.854852,54.698599,,,,,
1030,57.426985,60.514954,61.579589,91.890582,58.344433,,,,,
1031,59.065578,58.359745,52.638339,75.887977,55.894745,,,,,
1032,57.276048,62.18985,54.542662,74.571518,54.285161,,,,,
1033,60.520684,62.247402,61.900527,71.225632,62.505058,,,,,
1034,59.175891,61.09386,51.334953,72.19558,52.96011,,,,,
1035,59.348443,59.59485,54.279902,68.533496,59.485475,,,,,
1036,59.965631,63.978288,59.353547,75.690633,58.935995,,,,,
1037,55.50162,66.340996,62.695527,73.50183,68.244278,,,,,
1038,55.381828,62.454225,56.388964,75.841726,58.522662,,,,,
1039,60.821569,63.731933,55.986412,69.829174,59.250631,,,,,
1040,62.550214,68.397715,54.528234,65.525736,57.991881,,,,,
1041,64.873496,71.09683,55.409745,72.696257,59.829641,,,,,
1042,61.939173,62.031412,51.357662,81.699592,59.854901,,,,,
1043,53.933391,61.105995,57.757037,75.754331,61.474433,,,,,
1044,60.740475,61.562454,56.142871,73.474226,59.170474,,,,,
1045,65.566152,61.557193,62.353861,76.41631,61.06485,,,,,
1046,59.665891,67.208496,58.428391,68.68235,60.830163,,,,,
1047,54.085839,58.455266,54.210578,85.857352,65.400319,,,,,
1048,54.380266,65.42735,58.740735,65.610683,57.458964,,,,,
1049,60.7961,68.837819,59.07662,74.741413,55.927349,,,,,
1050,59.218443,68.457767,57.780839,74.535163,61.098339,,,,,
1051,60.347246,63.499746,57.475944,74.766466,59.805266,,,,,
1052,65.070007,65.558444,55.818027,77.844904,58.295006,,,,,
1053,86.832977,57.86834,56.089329,73.611361,65.832246,,,,,
1054,53.940213,64.100683,57.510318,69.575684,64.999485,,,,,
1055,56.912141,66.406361,57.642089,68.531934,61.153652,,,,,
1056,61.00636,66.5936,57.550579,71.824851,65.383132,,,,,
1057,53.713599,68.459173,57.094173,69.423653,56.46386,,,,,
1058,55.697713,62.731569,59.857714,74.633341,56.490735,,,,,
1059,60.56334,57.917089,53.410735,77.146153,54.788547,,,,,
1060,56.752609,57.811724,55.754954,72.421205,55.781777,,,,,
1061,58.566308,63.124798,53.217922,74.871101,62.832246,,,,,
1062,60.572506,62.788808,54.3161,69.008549,53.660683,,,,,
1063,57.999642,68.097715,54.769016,69.04058,64.369798,,,,,
1064,63.059069,61.469954,58.795944,68.534538,55.504068,,,,,
1065,54.079016,65.245371,59.914433,66.528756,53.983807,,,,,
1066,57.547818,64.964954,53.583495,67.804486,68.266309,,,,,
1067,66.980631,66.66084,57.421464,68.445423,58.655058,,,,,
1068,62.666204,68.561309,55.629537,70.45532,61.856568,,,,,
1069,60.63261,60.391777,58.04662,65.177507,59.91636,,,,,
1070,58.632766,60.049433,55.3336,77.074383,64.354225,,,,,
1071,59.404537,63.620423,59.590423,75.070633,60.92886,,,,,
1072,60.005788,60.826413,62.9811,80.522665,63.953756,,,,,
1073,59.777766,60.440579,61.312975,68.993809,64.214955,,,,,
1074,64.389642,68.623079,60.099329,72.828184,56.746829,,,,,
1075,63.03735,66.172247,70.244746,75.174122,58.686151,,,,,
1076,64.388288,70.630892,55.224954,82.753654,59.609953,,,,,
1077,55.453547,62.760527,64.046569,74.372091,55.707401,,,,,
1078,58.625683,63.806829,59.629902,74.299799,59.691881,,,,,
1079,55.483912,76.281622,58.202714,72.767924,59.098131,,,,,
1080,58.734589,64.074537,65.60636,71.940111,58.165891,,,,,
1081,57.431881,67.98209,56.071359,68.650059,59.544849,,,,,
1082,66.318652,69.280059,61.37485,68.379017,67.202194,,,,,
1083,62.951464,66.715215,61.680266,68.465944,61.794538,,,,,
1084,59.229017,68.964121,62.619902,71.38433,66.782663,,,,,
1085,52.693547,69.821257,61.219121,74.967091,57.458339,,,,,
1086,59.936204,71.347559,58.185266,70.006413,59.054277,,,,,
1087,60.62412,75.910893,54.672922,89.823603,57.085839,,,,,
1088,59.897663,67.165579,56.885526,76.182716,63.179277,,,,,
1089,56.253131,64.063392,55.434329,77.210581,56.531516,,,,,
1090,56.718182,67.52433,54.747974,73.260685,59.255839,,,,,
1091,69.06985,62.136621,61.931725,70.688757,53.225735,,,,,
1092,52.701985,67.780215,60.079016,69.42209,61.506204,,,,,
1093,55.413182,84.379384,53.674797,68.961934,63.340527,,,,,
1094,57.548391,67.850371,53.443963,74.443602,61.56136,,,,,
1095,55.794484,68.19709,55.741464,75.151153,56.978391,,,,,
1096,59.862037,66.346048,61.099642,81.809644,57.939694,,,,,
1097,64.533183,72.734226,56.025943,78.919695,67.958809,,,,,
1098,60.646621,73.904278,54.486724,69.995944,70.867039,,,,,
1099,54.363703,67.260475,52.415995,71.934278,57.727246,,,,,
1100,56.113964,70.806986,55.283027,80.440685,61.313131,,,,,
1101,55.641516,71.846935,58.662767,76.154227,53.650787,,,,,
1102,57.32636,67.837454,55.885526,68.126517,63.917246,,,,,
1103,62.415684,73.098965,59.280579,70.460267,57.218808,,,,,
1104,62.065892,82.384435,56.66537,92.514489,60.563391,,,,,
1105,59.49209,79.491206,60.913808,76.13881,59.261933,,,,,
1106,55.981412,70.069486,58.635735,71.417767,64.943392,,,,,
1107,66.197976,67.16261,58.400318,65.276413,60.2161,,,,,
1108,60.085266,71.186674,59.588912,67.530996,62.88412,,,,,
1109,66.277507,75.0948,64.001517,69.898132,63.398913,,,,,
1110,61.334694,68.227038,62.0811,93.642666,58.405891,,,,,
1111,60.224485,72.753028,60.100631,68.593966,60.833184,,,,,
1112,56.041516,68.018288,62.208392,73.011465,62.237246,,,,,
1113,59.130527,90.502717,58.47136,69.804069,66.465528,,,,,
1114,53.077141,77.947872,60.005995,67.923496,59.998965,,,,,
1115,65.336205,74.156622,53.439016,75.512872,59.383339,,,,,
1116,62.599642,72.572612,58.637037,65.647298,54.700162,,,,,
1117,54.21162,80.844331,56.958807,70.144018,58.33485,,,,,
1118,56.774537,67.000059,50.412245,68.778705,59.683443,,,,,
1119,57.454641,71.817976,57.273547,74.666935,56.255526,,,,,
1120,60.275474,79.083185,58.60386,75.651622,56.770162,,,,,
1121,57.22235,73.740008,61.365266,97.948448,59.917714,,,,,
1122,64.758236,72.027664,55.877558,73.358653,62.394902,,,,,
1123,62.857923,78.559904,60.611309,72.166153,60.367089,,,,,
1124,59.374537,70.177507,61.725839,70.761518,61.835839,,,,,
1125,59.098027,76.28006,51.968963,71.927611,58.707662,,,,,
1126,58.214069,76.218497,60.634381,66.445371,61.698704,,,,,
1127,53.506724,66.604486,58.666672,72.347767,57.747974,,,,,
1128,57.341412,66.731152,60.777558,69.511048,56.191724,,,,,
1129,60.437871,70.637872,88.426936,73.828549,61.83511,,,,,
1130,67.270476,65.509538,54.932037,75.665268,56.034172,,,,,
1131,54.091724,66.443079,57.686048,77.448445,57.171256,,,,,
1132,57.430527,69.49183,54.113859,66.339746,55.509641,,,,,
1133,58.450995,72.082924,58.507871,67.504173,57.836829,,,,,
1134,58.622089,68.812767,56.951725,75.062716,61.265162,,,,,
1135,53.815005,71.319695,62.967402,75.080528,60.622193,,,,,
1136,62.52959,71.389695,61.874642,69.24058,62.257663,,,,,
1137,61.074589,68.568549,57.572454,75.95131,62.322402,,,,,
1138,61.527037,77.336049,61.2436,79.760008,60.193444,,,,,
1139,56.480474,75.633497,56.659954,75.808601,56.412037,,,,,
1140,58.828651,70.630997,60.461829,75.18532,58.593183,,,,,
1141,56.364745,73.982508,62.09735,76.516674,61.38261,,,,,
1142,61.736673,74.268237,58.261568,67.55485,61.093756,,,,,
1143,58.145057,74.800945,58.654694,70.177195,62.370214,,,,,
1144,57.739381,75.996726,57.639902,82.242248,53.582817,,,,,
1145,62.4786,72.790997,53.958286,90.783603,53.28136,,,,,
1146,61.090111,72.833132,58.591464,78.450685,59.912506,,,,,
1147,64.264225,68.715944,54.29563,76.445007,57.886516,,,,,
1148,59.788235,68.485058,50.195577,81.796779,59.365578,,,,,
1149,58.251204,75.317768,55.389485,73.477247,60.290162,,,,,
1150,59.7536,75.497664,61.278183,69.827611,58.64438,,,,,
1151,65.7611,94.460322,61.761777,74.867872,54.964536,,,,,
1152,62.601204,74.428601,58.817506,67.368236,70.363184,,,,,
1153,62.952246,74.17506,55.579745,77.777143,55.268808,,,,,
1154,63.547975,70.89407,62.671048,68.304017,58.669224,,,,,
1155,65.243079,77.366623,57.354954,78.017091,61.805892,,,,,
1156,58.127662,69.087768,61.228392,95.770478,61.347506,,,,,
1157,60.721517,70.191101,59.682089,73.053393,54.914641,,,,,
1158,57.282454,71.757663,57.645214,76.142247,57.22261,,,,,
1159,59.726777,80.221154,57.761412,76.451883,58.0236,,,,,
1160,52.557245,73.688601,57.278547,78.805528,58.657923,,,,,
1161,62.271673,74.496831,60.621412,69.522194,60.636985,,,,,
1162,60.999225,76.063758,54.606307,76.238966,66.916257,,,,,
1163,66.772611,69.192194,57.89485,75.937352,57.829589,,,,,
1164,52.815734,72.09084,63.702454,77.472039,58.360683,,,,,
1165,52.854277,67.741309,59.814016,68.757038,59.744121,,,,,
1166,66.198288,66.576465,56.981881,66.995372,61.958287,,,,,
1167,57.043391,79.331362,57.415058,70.819538,51.424849,,,,,
1168,78.962976,74.852611,54.27313,69.222298,56.626359,,,,,
1169,55.681568,78.982195,60.339746,71.19183,62.91287,,,,,
1170,63.102819,65.520475,51.873807,73.350059,58.859537,,,,,
1171,60.230943,68.864434,62.58985,72.704226,55.481307,,,,,
1172,65.313757,70.82506,53.191412,75.644487,58.477662,,,,,
1173,54.816412,68.450528,59.844017,73.002612,61.816413,,,,,
1174,58.697401,73.136465,53.003442,72.949122,52.445838,,,,,
1175,61.348079,90.973029,56.744433,69.024434,52.939224,,,,,
1176,57.800683,77.009383,59.792662,85.240686,51.503495,,,,,
1177,60.355162,73.245319,57.230839,89.00329,58.470683,,,,,
1178,57.099641,66.004537,56.162974,69.943288,56.697454,,,,,
1179,60.388704,97.886989,55.609589,71.005684,55.843495,,,,,
1180,63.385475,66.84657,59.48235,66.179329,64.28459,,,,,
1181,61.715163,67.107507,55.949745,99.926208,56.50438,,,,,
1182,57.978339,65.443705,56.839016,80.581362,59.88235,,,,,
1183,60.296933,68.754851,54.715995,68.893756,52.864745,,,,,
1184,64.410579,72.04558,56.943443,71.775528,60.894589,,,,,
1185,57.652089,74.171257,55.821881,75.412091,59.082506,,,,,
1186,62.026412,74.995789,57.628235,74.26308,61.831412,,,,,
1187,59.981048,75.464591,52.402609,74.064278,59.849641,,,,,
1188,58.363079,72.083809,55.33787,65.943756,54.519798,,,,,
1189,53.318651,72.001101,54.613547,73.512768,56.048756,,,,,
1190,60.534902,72.673966,58.87037,68.752298,60.996673,,,,,
1191,66.977715,64.801829,53.246568,80.026571,59.783808,,,,,
1192,61.95959,75.418497,62.722975,71.469487,58.132193,,,,,
1193,59.862141,81.71657,57.140943,68.97985,55.780526,,,,,
1194,59.423131,97.294541,58.165839,68.092246,54.884381,,,,,
1195,59.226204,69.49959,54.527297,69.209017,63.047975,,,,,
1196,63.331933,72.17532,59.555943,68.414382,62.290475,,,,,
1197,62.590683,75.796153,57.785475,107.050532,59.084485,,,,,
1198,56.897089,73.409695,54.826151,68.076361,60.983079,,,,,
1199,59.440839,86.725113,53.818807,71.788184,54.899537,,,,,
1200,56.12162,81.118758,59.856985,65.713028,63.27136,,,,,
1201,63.025944,77.415893,54.188911,68.396413,60.160162,,,,,
1202,64.133548,69.763705,55.093599,69.748028,54.863703,,,,,
1203,57.953234,75.994279,53.154954,76.894539,58.510683,,,,,
1204,61.452559,73.147142,58.573651,75.488341,59.093912,,,,,
1205,60.201047,66.368652,56.472714,76.204227,55.189381,,,,,
1206,64.846933,73.78032,54.340943,73.558185,64.463183,,,,,
1207,56.937922,80.4923,59.42912,68.29485,64.249954,,,,,
1208,54.93662,68.523549,56.640839,68.171465,54.072974,,,,,
1209,63.990839,82.776727,55.121829,68.88058,54.074901,,,,,
1210,56.883703,69.602663,56.071568,71.947768,59.224173,,,,,
1211,66.332194,68.489121,54.391828,69.447038,60.961308,,,,,
1212,60.984121,67.994591,54.145162,70.577038,56.571204,,,,,
1213,62.788288,88.635738,52.713287,84.088811,60.835058,,,,,
1214,61.29136,86.358498,54.08261,74.070841,65.091361,,,,,
1215,61.238131,68.275215,58.290319,72.242663,65.457142,,,,,
1216,57.488391,66.643705,61.936777,71.245216,58.887141,,,,,
1217,61.494121,68.851517,65.67886,77.445372,54.175682,,,,,
1218,59.208079,72.256986,58.502819,70.343028,57.44511,,,,,
1219,55.878808,71.196986,55.965786,77.054956,54.162609,,,,,
1220,57.604954,74.676154,54.470318,68.904122,55.990943,,,,,
1221,55.888287,67.182351,59.202193,71.983444,64.365788,,,,,
1222,55.776724,85.703706,58.584797,65.711934,54.310318,,,,,
1223,58.09761,70.97183,53.270786,69.325528,58.471151,,,,,
1224,59.387506,74.674539,57.967454,67.140944,59.384329,,,,,
1225,59.355996,74.057976,54.233079,82.024643,63.587663,,,,,
1226,63.580476,79.694903,56.973026,81.565269,57.025475,,,,,
1227,57.837506,95.382666,54.075787,68.757767,73.227351,,,,,
1228,58.493964,68.850892,54.143547,65.814225,65.527454,,,,,
1229,63.467506,67.44683,53.097557,74.119695,64.841413,,,,,
1230,58.654277,70.940737,57.423652,65.303184,54.01537,,,,,
1231,60.740423,67.050111,53.439328,71.056673,59.331048,,,,,
1232,63.997507,98.474437,53.56662,68.641257,59.219225,,,,,
1233,68.41334,67.437038,61.084538,70.136517,57.773235,,,,,
1234,59.252714,68.94657,63.507766,75.556986,58.091255,,,,,
1235,65.56584,86.615685,54.391151,75.386675,60.122089,,,,,
1236,63.93636,78.257091,54.752401,66.011726,54.243287,,,,,
1237,61.384746,73.989486,62.275267,70.533132,63.515787,,,,,
1238,64.84084,72.534955,61.136464,74.704799,64.831569,,,,,
1239,60.778496,71.67459,58.908182,71.884278,55.185527,,,,,
1240,59.774173,73.860633,56.098183,66.546465,54.221464,,,,,
1241,64.777298,80.457404,60.351672,75.529434,60.7411,,,,,
1242,64.175371,71.517871,60.196724,70.384695,57.196933,,,,,
1243,59.063495,71.545632,60.506829,78.769696,58.235266,,,,,
1244,56.182349,70.076101,59.553183,77.941049,62.2911,,,,,
1245,58.252766,72.003185,61.459277,74.648288,67.529903,,,,,
1246,60.099902,67.469642,65.287403,72.113288,57.082402,,,,,
1247,55.154693,73.603081,62.594954,75.85631,64.977662,,,,,
1248,53.10589,76.268341,54.774745,78.319018,54.039484,,,,,
1249,58.477193,69.809382,59.667923,73.466362,64.545683,,,,,
1250,53.582349,68.818392,52.383182,75.915945,60.759694,,,,,
1251,61.196933,69.28235,60.065318,79.159747,55.654016,,,,,
1252,54.983339,68.63834,60.611256,72.793705,59.206724,,,,,
1253,55.91188,68.080944,65.476517,71.642455,60.974537,,,,,
1254,55.821724,70.751465,60.928443,68.841673,55.859016,,,,,
1255,60.772454,72.401726,55.805214,68.131725,58.396672,,,,,
1256,57.64209,71.988914,58.496412,71.59131,56.305526,,,,,
1257,57.357089,66.373549,55.784329,71.192246,58.40511,,,,,
1258,55.918652,63.991152,61.733756,70.911257,83.46006,,,,,
1259,62.965059,68.151881,58.686151,72.273289,60.718339,,,,,
1260,63.963861,66.615579,57.914328,74.214122,62.904069,,,,,
1261,60.76334,71.587559,60.780683,77.426987,53.049692,,,,,
1262,56.818287,71.018653,53.732766,72.305007,58.177298,,,,,
1263,59.596048,73.105841,56.003912,72.700424,59.56162,,,,,
1264,54.156828,75.873132,62.203496,68.08235,64.944382,,,,,
1265,58.008287,74.627195,60.488548,70.49657,65.669121,,,,,
1266,58.256412,68.372767,60.635892,71.061205,54.934277,,,,,
1267,58.851985,84.19855,60.329485,77.636779,60.50011,,,,,
1268,54.855162,72.647142,56.625995,84.264748,61.058079,,,,,
1269,58.406412,79.72532,60.314224,93.427562,54.725995,,,,,
1270,55.110109,76.359487,63.58959,74.625789,57.217714,,,,,
1271,63.367559,65.898965,63.467715,78.311883,52.14886,,,,,
1272,60.501152,69.479538,65.273861,70.163496,62.7286,,,,,
1273,56.659954,75.786309,60.593912,90.572769,60.134693,,,,,
1274,62.624746,72.610788,61.714902,66.53834,61.722298,,,,,
1275,56.135943,76.59131,57.131569,72.169226,56.943026,,,,,
1276,58.579069,67.595476,57.239954,70.065216,56.999797,,,,,
1277,56.940787,68.11985,63.830267,69.724799,58.151724,,,,,
1278,55.532401,71.859799,65.686517,71.491153,60.371881,,,,,
1279,56.855006,74.477664,59.089954,68.648809,58.845058,,,,,
1280,55.576099,76.773862,59.466412,77.788237,56.385735,,,,,
1281,57.885735,74.641101,66.686205,66.247767,57.935318,,,,,
1282,67.663183,74.684851,55.76438,76.608862,58.587298,,,,,
1283,68.496986,73.254331,59.885214,69.132246,63.179068,,,,,
1284,68.375944,68.565372,52.567505,70.697142,59.126099,,,,,
1285,58.321672,75.645528,54.983443,68.754538,55.395734,,,,,
1286,64.068131,80.630477,55.670058,73.228445,57.249016,,,,,
1287,55.215734,94.572093,62.943809,71.730111,54.534329,,,,,
1288,56.379068,69.602403,60.441881,65.708132,57.736568,,,,,
1289,58.474433,67.722455,54.701307,82.656675,60.836985,,,,,
1290,59.097558,65.985006,59.326517,80.789904,52.911828,,,,,
1291,58.695058,70.040996,56.955787,71.841518,62.757558,,,,,
1292,60.259433,68.735424,59.894746,73.032559,54.087922,,,,,
1293,58.115839,65.215215,61.437141,86.066988,62.785371,,,,,
