Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
23,1.87293E+14,1.87293E+14,86.893967,1.87293E+14,1.87293E+14,62.33886,daisy,0.6669529,,,149.232827,,137,5,,,,
23,1.87293E+14,1.87293E+14,85.379279,1.87293E+14,1.87294E+14,61.544642,daisy,0.54872155,,,146.923921,,138,5,,,,
24,1.87294E+14,1.87294E+14,82.329956,1.87294E+14,1.87294E+14,62.023756,daisy,0.65406305,,,144.353712,,139,5,,,,
24,1.87294E+14,1.87294E+14,83.675842,1.87294E+14,1.87294E+14,64.674121,daisy,0.53063846,,,148.349963,,140,5,,,,
24,1.87294E+14,1.87294E+14,84.209644,1.87294E+14,1.87294E+14,56.507558,daisy,0.52836645,,,140.717202,,141,5,,,,
24,1.87294E+14,1.87294E+14,82.465424,1.87294E+14,1.87294E+14,68.632402,daisy,0.57207274,,,151.097826,,142,5,,,,
24,1.87294E+14,1.87294E+14,84.039488,1.87294E+14,1.87294E+14,60.188026,daisy,0.6124041,,,144.227514,,143,5,,,,
24,1.87294E+14,1.87294E+14,83.120009,1.87294E+14,1.87295E+14,60.644902,daisy,0.62470007,,,143.764911,,144,5,,,,
25,1.87295E+14,1.87295E+14,82.027248,1.87295E+14,1.87295E+14,61.708965,daisy,0.51932746,,,143.736213,,145,5,,,,
25,1.87295E+14,1.87295E+14,82.645477,1.87295E+14,1.87295E+14,58.226985,daisy,0.55177873,,,140.872462,,146,5,,,,
25,1.87295E+14,1.87295E+14,82.7698,1.87295E+14,1.87295E+14,60.492923,daisy,0.5446024,,,143.262723,,147,5,,,,
25,1.87295E+14,1.87295E+14,89.831259,1.87295E+14,1.87295E+14,65.791726,daisy,0.66859007,,,155.622985,,148,5,,,,
25,1.87295E+14,1.87295E+14,82.965477,1.87295E+14,1.87295E+14,65.917507,daisy,0.45369288,,,148.882984,,149,5,,,,
25,1.87295E+14,1.87295E+14,82.720061,1.87295E+14,1.87296E+14,64.337715,daisy,0.6417065,,,147.057776,,150,5,,,,
26,1.87296E+14,1.87296E+14,90.44928,1.87296E+14,1.87296E+14,67.240997,daisy,0.6219059,,,157.690277,,151,5,,,,
26,1.87296E+14,1.87296E+14,83.650842,1.87296E+14,1.87296E+14,63.959121,daisy,0.5075024,,,147.609963,,152,5,,,,
26,1.87296E+14,1.87296E+14,83.818394,1.87296E+14,1.87296E+14,66.145007,daisy,0.59720725,,,149.963401,,153,5,,,,
26,1.87296E+14,1.87296E+14,89.883551,1.87296E+14,1.87296E+14,62.01459,daisy,0.5611459,,,151.898141,,154,5,,,,
26,1.87296E+14,1.87296E+14,83.606831,1.87296E+14,1.87296E+14,84.845842,daisy,0.5355643,,,168.452673,,155,5,,,,
26,1.87296E+14,1.87297E+14,84.150009,1.87297E+14,1.87297E+14,63.508444,daisy,0.69448227,,,147.658453,,156,5,,,,
27,1.87297E+14,1.87297E+14,84.950061,1.87297E+14,1.87297E+14,66.502924,daisy,0.5366635,,,151.452985,,157,5,,,,
27,1.87297E+14,1.87297E+14,82.412144,1.87297E+14,1.87297E+14,61.647402,daisy,0.5061113,,,144.059546,,158,5,,,,
27,1.87297E+14,1.87297E+14,95.135999,1.87297E+14,1.87297E+14,63.065006,daisy,0.6293542,,,158.201005,,159,5,,,,
27,1.87297E+14,1.87297E+14,83.453133,1.87297E+14,1.87297E+14,63.536985,daisy,0.6430872,,,146.990118,,160,5,,,,
27,1.87297E+14,1.87297E+14,88.442925,1.87297E+14,1.87297E+14,63.903913,daisy,0.597183,,,152.346838,,161,5,,,,
27,1.87297E+14,1.87298E+14,84.837613,1.87298E+14,1.87298E+14,58.73136,daisy,0.68212277,,,143.568973,,162,5,,,,
28,1.87298E+14,1.87298E+14,82.865529,1.87298E+14,1.87298E+14,77.261361,daisy,0.6612623,,,160.12689,,163,5,,,,
28,1.87298E+14,1.87298E+14,82.295112,1.87298E+14,1.87298E+14,59.151465,daisy,0.61248404,,,141.446577,,164,5,,,,
28,1.87298E+14,1.87298E+14,86.975894,1.87298E+14,1.87298E+14,55.7661,daisy,0.52836084,,,142.741994,,165,5,,,,
28,1.87298E+14,1.87298E+14,82.927092,1.87298E+14,1.87298E+14,59.722715,daisy,0.510549,,,142.649807,,166,5,,,,
28,1.87298E+14,1.87298E+14,92.04126,1.87298E+14,1.87298E+14,62.371413,daisy,0.48597696,,,154.412673,,167,5,,,,
28,1.87298E+14,1.87299E+14,84.544123,1.87299E+14,1.87299E+14,62.663965,daisy,0.59688663,,,147.208088,,168,5,,,,
29,1.87299E+14,1.87299E+14,83.344175,1.87299E+14,1.87299E+14,57.568183,daisy,0.50140756,,,140.912358,,169,5,,,,
29,1.87299E+14,1.87299E+14,87.309176,1.87299E+14,1.87299E+14,61.811308,daisy,0.46077344,,,149.120484,,170,5,,,,
29,1.87299E+14,1.87299E+14,85.272925,1.87299E+14,1.87299E+14,66.607819,daisy,0.6308535,,,151.880744,,171,5,,,,
29,1.87299E+14,1.87299E+14,86.096727,1.87299E+14,1.87299E+14,59.3636,daisy,0.6050319,,,145.460327,,172,5,,,,
29,1.87299E+14,1.87299E+14,111.995376,1.87299E+14,1.87299E+14,72.500164,daisy,0.6406602,,,184.49554,,173,5,,,,
30,1.87299E+14,1.873E+14,83.582561,1.873E+14,1.873E+14,67.35933,daisy,0.5996624,,,150.941891,,174,5,,,,
30,1.873E+14,1.873E+14,83.06053,1.873E+14,1.873E+14,64.821412,daisy,0.6306678,,,147.881942,,175,5,,,,
30,1.873E+14,1.873E+14,84.699019,1.873E+14,1.873E+14,63.610214,daisy,0.5291944,,,148.309233,,176,5,,,,
30,1.873E+14,1.873E+14,89.798759,1.873E+14,1.873E+14,58.417037,daisy,0.47297707,,,148.215796,,177,5,,,,
30,1.873E+14,1.873E+14,83.211207,1.873E+14,1.873E+14,80.687039,daisy,0.5866464,,,163.898246,,178,5,,,,
30,1.873E+14,1.873E+14,82.215529,1.873E+14,1.873E+14,63.005735,daisy,0.64019316,,,145.221264,,179,5,,,,
31,1.873E+14,1.87301E+14,91.598707,1.87301E+14,1.87301E+14,62.9086,daisy,0.6894717,,,154.507307,,180,5,,,,
31,1.87301E+14,1.87301E+14,81.801675,1.87301E+14,1.87301E+14,71.042507,daisy,0.63829833,,,152.844182,,181,5,,,,
31,1.87301E+14,1.87301E+14,83.897092,1.87301E+14,1.87301E+14,65.931934,daisy,0.55995715,,,149.829026,,182,5,,,,
31,1.87301E+14,1.87301E+14,87.183394,1.87301E+14,1.87301E+14,59.827714,daisy,0.7058073,,,147.011108,,183,5,,,,
31,1.87301E+14,1.87301E+14,80.770321,1.87301E+14,1.87301E+14,62.4811,daisy,0.614044,,,143.251421,,184,5,,,,
31,1.87301E+14,1.87301E+14,81.715217,1.87301E+14,1.87301E+14,63.417455,daisy,0.63325036,,,145.132672,,185,6,,,,
32,1.87301E+14,1.87302E+14,89.090426,1.87302E+14,1.87302E+14,68.692194,daisy,0.55359787,,,157.78262,,186,5,,,,
32,1.87302E+14,1.87302E+14,83.006414,1.87302E+14,1.87302E+14,64.92933,daisy,0.532892,,,147.935744,,187,5,,,,
32,1.87302E+14,1.87302E+14,82.43506,1.87302E+14,1.87302E+14,58.942193,daisy,0.65631676,,,141.377253,,188,5,,,,
