Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS,Max FPS,Avg FPS
141,2.50E+14,2.50E+14,16.775089,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775617,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777121,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778048,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778419,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778882,0,,,,,,,,
141,2.50E+14,2.50E+14,16.773033,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775075,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777819,0,,,,,,,,
141,2.50E+14,2.50E+14,16.776391,0,,,,,,,,
141,2.50E+14,2.50E+14,16.958541,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777921,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775835,0,,,,,,,,
141,2.50E+14,2.50E+14,16.774582,0,,,,,,,,
141,2.50E+14,2.50E+14,16.77343,0,,,,,,,,
141,2.50E+14,2.50E+14,16.80261,0,,,,,,,,
141,2.50E+14,2.50E+14,16.779011,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778815,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777665,0,,,,,,,,
141,2.50E+14,2.50E+14,16.771284,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778596,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778154,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777375,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777263,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777411,0,,,,,,,,
141,2.50E+14,2.50E+14,16.776136,0,,,,,,,,
141,2.50E+14,2.50E+14,16.776517,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777337,0,,,,,,,,
141,2.50E+14,2.50E+14,16.776583,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775783,0,,,,,,,,
141,2.50E+14,2.50E+14,16.773122,0,,,,,,,,
141,2.50E+14,2.50E+14,16.773768,0,,,,,,,,
141,2.50E+14,2.50E+14,16.774324,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775889,0,,,,,,,,
141,2.50E+14,2.50E+14,16.778398,0,,,,,,,,
141,2.50E+14,2.50E+14,16.775349,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777848,0,,,,,,,,
141,2.50E+14,2.50E+14,16.777835,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778359,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778132,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779107,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779395,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777634,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774433,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778458,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776767,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774626,0,,,,,,,,
142,2.50E+14,2.50E+14,16.768968,0,,,,,,,,
142,2.50E+14,2.50E+14,16.77564,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779005,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778928,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778688,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778368,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778052,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774105,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778433,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774117,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776529,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778591,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777586,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777585,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778054,0,,,,,,,,
142,2.50E+14,2.50E+14,16.768032,0,,,,,,,,
142,2.50E+14,2.50E+14,16.77787,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777507,0,,,,,,,,
142,2.50E+14,2.50E+14,16.771181,0,,,,,,,,
142,2.50E+14,2.50E+14,16.773537,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778761,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774375,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778357,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779514,0,,,,,,,,
142,2.50E+14,2.50E+14,16.77883,0,,,,,,,,
142,2.50E+14,2.50E+14,16.772662,0,,,,,,,,
142,2.50E+14,2.50E+14,16.775883,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776812,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778078,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778912,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779223,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774731,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777588,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776662,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777993,0,,,,,,,,
142,2.50E+14,2.50E+14,16.772001,0,,,,,,,,
142,2.50E+14,2.50E+14,16.7787,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774686,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777503,0,,,,,,,,
142,2.50E+14,2.50E+14,16.778157,0,,,,,,,,
142,2.50E+14,2.50E+14,16.773572,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776852,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776839,0,,,,,,,,
142,2.50E+14,2.50E+14,16.774314,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777292,0,,,,,,,,
142,2.50E+14,2.50E+14,16.776527,0,,,,,,,,
142,2.50E+14,2.50E+14,16.77748,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777342,0,,,,,,,,
142,2.50E+14,2.50E+14,16.779206,0,,,,,,,,
142,2.50E+14,2.50E+14,16.777666,0,,,,,,,,
142,2.50E+14,2.50E+14,16.772769,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778292,0,,,,,,,,
143,2.50E+14,2.50E+14,16.773884,0,,,,,,,,
143,2.50E+14,2.50E+14,16.77624,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776106,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777915,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778659,0,,,,,,,,
143,2.50E+14,2.50E+14,16.779349,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778032,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778966,0,,,,,,,,
143,2.50E+14,2.50E+14,16.774412,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776628,0,,,,,,,,
143,2.50E+14,2.50E+14,16.769084,0,,,,,,,,
143,2.50E+14,2.50E+14,16.774197,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777586,0,,,,,,,,
143,2.50E+14,2.50E+14,16.774026,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776733,0,,,,,,,,
143,2.50E+14,2.50E+14,16.779162,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778114,0,,,,,,,,
143,2.50E+14,2.50E+14,16.772205,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777938,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777834,0,,,,,,,,
143,2.50E+14,2.50E+14,16.77619,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777997,0,,,,,,,,
143,2.50E+14,2.50E+14,16.77772,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775218,0,,,,,,,,
143,2.50E+14,2.50E+14,16.774169,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776197,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777827,0,,,,,,,,
143,2.50E+14,2.50E+14,16.773785,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775847,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777245,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777289,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777162,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778319,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775921,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776431,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778652,0,,,,,,,,
143,2.50E+14,2.50E+14,16.7773,0,,,,,,,,
143,2.50E+14,2.50E+14,16.772491,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778991,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776091,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778163,0,,,,,,,,
143,2.50E+14,2.50E+14,16.779147,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776668,0,,,,,,,,
143,2.50E+14,2.50E+14,16.772841,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778522,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775674,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778567,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778747,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778303,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777498,0,,,,,,,,
143,2.50E+14,2.50E+14,16.778967,0,,,,,,,,
143,2.50E+14,2.50E+14,16.777236,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775928,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775054,0,,,,,,,,
143,2.50E+14,2.50E+14,16.776065,0,,,,,,,,
143,2.50E+14,2.50E+14,16.7761,0,,,,,,,,
143,2.50E+14,2.50E+14,16.764263,0,,,,,,,,
143,2.50E+14,2.50E+14,16.775684,0,,,,,,,,
144,2.50E+14,2.50E+14,16.77847,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777856,0,,,,,,,,
144,2.50E+14,2.50E+14,16.774554,0,,,,,,,,
144,2.50E+14,2.50E+14,16.775185,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778945,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777744,0,,,,,,,,
144,2.50E+14,2.50E+14,16.775663,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778559,0,,,,,,,,
144,2.50E+14,2.50E+14,16.775713,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777636,0,,,,,,,,
144,2.50E+14,2.50E+14,16.774217,0,,,,,,,,
144,2.50E+14,2.50E+14,16.773977,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777799,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777615,0,,,,,,,,
144,2.50E+14,2.50E+14,16.775998,0,,,,,,,,
144,2.50E+14,2.50E+14,16.774985,0,,,,,,,,
144,2.50E+14,2.50E+14,16.773838,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777682,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778658,0,,,,,,,,
144,2.50E+14,2.50E+14,16.776348,0,,,,,,,,
144,2.50E+14,2.50E+14,16.773783,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777955,0,,,,,,,,
144,2.50E+14,2.50E+14,16.776357,0,,,,,,,,
144,2.50E+14,2.50E+14,16.774562,0,,,,,,,,
144,2.50E+14,2.50E+14,16.971656,0,,,,,,,,
144,2.50E+14,2.50E+14,16.774017,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777484,0,,,,,,,,
144,2.50E+14,2.50E+14,16.777586,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778956,0,,,,,,,,
144,2.50E+14,2.50E+14,16.871833,0,,,,,,,,
144,2.50E+14,2.50E+14,16.818459,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822124,0,,,,,,,,
144,2.50E+14,2.50E+14,16.818991,0,,,,,,,,
144,2.50E+14,2.50E+14,16.823359,0,,,,,,,,
144,2.50E+14,2.50E+14,16.823364,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822803,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822188,0,,,,,,,,
144,2.50E+14,2.50E+14,16.817098,0,,,,,,,,
144,2.50E+14,2.50E+14,16.81496,0,,,,,,,,
144,2.50E+14,2.50E+14,16.816305,0,,,,,,,,
144,2.50E+14,2.50E+14,16.820741,0,,,,,,,,
144,2.50E+14,2.50E+14,16.819458,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822617,0,,,,,,,,
144,2.50E+14,2.50E+14,16.821125,0,,,,,,,,
144,2.50E+14,2.50E+14,16.818116,0,,,,,,,,
144,2.50E+14,2.50E+14,16.821691,0,,,,,,,,
144,2.50E+14,2.50E+14,16.819604,0,,,,,,,,
144,2.50E+14,2.50E+14,15.950104,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822945,0,,,,,,,,
144,2.50E+14,2.50E+14,16.819749,0,,,,,,,,
144,2.50E+14,2.50E+14,16.822213,0,,,,,,,,
144,2.50E+14,2.50E+14,16.821498,0,,,,,,,,
144,2.50E+14,2.50E+14,16.591516,0,,,,,,,,
144,2.50E+14,2.50E+14,16.722201,0,,,,,,,,
144,2.50E+14,2.50E+14,16.776617,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778505,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778144,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778585,0,,,,,,,,
144,2.50E+14,2.50E+14,16.778059,0,,,,,,,,
144,2.50E+14,2.50E+14,16.775155,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777652,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776042,0,,,,,,,,
145,2.50E+14,2.50E+14,16.774078,0,,,,,,,,
145,2.50E+14,2.50E+14,16.774352,0,,,,,,,,
145,2.50E+14,2.50E+14,16.775203,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778053,0,,,,,,,,
145,2.50E+14,2.50E+14,16.779127,0,,,,,,,,
145,2.50E+14,2.50E+14,16.775539,0,,,,,,,,
145,2.50E+14,2.50E+14,16.773913,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776087,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778384,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776061,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778006,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778943,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778691,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778095,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776071,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778049,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778535,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77905,0,,,,,,,,
145,2.50E+14,2.50E+14,16.779449,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778668,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776429,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777918,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778044,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777073,0,,,,,,,,
145,2.50E+14,2.50E+14,16.773254,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777956,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77604,0,,,,,,,,
145,2.50E+14,2.50E+14,16.772726,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77493,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777314,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776939,0,,,,,,,,
145,2.50E+14,2.50E+14,16.773827,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77905,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778088,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77585,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778089,0,,,,,,,,
145,2.50E+14,2.50E+14,16.775694,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778638,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77796,0,,,,,,,,
145,2.50E+14,2.50E+14,16.772569,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77461,0,,,,,,,,
145,2.50E+14,2.50E+14,16.773941,0,,,,,,,,
145,2.50E+14,2.50E+14,16.773555,0,,,,,,,,
145,2.50E+14,2.50E+14,16.779346,0,,,,,,,,
145,2.50E+14,2.50E+14,16.774788,0,,,,,,,,
145,2.50E+14,2.50E+14,16.775716,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776321,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777894,0,,,,,,,,
145,2.50E+14,2.50E+14,16.7786,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778817,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778045,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776296,0,,,,,,,,
145,2.50E+14,2.50E+14,16.77687,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777404,0,,,,,,,,
145,2.50E+14,2.50E+14,16.776401,0,,,,,,,,
145,2.50E+14,2.50E+14,16.778662,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777899,0,,,,,,,,
145,2.50E+14,2.50E+14,16.777823,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776811,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778216,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777949,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778479,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777856,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778589,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778958,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775855,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778297,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778423,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776923,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777915,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777955,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775574,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777831,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776736,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777677,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776708,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777316,0,,,,,,,,
146,2.50E+14,2.50E+14,16.773463,0,,,,,,,,
146,2.50E+14,2.50E+14,16.774534,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777492,0,,,,,,,,
146,2.50E+14,2.50E+14,16.7765,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778152,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777324,0,,,,,,,,
146,2.50E+14,2.50E+14,16.770838,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775742,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778424,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777581,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778143,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777976,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776955,0,,,,,,,,
146,2.50E+14,2.50E+14,16.772892,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776042,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776017,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778174,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776015,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777329,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775082,0,,,,,,,,
146,2.50E+14,2.50E+14,16.77424,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776643,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777971,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777252,0,,,,,,,,
146,2.50E+14,2.50E+14,16.773515,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777939,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776292,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778325,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778346,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777765,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777348,0,,,,,,,,
146,2.50E+14,2.50E+14,16.777342,0,,,,,,,,
146,2.50E+14,2.50E+14,16.774114,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775532,0,,,,,,,,
146,2.50E+14,2.50E+14,16.778182,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776575,0,,,,,,,,
146,2.50E+14,2.50E+14,16.775758,0,,,,,,,,
146,2.50E+14,2.50E+14,16.77478,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776507,0,,,,,,,,
146,2.50E+14,2.50E+14,16.776838,0,,,,,,,,
147,2.50E+14,2.50E+14,16.773094,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777661,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776932,0,,,,,,,,
147,2.50E+14,2.50E+14,16.775523,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776345,0,,,,,,,,
147,2.50E+14,2.50E+14,16.773728,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776217,0,,,,,,,,
147,2.50E+14,2.50E+14,16.770144,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776857,0,,,,,,,,
147,2.50E+14,2.50E+14,16.77036,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776718,0,,,,,,,,
147,2.50E+14,2.50E+14,16.775885,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778799,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777629,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776108,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778479,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774192,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776233,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774621,0,,,,,,,,
147,2.50E+14,2.50E+14,16.767348,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774698,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774118,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779208,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777882,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778424,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779457,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774983,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777425,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776991,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776466,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778037,0,,,,,,,,
147,2.50E+14,2.50E+14,16.77724,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778563,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777079,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779272,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777962,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778626,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779206,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777876,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777497,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776428,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777804,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778316,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776547,0,,,,,,,,
147,2.50E+14,2.50E+14,16.77351,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778431,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779171,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777513,0,,,,,,,,
147,2.50E+14,2.50E+14,16.77464,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777061,0,,,,,,,,
147,2.50E+14,2.50E+14,16.773874,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774074,0,,,,,,,,
147,2.50E+14,2.50E+14,16.778519,0,,,,,,,,
147,2.50E+14,2.50E+14,16.770679,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776514,0,,,,,,,,
147,2.50E+14,2.50E+14,16.777627,0,,,,,,,,
147,2.50E+14,2.50E+14,16.77568,0,,,,,,,,
147,2.50E+14,2.50E+14,16.776146,0,,,,,,,,
147,2.50E+14,2.50E+14,16.779266,0,,,,,,,,
147,2.50E+14,2.50E+14,16.774045,0,,,,,,,,
148,2.50E+14,2.50E+14,16.773492,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77738,0,,,,,,,,
148,2.50E+14,2.50E+14,16.775718,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77775,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777279,0,,,,,,,,
148,2.50E+14,2.50E+14,16.775613,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77662,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777505,0,,,,,,,,
148,2.50E+14,2.50E+14,16.774168,0,,,,,,,,
148,2.50E+14,2.50E+14,16.771871,0,,,,,,,,
148,2.50E+14,2.50E+14,16.7778,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776023,0,,,,,,,,
148,2.50E+14,2.50E+14,16.779117,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776005,0,,,,,,,,
148,2.50E+14,2.50E+14,16.778143,0,,,,,,,,
148,2.50E+14,2.50E+14,16.778899,0,,,,,,,,
148,2.50E+14,2.50E+14,16.778645,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777531,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777668,0,,,,,,,,
148,2.50E+14,2.50E+14,16.778044,0,,,,,,,,
148,2.50E+14,2.50E+14,16.773438,0,,,,,,,,
148,2.50E+14,2.50E+14,16.778783,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777974,0,,,,,,,,
148,2.50E+14,2.50E+14,16.774186,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777573,0,,,,,,,,
148,2.50E+14,2.50E+14,16.774369,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776016,0,,,,,,,,
148,2.50E+14,2.50E+14,16.773095,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776243,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776342,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777123,0,,,,,,,,
148,2.50E+14,2.50E+14,16.774394,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77768,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777399,0,,,,,,,,
148,2.50E+14,2.50E+14,16.779244,0,,,,,,,,
148,2.50E+14,2.50E+14,16.775871,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777955,0,,,,,,,,
148,2.50E+14,2.50E+14,16.775161,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77814,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77888,0,,,,,,,,
148,2.50E+14,2.50E+14,16.773305,0,,,,,,,,
148,2.50E+14,2.50E+14,16.776053,0,,,,,,,,
148,2.50E+14,2.50E+14,16.854729,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777387,0,,,,,,,,
148,2.50E+14,2.50E+14,16.77417,0,,,,,,,,
148,2.50E+14,2.50E+14,16.771431,0,,,,,,,,
148,2.50E+14,2.50E+14,16.777158,0,,,,,,,,
148,2.50E+14,2.50E+14,16.963342,0,,,,,,,,
148,2.50E+14,2.50E+14,16.737714,0,,,,,,,,
148,2.50E+14,2.50E+14,16.698734,0,,,,,,,,
148,2.50E+14,2.50E+14,16.900299,0,,,,,,,,
148,2.50E+14,2.50E+14,16.79683,0,,,,,,,,
148,2.50E+14,2.50E+14,16.796661,0,,,,,,,,
