Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
170,1.65E+14,1.65E+14,609.0361552,,1.65E+14,74.296206,daisy,,683.3323612,,,250,2,,,
171,1.65E+14,1.65E+14,609.3358942,,1.65E+14,80.476675,roses,,689.8125692,,,251,1,,,
171,1.65E+14,1.65E+14,619.5841772,,1.65E+14,77.195269,daisy,,696.7794462,,,252,2,,,
172,1.65E+14,1.65E+14,604.3319362,,1.65E+14,112.19272,daisy,,716.5246562,,,253,1,,,
173,1.65E+14,1.65E+14,603.0175082,,1.65E+14,79.304644,daisy,,682.3221522,,,254,1,,,
174,1.65E+14,1.65E+14,600.5021952,,1.65E+14,80.248862,roses,,680.7510572,,,255,2,,,
174,1.65E+14,1.65E+14,602.9143832,,1.65E+14,85.222665,roses,,688.1370482,,,256,1,,,
175,1.65E+14,1.65E+14,601.8505282,,1.65E+14,88.341624,roses,,690.1921522,,,257,2,,,
176,1.65E+14,1.65E+14,605.4941222,,1.65E+14,85.0573,daisy,,690.5514222,,,258,1,,,
176,1.65E+14,1.65E+14,609.4307382,,1.65E+14,82.742352,daisy,,692.1730902,,,259,1,,,
177,1.65E+14,1.65E+14,603.3818832,,1.65E+14,97.826052,daisy,,701.2079352,,,260,2,,,
178,1.65E+14,1.65E+14,604.7188116,,1.65E+14,78.787404,daisy,,683.5062156,,,261,1,,,
178,1.65E+14,1.65E+14,616.9514682,,1.65E+14,81.306258,roses,,698.2577262,,,262,1,,,
179,1.65E+14,1.65E+14,603.7088116,,1.65E+14,84.986675,roses,,688.6954866,,,263,2,,,
180,1.65E+14,1.65E+14,602.2613116,,1.65E+14,70.250112,daisy,,672.5114236,,,264,1,,,
181,1.65E+14,1.65E+14,603.8388622,,1.65E+14,84.153029,roses,,687.9918912,,,265,2,,,
181,1.65E+14,1.65E+14,605.4178216,,1.65E+14,94.317822,daisy,,699.7356436,,,266,1,,,
182,1.65E+14,1.65E+14,615.2533942,,1.65E+14,78.787508,daisy,,694.0409022,,,267,2,,,
183,1.65E+14,1.65E+14,607.2061022,,1.65E+14,77.860528,roses,,685.0666302,,,268,1,,,
183,1.65E+14,1.65E+14,607.0230812,,1.65E+14,81.578862,roses,,688.6019432,,,269,1,,,
184,1.65E+14,1.65E+14,603.4206852,,1.65E+14,76.641831,roses,,680.0625162,,,270,2,,,
185,1.65E+14,1.65E+14,602.6950082,,1.65E+14,82.509539,roses,,685.2045472,,,271,1,,,
186,1.65E+14,1.65E+14,608.0646962,,1.65E+14,72.494174,roses,,680.5588702,,,272,2,,,
186,1.65E+14,1.65E+14,611.4101652,,1.65E+14,80.917976,roses,,692.3281412,,,273,1,,,
187,1.65E+14,1.65E+14,604.8179772,,1.65E+14,76.338029,daisy,,681.1560062,,,274,2,,,
188,1.65E+14,1.65E+14,607.1393832,,1.65E+14,99.559853,roses,,706.6992362,,,275,1,,,
188,1.65E+14,1.65E+14,609.2139672,,1.65E+14,88.165113,daisy,,697.3790802,,,276,2,,,
189,1.65E+14,1.65E+14,602.9681332,,1.65E+14,76.706934,daisy,,679.6750672,,,277,1,,,
190,1.65E+14,1.65E+14,603.2430282,,1.65E+14,86.174227,daisy,,689.4172552,,,278,1,,,
190,1.65E+14,1.65E+14,605.3631852,,1.65E+14,79.859435,roses,,685.2226202,,,279,2,,,
191,1.65E+14,1.65E+14,608.3584462,,1.65E+14,74.554695,roses,,682.9131412,,,280,1,,,
192,1.65E+14,1.65E+14,604.7215712,,1.65E+14,78.922717,daisy,,683.6442882,,,281,2,,,
193,1.65E+14,1.65E+14,603.4034982,,1.65E+14,75.322872,roses,,678.7263702,,,282,1,,,
193,1.65E+14,1.65E+14,608.9355292,,1.65E+14,80.390476,roses,,689.3260052,,,283,1,,,
194,1.65E+14,1.65E+14,605.4199562,,1.65E+14,85.34131,daisy,,690.7612662,,,284,2,,,
195,1.65E+14,1.65E+14,622.216165,,1.65E+14,86.280685,roses,,708.49685,,,285,1,,,
195,1.65E+14,1.65E+14,607.1045922,,1.65E+14,75.611987,roses,,682.7165792,,,286,2,,,
196,1.65E+14,1.65E+14,609.0967272,,1.65E+14,74.063861,daisy,,683.1605882,,,287,1,,,
197,1.65E+14,1.65E+14,601.8458412,,1.65E+14,84.599175,daisy,,686.4450162,,,288,2,,,
198,1.65E+14,1.65E+14,601.2688622,,1.65E+14,78.858446,daisy,,680.1273082,,,289,1,,,
198,1.65E+14,1.65E+14,602.8099042,,1.65E+14,85.47579,daisy,,688.2856942,,,290,1,,,
199,1.65E+14,1.65E+14,601.1440182,,1.65E+14,86.407456,daisy,,687.5514742,,,291,2,,,
200,1.65E+14,1.65E+14,603.1101132,,1.65E+14,86.121415,daisy,,689.2315282,,,292,1,,,
200,1.65E+14,1.65E+14,620.6616762,,1.65E+14,85.785477,roses,,706.4471532,,,293,2,,,
201,1.65E+14,1.65E+14,614.7824052,,1.65E+14,77.348341,roses,,692.1307462,,,294,1,,,
202,1.65E+14,1.65E+14,599.7858412,,1.65E+14,80.456519,roses,,680.2423602,,,295,1,,,
202,1.65E+14,1.65E+14,598.8232892,,1.65E+14,69.169122,daisy,,667.9924112,,,296,2,,,
203,1.65E+14,1.65E+14,602.1851642,,1.65E+14,76.465059,daisy,,678.6502232,,,297,1,,,
204,1.65E+14,1.65E+14,605.4210517,,1.65E+14,80.325997,daisy,,685.7470487,,,298,2,,,
205,1.65E+14,1.65E+14,600.8839142,,1.65E+14,73.319122,daisy,,674.2030362,,,299,1,,,
205,1.65E+14,1.65E+14,600.9662582,,1.65E+14,84.822613,roses,,685.7888712,,,300,2,,,
206,1.65E+14,1.65E+14,603.8773165,,1.65E+14,75.911518,roses,,679.7888345,,,,,,,
207,1.65E+14,1.65E+14,599.9520392,,1.65E+14,102.433604,roses,,702.3856432,,,,,,,
207,1.65E+14,1.65E+14,604.1789152,,1.65E+14,87.999592,roses,,692.1785072,,,,,,,
208,1.65E+14,1.65E+14,602.0343312,,1.65E+14,85.496883,roses,,687.5312142,,,,,,,
209,1.65E+14,1.65E+14,602.9265182,,1.65E+14,82.291883,daisy,,685.2184012,,,,,,,
210,1.65E+14,1.65E+14,600.7706332,,1.65E+14,88.916416,roses,,689.6870492,,,,,,,
210,1.65E+14,1.65E+14,600.0940182,,1.65E+14,86.910113,daisy,,687.0041312,,,,,,,
211,1.65E+14,1.65E+14,605.8716232,,1.65E+14,86.424123,roses,,692.2957462,,,,,,,
212,1.65E+14,1.65E+14,601.5587582,,1.65E+14,84.3173,daisy,,685.8760582,,,,,,,
212,1.65E+14,1.65E+14,597.4509972,,1.65E+14,82.089384,roses,,679.5403812,,,,,,,
213,1.65E+14,1.65E+14,607.9909462,,1.65E+14,100.038292,daisy,,708.0292382,,,,,,,
214,1.65E+14,1.65E+14,611.3933432,,1.65E+14,79.934852,roses,,691.3281952,,,,,,,
215,1.65E+14,1.65E+14,605.8300082,,1.65E+14,79.593237,roses,,685.4232452,,,,,,,
215,1.65E+14,1.65E+14,610.6028212,,1.65E+14,75.459383,roses,,686.0622042,,,,,,,
216,1.65E+14,1.65E+14,605.8285517,,1.65E+14,73.980789,roses,,679.8093407,,,,,,,
217,1.65E+14,1.65E+14,601.0311012,,1.65E+14,83.539748,daisy,,684.5708492,,,,,,,
217,1.65E+14,1.65E+14,604.6902692,,1.65E+14,82.006779,daisy,,686.6970482,,,,,,,
218,1.65E+14,1.65E+14,607.0625617,,1.65E+14,80.636623,daisy,,687.6991847,,,,,,,
219,1.65E+14,1.65E+14,603.5634982,,1.65E+14,88.735999,daisy,,692.2994972,,,,,,,
219,1.65E+14,1.65E+14,605.2358942,,1.65E+14,76.108705,daisy,,681.3445992,,,,,,,
220,1.65E+14,1.65E+14,605.8812072,,1.65E+14,82.700477,daisy,,688.5816842,,,,,,,
221,1.65E+14,1.65E+14,619.9405312,,1.65E+14,75.217299,daisy,,695.1578302,,,,,,,
222,1.65E+14,1.65E+14,607.6783412,,1.65E+14,83.992717,roses,,691.6710582,,,,,,,
222,1.65E+14,1.65E+14,610.0935517,,1.65E+14,84.632509,roses,,694.7260607,,,,,,,
223,1.65E+14,1.65E+14,611.9933942,,1.65E+14,80.985685,daisy,,692.9790792,,,,,,,
224,1.65E+14,1.65E+14,604.5654772,,1.65E+14,72.129382,daisy,,676.6948592,,,,,,,
224,1.65E+14,1.65E+14,606.7230317,,1.65E+14,85.63605,daisy,,692.3590817,,,,,,,
225,1.65E+14,1.65E+14,612.6893842,,1.65E+14,83.12303,roses,,695.8124142,,,,,,,
226,1.65E+14,1.65E+14,621.1352717,,1.65E+14,81.175581,daisy,,702.3108527,,,,,,,
226,1.65E+14,1.65E+14,614.8099052,,1.65E+14,80.338133,roses,,695.1480382,,,,,,,
227,1.65E+14,1.65E+14,606.8853732,,1.65E+14,89.418029,roses,,696.3034022,,,,,,,
228,1.65E+14,1.65E+14,609.1036022,,1.65E+14,74.906622,daisy,,684.0102242,,,,,,,
229,1.65E+14,1.65E+14,607.3568312,,1.65E+14,84.976518,daisy,,692.3333492,,,,,,,
229,1.65E+14,1.65E+14,603.1279252,,1.65E+14,80.563446,roses,,683.6913712,,,,,,,
230,1.65E+14,1.65E+14,603.8390182,,1.65E+14,85.376936,roses,,689.2159542,,,,,,,
231,1.65E+14,1.65E+14,601.9611012,,1.65E+14,81.438497,daisy,,683.3995982,,,,,,,
231,1.65E+14,1.65E+14,612.3408942,,1.65E+14,78.102455,daisy,,690.4433492,,,,,,,
232,1.65E+14,1.65E+14,608.3459982,,1.65E+14,78.018966,daisy,,686.3649642,,,,,,,
233,1.65E+14,1.65E+14,610.9301652,,1.65E+14,73.169435,daisy,,684.0996002,,,,,,,
233,1.65E+14,1.65E+14,600.9612052,,1.65E+14,78.522768,daisy,,679.4839732,,,,,,,
234,1.65E+14,1.65E+14,605.8754772,,1.65E+14,79.857195,roses,,685.7326722,,,,,,,
235,1.65E+14,1.65E+14,600.7997472,,1.65E+14,83.67355,roses,,684.4732972,,,,,,,
236,1.65E+14,1.65E+14,603.7353732,,1.65E+14,79.365112,roses,,683.1004852,,,,,,,
236,1.65E+14,1.65E+14,599.4525592,,1.65E+14,73.628653,roses,,673.0812122,,,,,,,
237,1.65E+14,1.65E+14,602.1875617,,1.65E+14,79.7698,roses,,681.9573617,,,,,,,
238,1.65E+14,1.65E+14,602.2436022,,1.65E+14,82.284123,daisy,,684.5277252,,,,,,,
238,1.65E+14,1.65E+14,601.2874042,,1.65E+14,81.767873,daisy,,683.0552772,,,,,,,
239,1.65E+14,1.65E+14,602.1868832,,1.65E+14,80.252195,daisy,,682.4390782,,,,,,,
240,1.65E+14,1.65E+14,604.6695392,,1.65E+14,82.261884,daisy,,686.9314232,,,,,,,
240,1.65E+14,1.65E+14,608.4430812,,1.65E+14,83.263393,roses,,691.7064742,,,,,,,
241,1.65E+14,1.65E+14,605.6114142,,1.65E+14,78.887248,daisy,,684.4986622,,,,,,,
242,1.65E+14,1.65E+14,623.6121452,,1.65E+14,88.69053,daisy,,712.3026752,,,,,,,
243,1.65E+14,1.65E+14,610.3988112,,1.65E+14,77.884539,roses,,688.2833502,,,,,,,
243,1.65E+14,1.65E+14,599.6190717,,1.65E+14,80.65829,daisy,,680.2773617,,,,,,,
244,1.65E+14,1.65E+14,604.4254252,,1.65E+14,82.483758,daisy,,686.9091832,,,,,,,
245,1.65E+14,1.65E+14,604.0156852,,1.65E+14,83.791831,roses,,687.8075162,,,,,,,
245,1.65E+14,1.65E+14,605.1699042,,1.65E+14,86.825217,daisy,,691.9951212,,,,,,,
246,1.65E+14,1.65E+14,605.2592792,,1.65E+14,81.493811,daisy,,686.7530902,,,,,,,
247,1.65E+14,1.65E+14,600.5489142,,1.65E+14,82.824643,roses,,683.3735572,,,,,,,
248,1.65E+14,1.65E+14,599.0663622,,1.65E+14,85.323238,roses,,684.3896002,,,,,,,
248,1.65E+14,1.65E+14,602.7623165,,1.65E+14,81.930165,daisy,,684.6924815,,,,,,,
249,1.65E+14,1.65E+14,608.7687582,,1.65E+14,79.183706,roses,,687.9524642,,,,,,,
250,1.65E+14,1.65E+14,611.6170922,,1.65E+14,84.319592,daisy,,695.9366842,,,,,,,
250,1.65E+14,1.65E+14,613.4593842,,1.65E+14,82.224956,roses,,695.6843402,,,,,,,
251,1.65E+14,1.65E+14,608.1038117,,1.65E+14,80.4948,roses,,688.5986117,,,,,,,
252,1.65E+14,1.65E+14,609.7017817,,1.65E+14,76.435946,daisy,,686.1377277,,,,,,,
252,1.65E+14,1.65E+14,607.9201652,,1.65E+14,80.743029,roses,,688.6631942,,,,,,,
253,1.65E+14,1.65E+14,610.2951132,,1.65E+14,79.045372,roses,,689.3404852,,,,,,,
254,1.65E+14,1.65E+14,609.8518842,,1.65E+14,74.425581,daisy,,684.2774652,,,,,,,
255,1.65E+14,1.65E+14,608.0548012,,1.65E+14,98.576885,roses,,706.6316862,,,,,,,
255,1.65E+14,1.65E+14,616.6373012,,1.65E+14,81.132091,daisy,,697.7693922,,,,,,,
256,1.65E+14,1.65E+14,616.3968322,,1.65E+14,86.328863,daisy,,702.7256952,,,,,,,
257,1.65E+14,1.65E+14,610.1307917,,1.65E+14,83.150529,daisy,,693.2813207,,,,,,,
257,1.65E+14,1.65E+14,604.3203212,,1.65E+14,80.197873,daisy,,684.5181942,,,,,,,
258,1.65E+14,1.65E+14,602.6116222,,1.65E+14,94.156884,roses,,696.7685062,,,,,,,
259,1.65E+14,1.65E+14,599.8422482,,1.65E+14,74.760008,daisy,,674.6022562,,,,,,,
260,1.65E+14,1.65E+14,601.3371442,,1.65E+14,83.532456,roses,,684.8696002,,,,,,,
260,1.65E+14,1.65E+14,601.0827162,,1.65E+14,83.734331,daisy,,684.8170472,,,,,,,
261,1.65E+14,1.65E+14,616.9104782,,1.65E+14,84.82605,daisy,,701.7365282,,,,,,,
262,1.65E+14,1.65E+14,621.1226142,,1.65E+14,79.200008,daisy,,700.3226222,,,,,,,
263,1.65E+14,1.65E+14,608.7924572,,1.65E+14,75.158393,daisy,,683.9508502,,,,,,,
263,1.65E+14,1.65E+14,610.7385517,,1.65E+14,84.359331,daisy,,695.0978827,,,,,,,
264,1.65E+14,1.65E+14,606.8447482,,1.65E+14,77.832769,daisy,,684.6775172,,,,,,,
265,1.65E+14,1.65E+14,606.6213112,,1.65E+14,73.192403,daisy,,679.8137142,,,,,,,
265,1.65E+14,1.65E+14,607.0978732,,1.65E+14,80.990425,daisy,,688.0882982,,,,,,,
266,1.65E+14,1.65E+14,609.2090712,,1.65E+14,75.644695,roses,,684.8537662,,,,,,,
267,1.65E+14,1.65E+14,610.4768312,,1.65E+14,75.876622,daisy,,686.3534532,,,,,,,
267,1.65E+14,1.65E+14,604.8790712,,1.65E+14,76.160841,daisy,,681.0399122,,,,,,,
268,1.65E+14,1.65E+14,613.3859992,,1.65E+14,78.645476,daisy,,692.0314752,,,,,,,
269,1.65E+14,1.65E+14,611.7899572,,1.65E+14,76.720581,daisy,,688.5105382,,,,,,,
270,1.65E+14,1.65E+14,605.6144882,,1.65E+14,84.352873,daisy,,689.9673612,,,,,,,
270,1.65E+14,1.65E+14,611.8894882,,1.65E+14,82.93355,roses,,694.8230382,,,,,,,
271,1.65E+14,1.65E+14,609.3573012,,1.65E+14,82.463758,daisy,,691.8210592,,,,,,,
272,1.65E+14,1.65E+14,608.9262592,,1.65E+14,83.597248,daisy,,692.5235072,,,,,,,
272,1.65E+14,1.65E+14,609.9925092,,1.65E+14,83.888862,daisy,,693.8813712,,,,,,,
273,1.65E+14,1.65E+14,608.1949562,,1.65E+14,77.896362,daisy,,686.0913182,,,,,,,
274,1.65E+14,1.65E+14,613.5217282,,1.65E+14,77.36907,roses,,690.8907982,,,,,,,
274,1.65E+14,1.65E+14,603.9639662,,1.65E+14,80.217508,daisy,,684.1814742,,,,,,,
275,1.65E+14,1.65E+14,613.4056872,,1.65E+14,80.7973,roses,,694.2029872,,,,,,,
276,1.65E+14,1.65E+14,606.6861542,,1.65E+14,80.528914,roses,,687.2150682,,,,,,,
276,1.65E+14,1.65E+14,599.4288117,,1.65E+14,79.928029,roses,,679.3568407,,,,,,,
277,1.65E+14,1.65E+14,601.9343832,,1.65E+14,74.100997,daisy,,676.0353802,,,,,,,
278,1.65E+14,1.65E+14,606.5741752,,1.65E+14,81.181154,daisy,,687.7553292,,,,,,,
279,1.65E+14,1.65E+14,602.5183942,,1.65E+14,72.886778,daisy,,675.4051722,,,,,,,
279,1.65E+14,1.65E+14,603.1250082,,1.65E+14,78.95282,daisy,,682.0778282,,,,,,,
280,1.65E+14,1.65E+14,600.0460492,,1.65E+14,73.220372,daisy,,673.2664212,,,,,,,
281,1.65E+14,1.65E+14,606.1349562,,1.65E+14,79.551779,daisy,,685.6867352,,,,,,,
281,1.65E+14,1.65E+14,604.3469352,,1.65E+14,82.740373,daisy,,687.0873082,,,,,,,
282,1.65E+14,1.65E+14,602.9874042,,1.65E+14,76.116674,daisy,,679.1040782,,,,,,,
283,1.65E+14,1.65E+14,602.9520922,,1.65E+14,79.654903,daisy,,682.6069952,,,,,,,
284,1.65E+14,1.65E+14,601.8657372,,1.65E+14,81.587769,daisy,,683.4535062,,,,,,,
284,1.65E+14,1.65E+14,602.4274562,,1.65E+14,81.797612,daisy,,684.2250682,,,,,,,
285,1.65E+14,1.65E+14,599.2238612,,1.65E+14,81.7698,daisy,,680.9936612,,,,,,,
286,1.65E+14,1.65E+14,613.9353742,,1.65E+14,79.550685,roses,,693.4860592,,,,,,,
286,1.65E+14,1.65E+14,603.9168832,,1.65E+14,84.913237,roses,,688.8301202,,,,,,,
287,1.65E+14,1.65E+14,602.9473512,,1.65E+14,82.624747,roses,,685.5720982,,,,,,,
288,1.65E+14,1.65E+14,598.8771432,,1.65E+14,84.0248,daisy,,682.9019432,,,,,,,
288,1.65E+14,1.65E+14,603.2464662,,1.65E+14,82.417717,roses,,685.6641832,,,,,,,
289,1.65E+14,1.65E+14,604.0805812,,1.65E+14,81.23131,roses,,685.3118912,,,,,,,
290,1.65E+14,1.65E+14,600.1404762,,1.65E+14,88.537457,daisy,,688.6779332,,,,,,,
291,1.65E+14,1.65E+14,601.9225592,,1.65E+14,77.018497,roses,,678.9410562,,,,,,,
291,1.65E+14,1.65E+14,601.7676122,,1.65E+14,82.335842,daisy,,684.1034542,,,,,,,
292,1.65E+14,1.65E+14,598.3730282,,1.65E+14,74.744435,daisy,,673.1174632,,,,,,,
293,1.65E+14,1.65E+14,618.9589682,,1.65E+14,80.037456,daisy,,698.9964242,,,,,,,
293,1.65E+14,1.65E+14,609.9826132,,1.65E+14,86.228707,daisy,,696.2113202,,,,,,,
294,1.65E+14,1.65E+14,612.6942282,,1.65E+14,82.533185,daisy,,695.2274132,,,,,,,
295,1.65E+14,1.65E+14,607.9614152,,1.65E+14,77.287091,daisy,,685.2485062,,,,,,,
296,1.65E+14,1.65E+14,607.2633942,,1.65E+14,75.728392,daisy,,682.9917862,,,,,,,
296,1.65E+14,1.65E+14,600.8174552,,1.65E+14,75.338133,roses,,676.1555882,,,,,,,
297,1.65E+14,1.65E+14,603.5776122,,1.65E+14,77.329226,roses,,680.9068382,,,,,,,
298,1.65E+14,1.65E+14,605.3294352,,1.65E+14,77.48308,roses,,682.8125152,,,,,,,
298,1.65E+14,1.65E+14,620.6619372,,1.65E+14,76.146362,roses,,696.8082992,,,,,,,
299,1.65E+14,1.65E+14,599.8470912,,1.65E+14,75.492716,daisy,,675.3398072,,,,,,,
300,1.65E+14,1.65E+14,600.6717272,,1.65E+14,83.9673,roses,,684.6390272,,,,,,,
300,1.65E+14,1.65E+14,611.8764152,,1.65E+14,103.636104,roses,,715.5125192,,,,,,,
