Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
5,1.13E+14,1.13E+14,16.758492,0,,,,,
5,1.13E+14,1.13E+14,16.758669,0,,,,,
5,1.13E+14,1.13E+14,16.757962,0,,,,,
5,1.13E+14,1.13E+14,16.75782,0,,,,,
5,1.13E+14,1.13E+14,16.756388,0,,,,,
5,1.13E+14,1.13E+14,16.757684,0,,,,,
5,1.13E+14,1.13E+14,16.758589,0,,,,,
5,1.13E+14,1.13E+14,16.758406,0,,,,,
5,1.13E+14,1.13E+14,16.758707,0,,,,,
5,1.13E+14,1.13E+14,16.758911,0,,,,,
5,1.13E+14,1.13E+14,16.758986,0,,,,,
5,1.13E+14,1.13E+14,16.758892,0,,,,,
5,1.13E+14,1.13E+14,16.758708,0,,,,,
5,1.13E+14,1.13E+14,16.757991,0,,,,,
5,1.13E+14,1.13E+14,16.758981,0,,,,,
5,1.13E+14,1.13E+14,16.75822,0,,,,,
5,1.13E+14,1.13E+14,16.756731,0,,,,,
5,1.13E+14,1.13E+14,16.758037,0,,,,,
5,1.13E+14,1.13E+14,16.758007,0,,,,,
5,1.13E+14,1.13E+14,16.758772,0,,,,,
5,1.13E+14,1.13E+14,16.759039,0,,,,,
5,1.13E+14,1.13E+14,16.758334,0,,,,,
5,1.13E+14,1.13E+14,16.757628,0,,,,,
5,1.13E+14,1.13E+14,16.75826,0,,,,,
5,1.13E+14,1.13E+14,16.758635,0,,,,,
5,1.13E+14,1.13E+14,16.75771,0,,,,,
5,1.13E+14,1.13E+14,16.757822,0,,,,,
5,1.13E+14,1.13E+14,16.757399,0,,,,,
5,1.13E+14,1.13E+14,16.756752,0,,,,,
5,1.13E+14,1.13E+14,16.757891,0,,,,,
5,1.13E+14,1.13E+14,16.758361,0,,,,,
5,1.13E+14,1.13E+14,16.758486,0,,,,,
5,1.13E+14,1.13E+14,16.758614,0,,,,,
5,1.13E+14,1.13E+14,16.758042,0,,,,,
5,1.13E+14,1.13E+14,16.75863,0,,,,,
6,1.13E+14,1.13E+14,16.758822,0,,,,,
6,1.13E+14,1.13E+14,16.758827,0,,,,,
6,1.13E+14,1.13E+14,16.758753,0,,,,,
6,1.13E+14,1.13E+14,16.759147,0,,,,,
6,1.13E+14,1.13E+14,16.758924,0,,,,,
6,1.13E+14,1.13E+14,16.758519,0,,,,,
6,1.13E+14,1.13E+14,16.758286,0,,,,,
6,1.13E+14,1.13E+14,16.757852,0,,,,,
6,1.13E+14,1.13E+14,16.756885,0,,,,,
6,1.13E+14,1.13E+14,16.758404,0,,,,,
6,1.13E+14,1.13E+14,16.757329,0,,,,,
6,1.13E+14,1.13E+14,16.758145,0,,,,,
6,1.13E+14,1.13E+14,16.757688,0,,,,,
