Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
32,1.66E+14,1.66E+14,102.6504272,,1.66E+14,78.329123,roses,,180.9795502,,,159,5,,,
32,1.66E+14,1.66E+14,99.17417717,,1.66E+14,73.10907,roses,,172.2832472,,,160,5,,,
32,1.66E+14,1.66E+14,100.4619372,,1.66E+14,73.830476,roses,,174.2924132,,,161,5,,,
33,1.66E+14,1.66E+14,103.5756872,,1.66E+14,67.24985,roses,,170.8255372,,,162,5,,,
33,1.66E+14,1.66E+14,102.2630832,,1.66E+14,72.045997,roses,,174.3090802,,,163,5,,,
33,1.66E+14,1.66E+14,98.53881217,,1.66E+14,78.003706,roses,,176.5425182,,,164,5,,,
33,1.66E+14,1.66E+14,104.9724072,,1.66E+14,71.777455,roses,,176.7498622,,,165,5,,,
33,1.66E+14,1.67E+14,100.3802192,,1.67E+14,80.278914,roses,,180.6591332,,,166,5,,,
34,1.67E+14,1.67E+14,101.4078232,,1.67E+14,73.827872,roses,,175.2356952,,,167,5,,,
34,1.67E+14,1.67E+14,99.97105117,,1.67E+14,74.997351,roses,,174.9684022,,,168,5,,,
34,1.67E+14,1.67E+14,99.83047917,,1.67E+14,76.187924,roses,,176.0184032,,,169,5,,,
34,1.67E+14,1.67E+14,103.9339162,,1.67E+14,70.516465,roses,,174.4503812,,,170,5,,,
34,1.67E+14,1.67E+14,101.0527717,,1.67E+14,70.604069,roses,,171.6568407,,,171,5,,,
35,1.67E+14,1.67E+14,106.6757922,,1.67E+14,71.040736,roses,,177.7165282,,,172,5,,,
35,1.67E+14,1.67E+14,100.1837082,,1.67E+14,76.107716,roses,,176.2914242,,,173,5,,,
35,1.67E+14,1.67E+14,98.53969717,,1.67E+14,73.107872,roses,,171.6475692,,,174,5,,,
35,1.67E+14,1.67E+14,102.9581882,,1.67E+14,71.269642,roses,,174.2278302,,,175,5,,,
35,1.67E+14,1.67E+14,101.6108432,,1.67E+14,74.290007,roses,,175.9008502,,,176,5,,,
36,1.67E+14,1.67E+14,98.16157217,,1.67E+14,72.051466,roses,,170.2130382,,,177,5,,,
36,1.67E+14,1.67E+14,98.62318617,,1.67E+14,73.677194,roses,,172.3003802,,,178,5,,,
36,1.67E+14,1.67E+14,100.1298542,,1.67E+14,76.346361,roses,,176.4762152,,,179,5,,,
36,1.67E+14,1.67E+14,99.13928117,,1.67E+14,72.686257,roses,,171.8255382,,,180,5,,,
36,1.67E+14,1.67E+14,100.0987082,,1.67E+14,73.114486,roses,,173.2131942,,,181,5,,,
37,1.67E+14,1.67E+14,100.5001142,,1.67E+14,72.696518,roses,,173.1966322,,,182,5,,,
37,1.67E+14,1.67E+14,99.87652117,,1.67E+14,84.01006,roses,,183.8865812,,,183,6,,,
37,1.67E+14,1.67E+14,97.76511417,,1.67E+14,81.891154,roses,,179.6562682,,,184,5,,,
37,1.67E+14,1.67E+14,97.18157217,,1.67E+14,75.869226,daisy,,173.0507982,,,185,5,,,
37,1.67E+14,1.67E+14,99.64428117,,1.67E+14,78.516466,roses,,178.1607472,,,186,5,,,
